face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\963302_face0.jpg,Black,Black,Male,20-29,"[1.0634122e-06 9.9991632e-01 3.3003605e-05 1.2687545e-07 4.0887894e-06
 4.0838684e-05 4.5307952e-06]",[1.2660961e-06 9.9999565e-01 5.9893858e-07 2.4901997e-06],[9.9998164e-01 1.8348763e-05],"[7.9010434e-09 6.2691998e-07 3.8543514e-03 6.9920516e-01 2.8290695e-01
 1.3901827e-02 1.2982602e-04 1.2113944e-06 2.3752268e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\963398_face0.jpg,Black,Black,Male,20-29,"[2.9369941e-02 6.5684056e-01 2.9592633e-01 3.2135862e-04 4.8742262e-03
 6.2349490e-03 6.4325887e-03]",[0.05238809 0.87193114 0.01478197 0.06089877],[9.9993306e-01 6.6961758e-05],"[3.4667231e-08 3.9065973e-05 1.2223849e-01 8.1528640e-01 6.1593775e-02
 8.3235413e-04 9.5342730e-06 3.3498682e-07 5.8591687e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\963399_face0.jpg,Black,Black,Male,20-29,"[1.2364679e-05 9.9944174e-01 1.5908509e-04 7.1419208e-07 6.1880960e-06
 3.5245856e-04 2.7430058e-05]",[1.2240007e-05 9.9984300e-01 8.6214868e-06 1.3608992e-04],[9.9995428e-01 4.5712368e-05],"[1.5930746e-07 1.0450537e-05 4.0989886e-03 5.9334219e-01 3.8022467e-01
 2.1896031e-02 4.2301466e-04 4.3274881e-06 1.6781316e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\963493_face0.jpg,White,White,Male,20-29,"[9.9973434e-01 3.1887791e-07 8.2322797e-05 4.3341856e-06 6.0000734e-06
 1.6988187e-06 1.7097539e-04]",[9.9993610e-01 2.3591533e-06 4.9920527e-05 1.1589534e-05],[9.9999994e-01 4.8346202e-08],"[7.5922495e-09 3.7280824e-06 2.3153789e-02 9.2735362e-01 4.8845802e-02
 6.3930283e-04 3.7423990e-06 3.9822758e-08 4.6046977e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\963801_face0.jpg,Latino_Hispanic,White,Male,10-19,"[1.2790802e-01 3.8768947e-03 5.6927675e-01 2.4861484e-04 1.8426251e-03
 7.0630447e-03 2.8978398e-01]",[0.86620855 0.08126739 0.00396265 0.04856142],[9.999992e-01 7.892877e-07],"[1.9420672e-06 4.0811612e-03 6.3194633e-01 3.4366095e-01 1.9658925e-02
 6.4661913e-04 3.9488141e-06 9.1447497e-08 9.7742758e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\963974_face0.jpg,Latino_Hispanic,White,Male,20-29,"[1.3737455e-01 1.3617248e-02 4.4304582e-01 1.6026413e-04 9.3697762e-04
 4.8146476e-03 4.0005037e-01]",[0.7049372  0.25626054 0.01094113 0.02786116],[9.999986e-01 1.306423e-06],"[2.7146696e-06 1.7953433e-04 2.6376743e-02 7.8261310e-01 1.8549851e-01
 5.2800393e-03 4.7949110e-05 1.3726820e-06 1.7750480e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\963990_face0.jpg,Latino_Hispanic,Black,Male,20-29,"[1.4789408e-02 2.9009077e-01 4.5082617e-01 9.0910238e-05 1.3849506e-03
 8.1509165e-02 1.6130865e-01]",[6.219465e-03 9.505743e-01 2.312580e-04 4.297502e-02],[9.9998474e-01 1.5253166e-05],"[4.2275812e-07 3.2008153e-05 1.0261093e-02 8.5432971e-01 1.3366127e-01
 1.7035735e-03 1.1704768e-05 2.5135387e-07 6.1061654e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964106_face0.jpg,White,White,Male,20-29,"[8.3501142e-01 1.4436353e-04 9.2440145e-03 4.5640889e-05 7.3389383e-05
 1.8255375e-04 1.5529856e-01]",[9.99045432e-01 6.89073000e-04 1.01697005e-04 1.63774443e-04],[0.9984119  0.00158811],"[1.07294376e-07 1.67310372e-05 1.72303598e-02 8.02636266e-01
 1.70396417e-01 9.46552679e-03 2.43378847e-04 1.07465021e-05
 4.27649439e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964108_face0.jpg,Black,Black,Male,20-29,"[2.9762079e-05 9.9701995e-01 5.9174275e-04 1.6352815e-06 3.5113324e-05
 2.2156171e-03 1.0615202e-04]",[1.9315492e-05 9.9872565e-01 8.8532448e-05 1.1664398e-03],[9.9987489e-01 1.2508022e-04],"[3.0808829e-07 1.6506539e-04 5.2620009e-02 7.7842277e-01 1.6374715e-01
 4.9909172e-03 5.2971878e-05 8.2680356e-07 3.0782999e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964111_face0.jpg,Black,Black,Male,30-39,"[8.1085136e-06 9.9973142e-01 2.1592874e-04 3.6598914e-07 1.6650094e-06
 3.5102559e-05 7.3345641e-06]",[5.0758144e-06 9.9995363e-01 1.4064455e-05 2.7249716e-05],[9.9918091e-01 8.1907964e-04],"[3.6814492e-07 5.2740393e-06 8.3233631e-04 1.7022072e-01 5.9466857e-01
 2.2121556e-01 1.2850180e-02 2.0195973e-04 5.0671497e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964115_face0.jpg,Middle Eastern,White,Male,20-29,"[1.18675314e-01 9.72466878e-05 5.98492706e-03 1.06616077e-04
 1.73622946e-04 3.37308273e-04 8.74624968e-01]",[9.95878875e-01 1.20530196e-04 1.50531367e-03 2.49537453e-03],[9.999974e-01 2.608604e-06],"[1.09914090e-05 1.55679183e-03 2.49140523e-02 6.18983805e-01
 3.40153426e-01 1.42617747e-02 1.16753494e-04 2.28153249e-06
 5.11709324e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964119_face0.jpg,Black,Black,Male,30-39,"[3.4083865e-07 9.9994415e-01 2.0342619e-05 9.5779926e-09 3.1950989e-07
 3.0607927e-05 4.2373404e-06]",[2.9625294e-06 9.9962324e-01 6.4240579e-05 3.0958810e-04],[9.9970484e-01 2.9515557e-04],"[4.3422300e-08 3.8799494e-06 2.2608221e-03 3.9145085e-01 5.6935948e-01
 3.6469117e-02 4.5267484e-04 3.1346235e-06 7.1853030e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964153_face0.jpg,White,White,Male,20-29,"[0.5110429  0.00205075 0.43521026 0.00159045 0.00513869 0.00105932
 0.04390759]",[0.786221   0.02010965 0.18534814 0.00832119],[1.000000e+00 3.084284e-08],"[3.3943863e-08 1.4923249e-05 2.7336732e-02 9.3595338e-01 3.6522076e-02
 1.7233277e-04 5.5526073e-07 1.3872426e-08 1.5864517e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964154_face0.jpg,White,White,Male,20-29,"[9.9058741e-01 1.1218912e-05 5.0712721e-03 3.1961285e-04 3.5769684e-04
 1.0275910e-05 3.6426121e-03]",[9.8166686e-01 1.3930781e-04 1.8182464e-02 1.1368945e-05],[1.0000000e+00 1.4644453e-09],"[7.9033907e-07 7.8192817e-05 4.0060181e-02 7.7691358e-01 1.7693801e-01
 5.9383763e-03 6.9491274e-05 1.3809455e-06 9.6438910e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964161_face0.jpg,White,White,Male,10-19,"[9.9677986e-01 9.4325026e-07 5.1981653e-04 3.8993577e-04 1.1028852e-04
 1.3561543e-06 2.1977657e-03]",[9.9928039e-01 1.0681909e-04 5.9514702e-04 1.7570843e-05],[9.999991e-01 9.335760e-07],"[3.51773188e-08 1.72723623e-04 7.38648295e-01 2.59326041e-01
 1.82723871e-03 2.54949464e-05 1.11381226e-07 2.06652340e-09
 3.75333098e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964171_face0.jpg,White,White,Male,20-29,"[9.8771518e-01 3.3436888e-06 2.2069663e-03 2.7905928e-06 9.4564848e-06
 3.6606216e-05 1.0025635e-02]",[9.9978393e-01 2.2565995e-05 4.2453898e-06 1.8926768e-04],[9.9998826e-01 1.1749951e-05],"[5.6807934e-08 1.3179537e-04 1.0752449e-01 8.8334662e-01 8.9503909e-03
 4.6546978e-05 9.3171451e-08 1.4682087e-09 3.7914685e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964173_face0.jpg,Middle Eastern,White,Male,20-29,"[3.8270119e-01 1.1511090e-03 9.1726579e-02 1.4036772e-05 7.8924357e-05
 4.4286349e-03 5.1989961e-01]",[9.8567629e-01 3.6708088e-04 3.3660352e-05 1.3922960e-02],[9.9997646e-01 2.3568524e-05],"[1.2326431e-06 8.7309731e-05 4.0458385e-03 7.3399031e-01 2.5897983e-01
 2.8880073e-03 7.3849478e-06 1.0311530e-07 1.7806806e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964174_face0.jpg,Middle Eastern,White,Male,20-29,"[3.2925498e-01 5.2939329e-05 2.0901438e-02 1.9454705e-05 5.7629579e-05
 1.1469213e-03 6.4856660e-01]",[9.9238056e-01 1.1329106e-03 6.9961516e-04 5.7868864e-03],[9.9999928e-01 6.9832356e-07],"[2.7478615e-07 2.9662264e-05 2.5964510e-03 6.8798208e-01 3.0647984e-01
 2.9080203e-03 3.6183121e-06 3.9356475e-08 3.6635181e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964176_face0.jpg,White,White,Male,20-29,"[9.9907595e-01 2.8131143e-07 1.8697634e-04 7.6251911e-07 1.1702176e-06
 1.8845622e-06 7.3288841e-04]",[9.999011e-01 3.830168e-06 2.041291e-06 9.300240e-05],[9.9999762e-01 2.3821597e-06],"[6.0777992e-09 3.4686132e-06 4.7911488e-02 9.1706562e-01 3.4458473e-02
 5.5879785e-04 2.1447547e-06 2.5902491e-08 3.1888966e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964179_face0.jpg,Middle Eastern,Indian,Male,20-29,"[1.1745072e-02 3.4139477e-04 3.0925397e-02 4.1769158e-06 4.8463447e-05
 1.0027375e-02 9.4690812e-01]",[0.25438425 0.18593888 0.0007029  0.55897397],[9.9998903e-01 1.0980640e-05],"[5.6313888e-07 1.2682870e-04 2.5372161e-02 8.4289837e-01 1.2932739e-01
 2.2682301e-03 6.3611092e-06 7.3808387e-08 1.3329484e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964191_face0.jpg,Latino_Hispanic,Black,Male,20-29,"[0.05462513 0.15837696 0.64489377 0.00150247 0.00811284 0.07398786
 0.05850092]",[0.08530316 0.63381314 0.01025632 0.27062735],[9.9999660e-01 3.4389623e-06],"[5.4264888e-07 7.7843177e-04 2.0265210e-01 7.6887256e-01 2.7115520e-02
 5.7560741e-04 5.1200436e-06 1.4703583e-07 3.7264529e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964422_face0.jpg,White,White,Male,20-29,"[9.7835994e-01 2.3163120e-04 1.4592575e-02 2.8403153e-06 6.1172391e-06
 6.6332032e-05 6.7405328e-03]",[9.9698472e-01 2.2188348e-03 5.1458981e-05 7.4494770e-04],[9.9999893e-01 1.0687831e-06],"[6.4997998e-08 2.3250666e-06 2.1774697e-03 7.7721763e-01 2.1759841e-01
 2.9853764e-03 1.8454164e-05 3.2251876e-07 3.4303989e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964516_face0.jpg,Middle Eastern,Indian,Male,20-29,"[2.3232091e-02 3.6626053e-03 4.5422308e-02 1.5266863e-06 2.5145140e-05
 8.3911447e-03 9.1926515e-01]",[2.8034112e-01 2.0544496e-01 4.5328125e-04 5.1376063e-01],[9.9999917e-01 8.7606151e-07],"[9.9801628e-07 6.2692547e-05 3.2367515e-03 6.7458528e-01 3.1673101e-01
 5.3649261e-03 1.7964458e-05 2.9880673e-07 4.3136716e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964609_face0.jpg,White,White,Male,20-29,"[9.2812502e-01 6.7441440e-05 7.1218815e-03 2.1405908e-06 1.0906842e-05
 3.4201163e-05 6.4638384e-02]",[9.9991447e-01 2.3960542e-05 8.0410246e-06 5.3610904e-05],[9.9999970e-01 3.0099773e-07],"[5.6220085e-08 6.0832201e-05 8.3710000e-02 8.4509408e-01 7.0058718e-02
 1.0731464e-03 3.1444595e-06 3.4883918e-08 5.0814503e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964610_face0.jpg,White,White,Male,20-29,"[9.99814868e-01 1.19891794e-08 6.99514858e-05 1.03983304e-07
 4.73308347e-07 1.11106237e-06 1.13519935e-04]",[9.9990976e-01 5.0077216e-07 3.6443202e-05 5.3315591e-05],[9.9999994e-01 5.6720097e-08],"[1.1917051e-09 2.3016592e-07 1.7359849e-03 7.9205322e-01 2.0182510e-01
 4.3764682e-03 9.0311560e-06 3.7315587e-08 3.9226217e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964611_face0.jpg,White,White,Male,20-29,"[9.9647176e-01 3.6381105e-06 3.5284227e-04 1.7212264e-05 3.2577067e-05
 1.2868963e-05 3.1092670e-03]",[9.9944925e-01 3.3557888e-05 4.3405779e-04 8.3053863e-05],[1.0000000e+00 2.2627125e-08],"[1.3442167e-07 8.7725028e-05 8.8526256e-02 8.7856370e-01 3.2105170e-02
 7.1255153e-04 4.3955952e-06 5.2933775e-08 9.5777675e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964713_face0.jpg,White,White,Male,20-29,"[5.3125370e-01 1.4229842e-03 8.8319071e-02 1.4314750e-04 7.2156143e-04
 1.8283620e-02 3.5985595e-01]",[0.9702012  0.00181556 0.00122945 0.02675382],[9.9999964e-01 3.3319867e-07],"[3.9294779e-08 3.2062721e-06 5.0119702e-03 8.3646590e-01 1.5720484e-01
 1.3094995e-03 4.4308622e-06 9.3938134e-08 1.8015793e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964729_face0.jpg,White,White,Male,20-29,"[9.9428189e-01 1.6845412e-05 4.0091197e-03 4.3065174e-04 3.6386977e-04
 3.1977033e-06 8.9428783e-04]",[9.9981189e-01 5.0409217e-05 1.2959732e-04 8.0366472e-06],[0.99392927 0.00607068],"[5.4108402e-09 4.4703893e-06 8.9094050e-02 8.6166644e-01 4.8831098e-02
 4.0227492e-04 1.6308373e-06 2.2874969e-08 5.6500177e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964743_face0.jpg,Latino_Hispanic,White,Male,30-39,"[2.0346619e-01 1.1912508e-02 5.6851035e-01 1.7775671e-04 9.0649264e-04
 1.2431598e-02 2.0259513e-01]",[0.85494214 0.11371803 0.00569488 0.02564494],[9.9999982e-01 2.5385003e-07],"[5.9379062e-08 1.5734570e-06 3.7430105e-04 4.3675584e-01 5.4909599e-01
 1.3737151e-02 3.4879820e-05 1.8136876e-07 1.5054363e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964761_face0.jpg,White,White,Male,20-29,"[8.1810260e-01 5.5631611e-04 8.4473953e-02 5.1447267e-05 4.9997261e-04
 1.8955946e-02 7.7359803e-02]",[0.67774844 0.01454517 0.01886625 0.28884017],[9.9999988e-01 8.5852825e-08],"[4.5203926e-08 1.3886388e-04 3.3408403e-01 6.3365674e-01 3.0252185e-02
 1.8393099e-03 2.8451286e-05 4.3377915e-07 4.5695852e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964810_face0.jpg,White,White,Male,20-29,"[9.7748029e-01 2.6643260e-05 7.6546669e-03 5.2144278e-06 1.4172164e-05
 5.7870096e-05 1.4761260e-02]",[9.9132580e-01 2.8675427e-03 3.7847825e-05 5.7687787e-03],[9.9999976e-01 2.4587348e-07],"[2.2238065e-09 1.1673798e-06 7.5404295e-03 9.4958967e-01 4.2686813e-02
 1.8160269e-04 2.9929583e-07 2.7796681e-09 3.2868361e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964845_face0.jpg,White,White,Male,20-29,"[6.8709105e-01 5.8914879e-03 2.9982510e-01 2.0353960e-05 2.2368811e-04
 2.6566451e-03 4.2915987e-03]",[9.7934288e-01 9.7612459e-03 2.4390972e-04 1.0651943e-02],[9.9999940e-01 6.6590997e-07],"[6.1539378e-09 1.8369473e-06 2.4356011e-02 8.9417005e-01 7.9530701e-02
 1.9113944e-03 2.9396215e-05 6.2113901e-07 1.0315336e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964848_face0.jpg,White,White,Male,20-29,"[8.9727765e-01 1.0463455e-03 8.7024802e-03 6.0779862e-06 4.8280290e-05
 2.5225538e-04 9.2666820e-02]",[9.9270958e-01 6.2496294e-03 7.0227121e-05 9.7060599e-04],[9.9999982e-01 1.7696922e-07],"[3.0125392e-07 2.8489443e-04 1.1030903e-01 8.1440914e-01 7.2630927e-02
 2.3434730e-03 2.1836473e-05 4.6439510e-07 7.1145982e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964903_face0.jpg,Middle Eastern,Black,Male,30-39,"[4.4954222e-02 8.9282401e-02 3.0022639e-01 3.0513433e-05 2.4081561e-04
 4.6942029e-02 5.1832366e-01]",[0.10519576 0.5955301  0.00306593 0.29620814],[9.999928e-01 7.238536e-06],"[3.8354083e-06 6.1045699e-05 9.5622148e-04 6.8199210e-02 6.3203496e-01
 2.9136902e-01 7.2932052e-03 8.1449281e-05 1.0881623e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964977_face0.jpg,Middle Eastern,White,Male,20-29,"[1.2514524e-01 3.7085859e-04 9.2757531e-02 3.6390356e-05 1.1033632e-04
 1.6949535e-03 7.7988464e-01]",[9.7776783e-01 3.9713881e-03 7.9437729e-04 1.7466439e-02],[9.999993e-01 6.704617e-07],"[3.9571998e-07 1.5289645e-04 6.1855271e-02 8.8018960e-01 5.7116508e-02
 6.8373262e-04 1.5841257e-06 2.9530691e-08 4.2229129e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964981_face0.jpg,White,White,Male,20-29,"[9.1121870e-01 5.2497384e-05 4.0214732e-02 2.6882797e-05 9.4704250e-05
 1.1422345e-04 4.8278298e-02]",[9.9852514e-01 6.8746047e-04 1.2546864e-04 6.6187512e-04],[9.9999964e-01 2.9794739e-07],"[3.3305605e-09 1.7230243e-06 1.4636420e-02 9.5119619e-01 3.4008496e-02
 1.5678229e-04 4.1155008e-07 5.4785696e-09 6.7816537e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964983_face0.jpg,Latino_Hispanic,White,Male,30-39,"[3.5973623e-02 2.2973899e-02 8.6418968e-01 1.8254555e-04 1.1452849e-03
 4.5005690e-02 3.0529283e-02]",[0.44654977 0.15917276 0.00504923 0.38922825],[9.9999774e-01 2.3254220e-06],"[7.5623052e-06 2.0568517e-05 6.1073818e-04 1.7622183e-01 7.0559913e-01
 1.1569391e-01 1.8212030e-03 2.4889023e-05 2.6326421e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964985_face0.jpg,White,White,Male,30-39,"[4.5764086e-01 4.4839098e-03 8.6215965e-02 8.3509976e-06 3.3774337e-05
 1.2279940e-03 4.5038918e-01]",[9.2393559e-01 6.5611802e-02 1.9492199e-04 1.0257753e-02],[9.9999881e-01 1.2252016e-06],"[5.97634596e-07 4.55324243e-06 8.06649477e-05 6.00970574e-02
 8.15723896e-01 1.23253085e-01 8.31919373e-04 8.19834986e-06
 7.63866979e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964986_face0.jpg,Middle Eastern,White,Male,20-29,"[9.1052137e-02 6.5461695e-06 4.3417243e-03 1.9411302e-05 2.8348599e-05
 1.3980586e-05 9.0453786e-01]",[9.8621881e-01 8.5209706e-04 1.2696753e-02 2.3235771e-04],[9.9990743e-01 9.2576855e-05],"[5.1122168e-08 2.5086085e-05 9.9602386e-02 8.1142378e-01 8.7266617e-02
 1.6745654e-03 7.3605711e-06 2.2470813e-07 2.5965097e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\964994_face0.jpg,Middle Eastern,White,Male,30-39,"[4.3398550e-01 7.0608215e-04 2.4075953e-02 5.1487355e-06 2.1740474e-05
 3.6306109e-02 5.0489944e-01]",[9.6313626e-01 2.4727629e-02 3.8813854e-05 1.2097283e-02],[9.9997687e-01 2.3129194e-05],"[4.9501921e-07 4.8076472e-05 2.0472785e-03 2.1432844e-01 7.2372001e-01
 5.9698552e-02 1.5631998e-04 7.8642825e-07 1.2166994e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\965002_face0.jpg,White,White,Male,20-29,"[6.22531176e-01 4.00248857e-04 3.34803015e-02 1.04581804e-05
 4.69887818e-05 1.17715004e-04 3.43413115e-01]",[9.9629050e-01 3.3868095e-03 1.7383618e-04 1.4881995e-04],[9.9999720e-01 2.7530357e-06],"[8.0752578e-09 1.6781935e-06 1.3418396e-02 9.1087246e-01 7.4947529e-02
 7.5527158e-04 4.5414577e-06 1.4467030e-07 2.3350371e-09]"
