face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914519_face0.jpg,Middle Eastern,White,Male,20-29,"[5.3426083e-02 7.5926073e-05 5.2146468e-02 1.8074921e-04 4.0725982e-04
 1.6345751e-03 8.9212894e-01]",[0.9513044  0.00178004 0.0014221  0.04549351],[9.9999976e-01 2.1184320e-07],"[7.3970853e-07 3.0019920e-04 3.1183075e-02 8.2175833e-01 1.4307745e-01
 3.6643762e-03 1.5616815e-05 2.2125433e-07 1.9612574e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914521_face0.jpg,White,White,Male,20-29,"[7.7347499e-01 1.5675800e-04 8.0225050e-02 8.9836639e-04 7.7278243e-04
 1.9129704e-03 1.4255899e-01]",[9.3173838e-01 7.5471983e-04 6.9188620e-03 6.0588066e-02],[1.0000000e+00 1.4085939e-08],"[3.0795564e-07 1.7120369e-04 8.6080186e-02 8.8781077e-01 2.5771867e-02
 1.6508340e-04 5.5143028e-07 1.8864604e-08 1.6396529e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914522_face0.jpg,White,White,Male,10-19,"[9.5565885e-01 2.0614931e-07 2.5511003e-04 7.2287444e-06 1.3537404e-05
 1.9297928e-05 4.4045698e-02]",[9.9942726e-01 1.4836311e-05 1.9582157e-04 3.6207394e-04],[9.9999821e-01 1.8085154e-06],"[5.7348285e-07 1.8356573e-03 6.6310143e-01 3.2108530e-01 1.3011542e-02
 9.5605582e-04 9.1486645e-06 3.0905849e-07 3.0385114e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914523_face0.jpg,Middle Eastern,White,Male,20-29,"[1.7616965e-02 5.3916196e-05 9.1258446e-03 1.2019520e-05 4.7339865e-05
 4.6248888e-03 9.6851909e-01]",[0.9512893  0.00298676 0.00233957 0.04338437],[9.9999970e-01 2.9292195e-07],"[9.9157724e-06 2.9072943e-03 1.0716008e-01 7.1900445e-01 1.6201200e-01
 8.8390121e-03 6.6000393e-05 1.2417853e-06 1.5941264e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914527_face0.jpg,Middle Eastern,White,Male,30-39,"[5.6550756e-02 1.5569311e-04 2.0419503e-02 9.1932561e-06 6.9629335e-05
 7.6106848e-04 9.2203414e-01]",[9.8684090e-01 1.2307977e-03 4.3995789e-04 1.1488309e-02],[1.0000000e+00 1.9398058e-08],"[4.4201724e-07 1.5003003e-05 2.3282578e-03 3.9232033e-01 5.5724311e-01
 4.7856234e-02 2.3420755e-04 2.4140033e-06 1.6250789e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914691_face0.jpg,Black,Black,Male,20-29,"[1.0822475e-06 9.9972934e-01 2.6977841e-05 9.2502773e-08 3.2497057e-06
 2.3642705e-04 2.8583036e-06]",[3.9218603e-06 9.9986428e-01 2.8782881e-05 1.0294717e-04],[9.999929e-01 7.142595e-06],"[3.3121682e-07 2.2809493e-04 5.9350953e-02 7.8599167e-01 1.4592330e-01
 8.3741145e-03 1.2849644e-04 2.9188602e-06 9.6546742e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914692_face0.jpg,Black,Black,Male,20-29,"[1.9058188e-04 6.1659914e-01 2.1461982e-02 9.8286771e-05 7.0005404e-03
 3.5290712e-01 1.7424285e-03]",[6.1286980e-04 8.2705051e-01 5.1917764e-04 1.7181745e-01],[9.9967355e-01 3.2649221e-04],"[2.0786294e-07 1.8205747e-04 5.7296313e-02 8.7424618e-01 6.7379743e-02
 8.9029124e-04 5.1236912e-06 1.2323306e-07 5.0759548e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914694_face0.jpg,Black,Black,Male,30-39,"[7.8993071e-05 9.8516345e-01 8.5554468e-03 6.7535380e-05 3.6728343e-03
 2.4135471e-03 4.8212591e-05]",[0.00330001 0.9357524  0.02609436 0.03485322],[9.9999875e-01 1.2635363e-06],"[8.4120910e-07 3.8260960e-06 7.2463608e-04 2.1949667e-01 6.8191111e-01
 9.5083497e-02 2.7477478e-03 3.0694475e-05 1.0001655e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914695_face0.jpg,Latino_Hispanic,Indian,Male,20-29,"[1.8622015e-01 4.0190495e-03 4.9280414e-01 1.6077570e-04 1.9990064e-03
 2.3394445e-01 8.0852486e-02]",[0.18165554 0.04133479 0.0219423  0.7550674 ],[9.9979687e-01 2.0314379e-04],"[1.6792779e-08 4.7628619e-06 2.9824940e-02 8.2227260e-01 1.4545085e-01
 2.4224420e-03 2.4042978e-05 3.0450875e-07 5.5750871e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914711_face0.jpg,Black,Black,Male,20-29,"[4.2687010e-05 9.9788147e-01 5.4025732e-04 5.9697783e-08 2.4478643e-06
 9.0847985e-04 6.2453159e-04]",[3.1486579e-05 9.9749655e-01 8.2591614e-05 2.3894045e-03],[9.9999976e-01 2.0990134e-07],"[2.0350469e-06 4.4311178e-04 1.7841114e-02 6.2825084e-01 3.4019160e-01
 1.3177302e-02 9.1279704e-05 2.6368011e-06 6.1778628e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914723_face0.jpg,Middle Eastern,White,Male,30-39,"[1.8453281e-01 2.0791165e-04 9.7908668e-02 5.3242315e-04 1.2313774e-03
 4.0346473e-03 7.1155220e-01]",[9.7312260e-01 7.9086615e-04 6.7916703e-03 1.9294763e-02],[9.9966997e-01 3.3001491e-04],"[6.3983125e-06 8.9421017e-05 2.0315493e-03 5.7022430e-02 5.7265395e-01
 3.5668731e-01 1.1365400e-02 1.4148635e-04 2.1441372e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914727_face0.jpg,Middle Eastern,White,Male,20-29,"[1.8886729e-01 3.2827881e-04 3.7950981e-02 1.2477507e-05 8.6218512e-05
 9.7115037e-05 7.7265769e-01]",[9.9633318e-01 2.7184128e-03 3.7802826e-04 5.7027850e-04],[9.9999958e-01 3.7424846e-07],"[7.5968941e-08 2.9339951e-06 2.1847212e-03 5.8614779e-01 4.0249366e-01
 9.1174180e-03 5.2610842e-05 8.2650303e-07 8.2491773e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914728_face0.jpg,White,White,Male,20-29,"[4.4454402e-01 7.9827261e-04 4.0744886e-01 2.7749402e-04 7.0358004e-04
 9.0888096e-04 1.4531885e-01]",[0.9468756  0.02786099 0.00769601 0.01756741],[9.999981e-01 1.914471e-06],"[5.5220649e-08 2.5769761e-05 3.0559452e-02 9.0679717e-01 6.2235568e-02
 3.8143058e-04 4.4359300e-07 6.7929204e-09 8.3770317e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914731_face0.jpg,White,White,Male,20-29,"[6.8061906e-01 4.3069511e-03 1.1382711e-01 1.4385547e-03 8.7499656e-03
 6.1859313e-04 1.9043970e-01]",[0.41350487 0.1849393  0.38610604 0.01544975],[1.0000000e+00 4.7508188e-08],"[6.0521748e-09 3.0100622e-05 1.6429681e-01 8.2514536e-01 1.0470769e-02
 5.6606677e-05 3.6828220e-07 1.1902725e-08 1.2796383e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914744_face0.jpg,White,White,Male,20-29,"[7.7359438e-01 5.7160607e-05 1.5991725e-01 1.2756878e-04 6.8347808e-04
 3.6863599e-03 6.1933752e-02]",[0.9589008  0.00126928 0.00339143 0.03643856],[9.9999684e-01 3.1311465e-06],"[6.9542899e-08 6.8444538e-06 2.3767198e-03 6.4971519e-01 3.4300792e-01
 4.8843189e-03 8.9302612e-06 9.6837176e-08 1.2219228e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914749_face0.jpg,Latino_Hispanic,Indian,Male,20-29,"[2.0228601e-01 3.3949397e-04 3.8851169e-01 1.3836308e-03 3.7423302e-03
 4.9833130e-02 3.5390374e-01]",[0.37893707 0.00325881 0.01168725 0.6061169 ],[9.999777e-01 2.228844e-05],"[3.2439522e-05 4.6374791e-04 5.6100371e-03 6.0580713e-01 3.7535250e-01
 1.2651180e-02 8.0325772e-05 2.4700810e-06 5.1008378e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914752_face0.jpg,Middle Eastern,White,Male,20-29,"[2.9888223e-03 7.8467754e-05 3.5031114e-03 3.3780968e-06 2.3572949e-05
 2.5209889e-03 9.9088162e-01]",[8.1666809e-01 2.8613224e-03 5.1823107e-04 1.7995232e-01],[9.997932e-01 2.067988e-04],"[5.4317707e-07 2.1933673e-05 6.2245531e-03 6.1350673e-01 3.6301404e-01
 1.7026102e-02 1.9755344e-04 8.2058805e-06 3.4871582e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914754_face0.jpg,White,White,Male,20-29,"[8.7063229e-01 1.0117083e-04 4.4402350e-02 3.6253859e-05 6.0251510e-05
 6.6016859e-05 8.4701635e-02]",[9.998002e-01 8.459955e-05 4.154191e-05 7.364939e-05],[9.9998945e-01 1.0565553e-05],"[9.1834469e-09 1.5574695e-05 2.4791884e-01 7.3961484e-01 1.2331511e-02
 1.1900065e-04 3.0985717e-07 4.2717629e-09 6.1007324e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914755_face0.jpg,White,White,Male,20-29,"[9.95556712e-01 6.86329884e-07 6.49037538e-04 3.71395868e-06
 1.44437545e-05 2.40706286e-05 3.75134870e-03]",[9.9971265e-01 6.4252978e-05 3.5828594e-05 1.8729713e-04],[1.0000000e+00 4.5663544e-09],"[1.2135243e-07 6.3594925e-05 3.1956181e-02 7.6709884e-01 1.9192353e-01
 8.9265676e-03 3.0924326e-05 2.2213824e-07 1.7816300e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914756_face0.jpg,White,White,Male,20-29,"[7.4538970e-01 1.2467739e-04 1.5467538e-01 9.1215414e-05 1.4680525e-04
 7.2058552e-05 9.9500127e-02]",[9.9604118e-01 6.8787864e-04 3.1830708e-03 8.7811233e-05],[0.9964127  0.00358734],"[3.6188208e-09 3.8351222e-06 6.2222797e-02 8.8699323e-01 5.0083194e-02
 6.9368212e-04 3.2192479e-06 5.7700600e-08 6.2243788e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914765_face0.jpg,White,White,Male,20-29,"[0.58463806 0.01789889 0.293432   0.00134374 0.00784895 0.05535061
 0.03948783]",[0.7092839  0.15894635 0.01449473 0.1172751 ],[9.9999988e-01 1.3635585e-07],"[3.3914475e-07 6.4767359e-05 5.6007508e-02 7.7487338e-01 1.6338341e-01
 5.5948724e-03 7.2789968e-05 2.9085832e-06 3.9933070e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914771_face0.jpg,White,White,Male,20-29,"[9.1154879e-01 1.6820053e-05 2.4402311e-02 5.8240915e-04 6.5093581e-04
 4.2092588e-04 6.2377725e-02]",[9.9876153e-01 3.6868819e-06 1.0257900e-03 2.0898122e-04],[9.9999940e-01 6.1541596e-07],"[1.2716630e-06 6.7343288e-05 1.4856398e-02 8.0304778e-01 1.7983042e-01
 2.1908686e-03 5.6860631e-06 1.4103175e-07 1.6899309e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914775_face0.jpg,Middle Eastern,White,Male,20-29,"[2.0039150e-01 1.5415542e-03 1.5225774e-01 5.2598563e-05 1.8711996e-04
 2.2249632e-03 6.4334458e-01]",[0.9534697  0.01865254 0.00160569 0.02627212],[9.999993e-01 6.924700e-07],"[6.08398693e-07 3.09671123e-05 7.86546152e-03 8.78674030e-01
 1.12220764e-01 1.20277144e-03 5.20257254e-06 1.46711244e-07
 2.37038500e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914780_face0.jpg,White,White,Male,20-29,"[6.0458916e-01 1.0098673e-03 2.5295132e-01 2.1243848e-04 4.3097645e-04
 1.0972839e-03 1.3970886e-01]",[0.9888144  0.00565522 0.0029209  0.0026094 ],[9.9999803e-01 1.9443175e-06],"[1.5747116e-06 3.1843389e-04 6.9505282e-02 7.1385503e-01 2.1160375e-01
 4.6899775e-03 2.5771142e-05 2.3458693e-07 2.7669580e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914819_face0.jpg,Latino_Hispanic,Black,Male,30-39,"[1.50320698e-02 1.01778954e-01 3.20746005e-01 6.73218310e-05
 1.10230362e-03 2.77811319e-01 2.83462018e-01]",[8.335431e-03 9.381419e-01 7.730606e-04 5.274954e-02],[9.9999726e-01 2.6766543e-06],"[8.3067091e-05 1.7046557e-03 1.2671211e-02 2.9965550e-01 5.5136478e-01
 1.2676381e-01 7.5351163e-03 2.1822863e-04 3.5949327e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914835_face0.jpg,Black,Black,Male,20-29,"[5.4450986e-05 9.9702686e-01 1.6754493e-03 1.2094149e-06 4.4808974e-05
 9.3138206e-04 2.6581081e-04]",[1.7363642e-05 9.9949408e-01 4.5545112e-05 4.4299633e-04],[1.0000000e+00 2.6355481e-08],"[8.1439149e-09 2.0513680e-06 9.1239186e-03 7.8196585e-01 2.0378238e-01
 5.0809467e-03 4.4138887e-05 6.5365475e-07 6.8224359e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914838_face0.jpg,Middle Eastern,White,Male,20-29,"[6.6652775e-02 4.0713415e-04 1.0534030e-01 6.5209642e-05 2.4116140e-04
 2.0410204e-03 8.2525235e-01]",[0.867837   0.05304968 0.00232507 0.07678822],[9.999987e-01 1.274950e-06],"[4.8940836e-07 3.5224071e-05 1.0051306e-02 6.5453792e-01 3.2520020e-01
 1.0129709e-02 4.4595647e-05 5.9929727e-07 6.3222929e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914844_face0.jpg,Latino_Hispanic,Black,Male,20-29,"[1.6619340e-01 8.3950557e-02 5.3012854e-01 1.5632942e-04 1.0123351e-03
 1.7244821e-02 2.0131397e-01]",[0.2626586  0.40975493 0.01981019 0.30777627],[9.999914e-01 8.578405e-06],"[1.6388173e-06 2.5799760e-04 2.5609557e-02 7.5466347e-01 2.1168876e-01
 7.6981862e-03 7.8720077e-05 1.6783928e-06 2.5496160e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914846_face0.jpg,White,White,Male,10-19,"[5.7626390e-01 3.4032705e-06 5.4072076e-03 6.8002258e-04 5.6584110e-04
 1.5584902e-04 4.1692382e-01]",[9.9349487e-01 4.6411467e-05 4.2761620e-03 2.1825812e-03],[9.9963325e-01 3.6669333e-04],"[5.3463202e-07 1.9751005e-03 6.2164259e-01 3.6765009e-01 8.4766606e-03
 2.5323211e-04 1.8273212e-06 4.2541998e-08 9.5906161e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914848_face0.jpg,Latino_Hispanic,Black,Male,30-39,"[1.5217893e-01 8.3577327e-02 6.4767075e-01 8.7523717e-05 4.1729282e-04
 5.0594104e-03 1.1100877e-01]",[0.19310756 0.7907535  0.0032874  0.01285152],[9.9999434e-01 5.6797448e-06],"[8.6207692e-06 8.8433153e-05 1.8783283e-03 2.3326118e-01 6.3937753e-01
 1.2097350e-01 4.3560797e-03 5.5538927e-05 7.2437240e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914857_face0.jpg,White,White,Male,20-29,"[9.9998015e-01 4.3606491e-08 2.4982987e-06 8.4043641e-08 1.2767121e-07
 4.5109392e-08 1.7093193e-05]",[9.9999851e-01 4.6909076e-07 5.7720393e-07 4.3671673e-07],[1.0000000e+00 1.0981403e-08],"[4.7131758e-07 3.8096223e-05 8.3617428e-03 6.4994717e-01 3.2719034e-01
 1.4382401e-02 7.9284364e-05 4.5591793e-07 8.0610594e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914863_face0.jpg,Middle Eastern,White,Male,30-39,"[1.7531412e-03 4.5367528e-04 2.8559759e-03 2.1508859e-07 3.2026555e-06
 5.2820164e-04 9.9440557e-01]",[0.73862207 0.20445946 0.00087013 0.05604826],[9.9998158e-01 1.8391876e-05],"[1.8047502e-06 4.6371733e-05 3.6917934e-03 3.2872805e-01 6.2255555e-01
 4.4222806e-02 7.2983617e-04 2.3318105e-05 3.9434465e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914877_face0.jpg,White,White,Male,20-29,"[5.4630619e-01 2.5572549e-04 1.5234227e-01 2.2828019e-05 1.1624709e-04
 6.2341690e-03 2.9472247e-01]",[9.0931904e-01 7.2556728e-04 3.1162100e-03 8.6839207e-02],[9.999143e-01 8.566377e-05],"[2.0696957e-07 1.0501089e-05 7.5303842e-03 7.7587301e-01 2.1334106e-01
 3.2299198e-03 1.4742230e-05 1.8611999e-07 3.0812268e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914879_face0.jpg,White,White,Male,20-29,"[9.5931309e-01 9.4925927e-04 2.9616619e-02 6.6252331e-05 1.2404511e-04
 6.0554881e-05 9.8702833e-03]",[0.9962142  0.00146815 0.00117916 0.00113847],[9.99899566e-01 1.00376325e-04],"[1.3418310e-06 7.0095964e-05 1.7080409e-02 6.6625607e-01 2.8782719e-01
 2.7539469e-02 1.1722525e-03 5.1608233e-05 1.6312141e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914881_face0.jpg,White,Black,Male,20-29,"[3.8279381e-01 1.7658582e-01 3.6521688e-01 2.7581944e-05 1.9567549e-04
 3.3812602e-03 7.1798943e-02]",[5.1435914e-02 9.4782305e-01 4.3534059e-05 6.9743395e-04],[9.999999e-01 7.976491e-08],"[9.0213078e-08 1.8781061e-06 3.3677698e-03 5.1502383e-01 4.2992204e-01
 4.9320728e-02 2.3240272e-03 3.9247047e-05 3.4496267e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914891_face0.jpg,White,White,Male,20-29,"[9.9934602e-01 1.8793011e-06 2.0079015e-04 2.8516768e-06 3.6564998e-06
 1.6079665e-07 4.4463057e-04]",[9.9911904e-01 6.5923005e-04 2.0280579e-04 1.8852703e-05],[1.0000000e+00 1.5074503e-09],"[4.5460888e-09 8.4088497e-06 9.2151023e-02 8.7491477e-01 3.2418039e-02
 5.0558842e-04 2.1515057e-06 1.4201453e-08 8.8351888e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914895_face0.jpg,White,White,Male,20-29,"[9.6964508e-01 2.3793988e-04 1.8855097e-02 1.1532714e-04 1.6680642e-04
 2.8060593e-05 1.0951695e-02]",[9.9659455e-01 2.4501630e-03 6.9902401e-04 2.5619578e-04],[9.999992e-01 7.375008e-07],"[2.3131405e-07 9.8578581e-05 1.1670306e-01 8.4050632e-01 4.1554853e-02
 1.1175976e-03 1.9058385e-05 3.1809626e-07 6.8490542e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914902_face0.jpg,White,White,Male,20-29,"[9.9999762e-01 1.9008333e-08 3.3802135e-07 9.0462251e-09 3.4317530e-08
 1.3298200e-08 2.0354996e-06]",[9.9999034e-01 6.1523383e-06 1.0840599e-06 2.4167339e-06],[9.9991816e-01 8.1847633e-05],"[4.2484267e-08 1.0622162e-05 1.3163245e-02 6.5951389e-01 2.6971701e-01
 5.5912007e-02 1.6502825e-03 3.2134172e-05 7.3081674e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\914915_face0.jpg,Middle Eastern,White,Male,20-29,"[4.2777205e-01 2.4323830e-04 1.5392800e-02 4.5346044e-04 4.1416023e-04
 9.8825665e-04 5.5473608e-01]",[9.9875927e-01 8.3901983e-04 2.7991188e-04 1.2182119e-04],[9.9999982e-01 1.8227271e-07],"[2.0429870e-07 5.2134212e-05 3.1035451e-02 9.2131186e-01 4.7395952e-02
 2.0397051e-04 3.4717169e-07 1.1029579e-08 1.9128689e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\915043_face0.jpg,Middle Eastern,White,Male,20-29,"[6.5381564e-02 3.8364151e-04 8.7047435e-02 9.4304633e-05 2.7837217e-04
 1.7863635e-02 8.2895106e-01]",[0.5181708  0.06352244 0.01026376 0.40804306],[9.9998808e-01 1.1964693e-05],"[3.5768554e-07 6.9596907e-05 5.9443898e-03 8.1218690e-01 1.8047501e-01
 1.3208349e-03 2.8364932e-06 3.2281623e-08 5.7355348e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\915098_face0.jpg,White,White,Male,20-29,"[9.6054518e-01 1.5834424e-04 8.8615231e-03 1.5628408e-06 6.0156167e-06
 4.8182730e-04 2.9945577e-02]",[9.8327535e-01 1.8311598e-03 1.7065133e-04 1.4722802e-02],[9.999659e-01 3.408826e-05],"[3.3014100e-08 2.9920111e-06 7.3600318e-03 8.2536024e-01 1.6542645e-01
 1.8428976e-03 7.2959324e-06 1.1416948e-07 2.0236357e-09]"
