face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\144481_face0.jpg,White,White,Male,30-39,"[9.7324175e-01 1.4911907e-05 6.4064312e-04 2.4876996e-07 1.0391709e-06
 1.1583296e-05 2.6090009e-02]",[9.9885041e-01 3.5580273e-05 7.5148346e-05 1.0388950e-03],[9.9998736e-01 1.2651541e-05],"[7.2245406e-08 1.1221052e-06 5.3805677e-04 3.5996571e-01 6.1523205e-01
 2.4152620e-02 1.0963345e-04 7.6387067e-07 1.4720369e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\144501_face0.jpg,Latino_Hispanic,White,Male,40-49,"[2.6816717e-01 1.2058732e-02 3.7183437e-01 2.8234840e-04 7.2640041e-04
 2.0923572e-02 3.2600740e-01]",[0.8656164  0.0765028  0.01246274 0.04541807],[9.9997926e-01 2.0771095e-05],"[5.3584030e-05 2.7786562e-04 1.1614950e-03 1.9790990e-02 3.4921521e-01
 5.7541686e-01 5.3743232e-02 3.3844099e-04 2.2602787e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\144606_face0.jpg,White,White,Male,20-29,"[9.6677130e-01 3.0922074e-05 3.4668951e-03 5.4349512e-06 1.1463849e-05
 1.7513226e-04 2.9538812e-02]",[9.9983275e-01 4.4466924e-06 1.5308839e-05 1.4755748e-04],[9.9996746e-01 3.2559947e-05],"[8.0647496e-08 2.9102375e-06 3.7843478e-03 7.9326767e-01 1.9782390e-01
 5.0709350e-03 4.9284914e-05 9.0859703e-07 2.2732317e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\144679_face0.jpg,White,White,Male,30-39,"[9.7597468e-01 2.1675974e-06 4.0916869e-04 2.8273780e-07 1.3393675e-06
 2.3755663e-05 2.3588605e-02]",[9.9982876e-01 3.2606868e-06 2.4947838e-06 1.6547658e-04],[9.9999917e-01 8.1133823e-07],"[2.0973857e-08 3.7555424e-07 3.3043798e-05 4.5961771e-02 7.8758758e-01
 1.6596019e-01 4.5589459e-04 1.2056984e-06 1.1385892e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\144687_face0.jpg,Middle Eastern,White,Male,20-29,"[1.0923733e-01 7.6636883e-05 3.2796659e-02 2.4837834e-06 2.0836236e-05
 2.5560617e-02 8.3230537e-01]",[7.5106108e-01 8.4405550e-04 1.8420315e-04 2.4791071e-01],[9.9998933e-01 1.0607866e-05],"[2.6992888e-07 1.5823962e-05 1.7473918e-03 5.4069459e-01 4.4775555e-01
 9.7707519e-03 1.5561505e-05 9.5894741e-08 1.2897723e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\145182_face0.jpg,Latino_Hispanic,White,Male,30-39,"[1.1999503e-01 1.6742421e-02 5.9222364e-01 1.4141083e-04 5.9198221e-04
 2.3502486e-02 2.4680306e-01]",[0.870797   0.04503138 0.01283162 0.07134002],[9.9999607e-01 3.9985966e-06],"[8.6847609e-07 9.9944691e-06 2.6414316e-04 1.4457323e-01 7.9493320e-01
 5.9996869e-02 2.2040620e-04 1.3150557e-06 1.6204392e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\145188_face0.jpg,White,White,Male,30-39,"[9.8958045e-01 5.1300263e-05 5.4152794e-03 5.3988897e-06 1.6949361e-05
 1.4312071e-04 4.7875587e-03]",[9.9927539e-01 1.3836575e-04 2.7282134e-05 5.5895461e-04],[9.9999839e-01 1.5907564e-06],"[3.2607059e-07 1.4641197e-05 1.7019635e-03 3.7229356e-01 5.7303339e-01
 5.2139990e-02 8.1003475e-04 5.9499607e-06 1.6461790e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\145379_face0.jpg,Latino_Hispanic,White,Male,30-39,"[1.4690413e-01 1.3180122e-02 7.7229214e-01 2.0119137e-04 3.7487710e-03
 1.1220031e-02 5.2453671e-02]",[0.5454591  0.02505063 0.14345117 0.28603905],[9.9995744e-01 4.2496406e-05],"[5.59466059e-07 8.21693175e-06 2.56065582e-03 3.15487742e-01
 6.31791234e-01 4.92835902e-02 8.55494698e-04 1.23258915e-05
 1.98893204e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\146089_face0.jpg,Latino_Hispanic,Asian,Male,20-29,"[0.07864145 0.00042919 0.37080908 0.22265588 0.31496146 0.0037602
 0.00874276]",[1.7050337e-02 1.0628094e-03 9.8094457e-01 9.4217760e-04],[9.9999934e-01 6.2159404e-07],"[1.4173818e-06 5.7315093e-04 4.0753800e-02 7.2300452e-01 2.2691759e-01
 8.6315498e-03 1.1627531e-04 1.7734079e-06 2.1325851e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\146099_face0.jpg,White,White,Male,20-29,"[3.5954127e-01 1.7519384e-03 3.5331610e-01 1.0068179e-04 2.4248357e-04
 4.3675704e-03 2.8067994e-01]",[0.94454527 0.00346038 0.00138302 0.05061138],[9.9999535e-01 4.6655127e-06],"[1.3616945e-05 5.6150061e-04 1.6810803e-02 5.7500076e-01 3.9093456e-01
 1.6486676e-02 1.8907581e-04 2.9419498e-06 3.5217450e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\146101_face0.jpg,White,White,Male,20-29,"[9.9654925e-01 2.8003769e-05 7.2130881e-04 7.5867897e-06 1.5991080e-05
 7.7196701e-06 2.6700657e-03]",[9.9975723e-01 6.1259998e-05 1.4999871e-04 3.1580388e-05],[9.999993e-01 6.836099e-07],"[1.4846875e-06 2.6602434e-05 1.2897881e-03 5.8836901e-01 4.0271449e-01
 7.5628781e-03 3.5287077e-05 5.1297729e-07 1.3976374e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\146141_face0.jpg,Latino_Hispanic,White,Male,30-39,"[3.6421001e-01 2.9176259e-02 4.8402953e-01 1.0663700e-04 5.3368445e-04
 9.1210073e-03 1.1282294e-01]",[0.4672979  0.41742608 0.08573478 0.02954116],[9.999994e-01 5.777159e-07],"[1.2221101e-06 4.4865865e-06 7.6937547e-05 2.1732330e-02 5.0166923e-01
 4.5232511e-01 2.3951793e-02 2.3730491e-04 1.6097767e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\146142_face0.jpg,White,White,Male,30-39,"[8.2800782e-01 1.9891027e-03 6.3631825e-02 4.5841065e-05 2.0067926e-04
 2.8360072e-03 1.0328876e-01]",[9.9591845e-01 1.9706783e-03 6.9743476e-04 1.4134970e-03],[9.9997830e-01 2.1714965e-05],"[2.4411333e-06 3.0850162e-05 1.1792103e-03 4.3240118e-01 5.4900730e-01
 1.7294982e-02 8.2789156e-05 1.2348224e-06 2.9598464e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\146178_face0.jpg,White,White,Male,20-29,"[9.4368303e-01 9.3332001e-06 4.3575508e-03 9.8805634e-05 6.6330213e-05
 1.6953990e-04 5.1615402e-02]",[9.9707443e-01 4.6680994e-05 2.0732063e-04 2.6715945e-03],[9.9999833e-01 1.7331153e-06],"[4.2786144e-08 4.3552645e-06 8.1248879e-03 9.1771984e-01 7.3818892e-02
 3.3119103e-04 7.7562044e-07 9.0514236e-09 1.5777595e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\146200_face0.jpg,Middle Eastern,White,Male,30-39,"[0.09106205 0.03906633 0.2604564  0.00096239 0.00776338 0.02115815
 0.5795312 ]",[0.601011   0.13253972 0.1439825  0.12246679],[1.000000e+00 2.674565e-09],"[3.3216773e-07 2.5134877e-06 3.4243293e-04 1.6919377e-01 6.6784173e-01
 1.5709829e-01 5.4369173e-03 8.3335835e-05 6.9847306e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\146217_face0.jpg,White,White,Male,20-29,"[9.5051545e-01 1.4417998e-04 1.8429866e-02 8.6821645e-05 2.3060103e-04
 1.1110516e-04 3.0481957e-02]",[0.9962029  0.0013919  0.00132005 0.00108518],[9.9999958e-01 3.7196057e-07],"[1.7028681e-08 1.8932453e-06 4.3904167e-03 8.3548576e-01 1.5854113e-01
 1.5758903e-03 4.8723218e-06 4.0945935e-08 8.0548601e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\146218_face0.jpg,Middle Eastern,White,Male,30-39,"[3.3954793e-01 9.2691643e-04 2.6005617e-01 9.7286458e-05 3.8527514e-04
 3.9289896e-03 3.9505744e-01]",[9.8508710e-01 7.5556297e-04 2.6124490e-03 1.1544915e-02],[9.999975e-01 2.495106e-06],"[1.2775116e-07 2.7903548e-06 5.4263824e-04 3.8250422e-01 5.9744900e-01
 1.9410491e-02 8.9522728e-05 1.1528402e-06 1.4223937e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\146410_face0.jpg,Latino_Hispanic,Black,Male,20-29,"[0.14055778 0.04446329 0.76482403 0.00158056 0.0180561  0.00099059
 0.02952765]",[1.1197199e-01 8.8397014e-01 3.8609230e-03 1.9689680e-04],[9.9999911e-01 8.7587676e-07],"[4.4233823e-07 9.9144570e-05 3.9620183e-02 6.9088835e-01 2.5954661e-01
 9.6131964e-03 2.2650494e-04 5.4933380e-06 1.0030923e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\146452_face0.jpg,White,White,Male,30-39,"[9.94611263e-01 6.58596321e-07 1.10048015e-04 5.09781103e-07
 2.64453070e-06 7.00041255e-06 5.26789157e-03]",[9.9972755e-01 4.6505214e-05 2.3776920e-05 2.0211989e-04],[9.9999988e-01 1.2570061e-07],"[1.6954345e-08 4.6314020e-07 1.9402098e-04 2.4574403e-01 7.1093845e-01
 4.2932760e-02 1.8954456e-04 7.4489606e-07 1.1883963e-08]"
