face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1389893_face0.jpg,Middle Eastern,White,Male,20-29,"[1.1717938e-01 4.8715426e-04 1.3010684e-01 3.4872133e-05 2.1260195e-04
 1.0368601e-02 7.4161053e-01]",[0.9373629  0.04196783 0.00142589 0.01924329],[9.9999881e-01 1.2035731e-06],"[8.34089747e-07 1.01376856e-04 6.30151946e-03 8.48136723e-01
 1.44017771e-01 1.43809395e-03 3.70141629e-06 6.08675634e-08
 7.92137578e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1390090_face0.jpg,White,White,Male,10-19,"[0.5556839  0.01813801 0.3785953  0.00104147 0.00683406 0.0015395
 0.03816783]",[0.47284392 0.47184345 0.04832128 0.00699134],[9.9999994e-01 4.7794796e-08],"[4.4480832e-09 2.8828086e-05 5.1874596e-01 4.7948661e-01 1.7280319e-03
 1.0442763e-05 4.3411983e-08 2.2177016e-09 2.3704837e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1390243_face0.jpg,White,White,Male,10-19,"[9.7536075e-01 3.3794340e-06 1.9875078e-02 7.2733223e-05 2.7302006e-04
 1.5893113e-04 4.2560622e-03]",[9.9714947e-01 3.3470344e-05 2.6359612e-03 1.8113575e-04],[9.9999988e-01 7.1468484e-08],"[6.5343144e-08 9.3027676e-04 8.0941671e-01 1.8781078e-01 1.8133483e-03
 2.8683997e-05 7.5049869e-08 1.3116855e-09 1.9811224e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1390354_face0.jpg,Black,Black,Male,20-29,"[7.9615980e-05 9.9599284e-01 1.3110996e-03 2.4855466e-04 1.8017682e-03
 4.8125762e-04 8.4882420e-05]",[9.4203664e-05 9.5819420e-01 3.7340831e-02 4.3708393e-03],[9.9954504e-01 4.5501714e-04],"[1.8021111e-06 7.7715267e-05 1.0553573e-02 5.3323263e-01 4.0109438e-01
 4.9967617e-02 4.6720924e-03 3.5246176e-04 4.7686004e-05]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1390489_face0.jpg,Middle Eastern,White,Male,20-29,"[1.9385213e-01 4.8826674e-05 9.8284997e-02 4.4645160e-05 8.6046770e-05
 6.9801775e-03 7.0070314e-01]",[8.6547369e-01 4.4221594e-04 3.6873338e-03 1.3039680e-01],[9.9999976e-01 2.0970678e-07],"[6.4387905e-06 3.1180265e-03 3.9944384e-01 5.7088298e-01 2.5906941e-02
 6.3827616e-04 3.4376046e-06 9.6552476e-08 9.4206787e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1390614_face0.jpg,White,White,Male,10-19,"[9.8720825e-01 3.9810484e-06 2.9638333e-03 4.2533669e-05 4.2822128e-05
 1.9981682e-05 9.7186277e-03]",[9.9868757e-01 1.4997931e-04 8.3897030e-05 1.0786126e-03],[9.9999958e-01 4.8469417e-07],"[8.3365412e-09 4.3531338e-05 5.8303756e-01 4.1434914e-01 2.5365592e-03
 3.3074662e-05 1.5733094e-07 2.7537495e-09 3.8492542e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1390682_face0.jpg,White,White,Male,20-29,"[9.3483710e-01 3.0258316e-06 9.7401254e-03 4.0664476e-05 6.4003449e-05
 1.5337615e-04 5.5161793e-02]",[9.8880750e-01 1.3903530e-04 1.4587219e-03 9.5948009e-03],[9.9999839e-01 1.6619173e-06],"[6.7842452e-09 8.5440206e-06 4.0100176e-02 9.3005288e-01 2.9520515e-02
 3.1714365e-04 6.9235620e-07 5.2555094e-09 9.2815464e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1390683_face0.jpg,White,White,Male,20-29,"[9.9338198e-01 1.7701372e-04 2.4955454e-03 1.0373064e-04 1.5592585e-04
 1.6144440e-05 3.6696058e-03]",[0.97047746 0.00586775 0.01706021 0.00659449],[9.999996e-01 4.173978e-07],"[5.2093578e-09 3.4619552e-06 6.0692899e-02 9.2308909e-01 1.6059473e-02
 1.5312532e-04 1.7948375e-06 3.4654164e-08 4.5800813e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1390753_face0.jpg,White,White,Male,10-19,"[9.1232497e-01 4.3324457e-05 3.7176080e-02 4.4160355e-05 8.8282992e-05
 6.6936499e-04 4.9653787e-02]",[9.9917489e-01 5.3253931e-05 9.6757685e-05 6.7513727e-04],[9.9963164e-01 3.6837629e-04],"[5.0497224e-06 9.3284277e-03 7.9482853e-01 1.8920039e-01 6.2716710e-03
 3.6168308e-04 4.1150538e-06 1.2634349e-07 4.9092055e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1390756_face0.jpg,White,White,Male,10-19,"[8.3622825e-01 4.4264085e-05 2.0075569e-02 8.4163396e-05 1.7749173e-04
 5.3155669e-05 1.4333709e-01]",[9.9859518e-01 3.9570831e-04 4.3475654e-04 5.7429844e-04],[9.9998695e-01 1.3056143e-05],"[8.1391065e-08 5.7725434e-04 8.2091182e-01 1.7320122e-01 5.0688847e-03
 2.3852136e-04 2.1782666e-06 5.1829332e-08 1.0508886e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391111_face0.jpg,Latino_Hispanic,White,Male,10-19,"[0.18614799 0.00845531 0.5181262  0.00130175 0.00741362 0.00676339
 0.2717918 ]",[0.6286828  0.12990807 0.21532546 0.02608366],[9.9998116e-01 1.8799079e-05],"[3.5853951e-05 5.7397902e-02 6.9362473e-01 2.3145086e-01 1.6542258e-02
 9.3717722e-04 1.0801899e-05 3.7715441e-07 1.0070954e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391304_face0.jpg,Black,Black,Male,20-29,"[3.3805221e-03 5.7623446e-01 3.5082686e-01 4.2139023e-04 9.9972431e-03
 3.0374996e-02 2.8764496e-02]",[0.00178639 0.8578704  0.05623975 0.08410344],[9.9999642e-01 3.5672974e-06],"[1.9737859e-06 6.5418586e-05 2.3602169e-02 7.0856994e-01 2.3569150e-01
 3.0994836e-02 1.0093239e-03 6.3175270e-05 1.6759054e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391366_face0.jpg,Middle Eastern,White,Male,20-29,"[2.6792127e-01 6.0024080e-03 1.6986123e-01 4.1657790e-06 6.6344917e-05
 5.7998110e-02 4.9814653e-01]",[5.9431642e-01 1.9878252e-01 4.7161759e-04 2.0642936e-01],[9.9999988e-01 5.6638765e-08],"[4.9308543e-08 8.8777189e-05 8.2579680e-02 8.6429644e-01 5.2633274e-02
 4.0104057e-04 7.0886949e-07 1.1244964e-08 1.2018919e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391374_face0.jpg,White,White,Male,20-29,"[9.3866605e-01 6.3181680e-04 2.2325810e-02 1.5433033e-03 1.6527516e-03
 2.4251404e-04 3.4937777e-02]",[9.5745230e-01 6.6064694e-04 4.0810522e-02 1.0765718e-03],[1.0000000e+00 3.0735638e-08],"[2.4699643e-06 3.0201685e-04 6.9813371e-02 8.6614054e-01 6.2987372e-02
 7.4596296e-04 7.8528255e-06 4.5933317e-07 5.8533733e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391375_face0.jpg,White,White,Male,20-29,"[9.72310781e-01 1.35958489e-05 5.95696131e-03 7.44918289e-05
 1.00155885e-04 2.10062368e-04 2.13339031e-02]",[9.9986476e-01 7.5268963e-06 6.2718515e-05 6.5070039e-05],[9.9999726e-01 2.7370020e-06],"[1.5647879e-06 1.1370580e-03 2.6519099e-01 6.7921788e-01 5.3050905e-02
 1.3930072e-03 8.3427849e-06 1.5355094e-07 2.9785738e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391411_face0.jpg,White,White,Male,20-29,"[9.9568504e-01 1.9805932e-06 1.6619090e-03 9.5273765e-07 2.0329442e-06
 4.2422533e-05 2.6055551e-03]",[9.9938071e-01 1.3702969e-05 5.0923777e-06 6.0051202e-04],[9.9999428e-01 5.7066504e-06],"[6.0368950e-09 2.5484562e-05 2.4384755e-01 7.4940830e-01 6.6408822e-03
 7.7509692e-05 2.0944069e-07 2.6425608e-09 3.6993176e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391437_face0.jpg,White,White,Male,20-29,"[9.7632766e-01 6.3596136e-04 6.4881556e-03 5.9910566e-05 6.6974935e-05
 3.8364411e-05 1.6383005e-02]",[0.9623422  0.03170874 0.00273239 0.00321662],[9.9998921e-01 1.0788342e-05],"[6.1769242e-08 1.9302364e-05 2.7763559e-02 8.1486714e-01 1.5331063e-01
 3.9814264e-03 5.6798388e-05 1.1347377e-06 1.9678458e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391487_face0.jpg,Latino_Hispanic,Black,Male,10-19,"[1.4662514e-02 8.4001966e-02 8.1497329e-01 1.3283515e-05 5.5081997e-04
 7.0978820e-02 1.4819320e-02]",[0.04696399 0.78431535 0.02967716 0.13904351],[1.0000000e+00 7.3282624e-09],"[1.8969709e-08 4.5638983e-04 7.9939890e-01 1.9749305e-01 2.6264491e-03
 2.5265355e-05 6.8667148e-08 1.8118597e-09 1.6165560e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391596_face0.jpg,Latino_Hispanic,Indian,Male,20-29,"[1.1186445e-01 2.9963078e-03 7.7823287e-01 6.0642222e-05 5.8060407e-04
 8.5880375e-03 9.7677045e-02]",[0.2293007  0.14004481 0.00859092 0.6220635 ],[9.9999720e-01 2.8024983e-06],"[9.4679017e-08 5.0919505e-05 1.8850051e-01 7.8956187e-01 2.1574866e-02
 3.0884403e-04 2.8298111e-06 8.4272486e-08 1.0651628e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391616_face0.jpg,White,White,Male,20-29,"[9.9325031e-01 3.1456559e-05 2.0903400e-03 1.8936018e-05 2.0889773e-05
 2.4233209e-06 4.5856694e-03]",[9.9985099e-01 1.4340910e-05 1.2565793e-04 9.0312269e-06],[9.9999970e-01 2.7843245e-07],"[4.1328288e-08 6.3092048e-05 3.7123176e-01 6.1848778e-01 1.0099345e-02
 1.1746803e-04 5.5845391e-07 1.8909889e-08 2.7489724e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391752_face0.jpg,White,White,Male,20-29,"[8.5928005e-01 7.2827002e-05 1.9514646e-02 1.1222964e-05 6.7037974e-05
 2.3997806e-03 1.1865449e-01]",[9.9886513e-01 2.1707125e-04 1.4742602e-05 9.0306450e-04],[9.9999964e-01 3.6748790e-07],"[2.7866442e-06 1.0998899e-03 1.7708071e-01 6.3951010e-01 1.6539206e-01
 1.6682116e-02 2.2532612e-04 6.9489565e-06 8.2090288e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391786_face0.jpg,Middle Eastern,Black,Male,20-29,"[1.1224525e-01 1.8127719e-02 2.8883648e-01 6.4744432e-05 3.5585032e-04
 5.7522738e-03 5.7461768e-01]",[7.7166654e-02 8.8820779e-01 7.8721804e-04 3.3838306e-02],[9.9999720e-01 2.7878411e-06],"[8.60916032e-08 8.55458802e-06 7.90545065e-03 7.50574052e-01
 2.34575316e-01 6.83254981e-03 1.02688326e-04 1.32489799e-06
 2.20030216e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391789_face0.jpg,Black,Black,Male,30-39,"[8.4871652e-05 9.9707574e-01 9.9540316e-04 6.6797514e-07 6.2715794e-06
 1.8007854e-03 3.6196630e-05]",[8.3570027e-05 9.9984032e-01 3.7338971e-06 7.2429306e-05],[0.9798046  0.02019539],"[7.9530080e-09 6.8650422e-07 1.0039185e-03 3.5623664e-01 6.1471432e-01
 2.7632348e-02 4.0813867e-04 3.9208326e-06 7.0717348e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391824_face0.jpg,White,White,Male,20-29,"[9.99724090e-01 1.18143282e-06 1.09901055e-04 1.52107896e-06
 1.51869085e-06 6.42117072e-07 1.61124393e-04]",[9.9988103e-01 7.5625190e-05 3.4714423e-05 8.6090922e-06],[9.999692e-01 3.082759e-05],"[2.2267951e-08 2.7085483e-05 1.5053549e-01 8.3007634e-01 1.8996531e-02
 3.5919200e-04 5.2443247e-06 9.9574038e-08 3.7516288e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391830_face0.jpg,Black,Black,Male,20-29,"[2.6917995e-03 7.3778987e-01 1.5251160e-01 5.2925016e-06 1.8406553e-04
 9.7557291e-02 9.2601571e-03]",[1.2890763e-04 9.9436527e-01 6.6500514e-05 5.4393271e-03],[9.99999940e-01 1.02311574e-07],"[2.6500686e-08 9.8039573e-07 5.7645859e-03 7.9584277e-01 1.9328497e-01
 5.0387173e-03 6.6481189e-05 1.4775874e-06 1.4173316e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391844_face0.jpg,White,White,Male,20-29,"[9.9714214e-01 8.4722851e-06 3.6250439e-04 4.9020912e-07 2.1982848e-06
 7.0535502e-06 2.4771625e-03]",[9.9944490e-01 2.1740720e-04 9.8469982e-06 3.2782252e-04],[9.9998260e-01 1.7380089e-05],"[1.4175910e-08 1.7924380e-05 8.8469677e-02 8.8878942e-01 2.2134043e-02
 5.8204221e-04 6.8029062e-06 1.2529772e-07 4.0007802e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391845_face0.jpg,Black,Black,Male,30-39,"[8.5843913e-04 9.9498063e-01 1.9850049e-03 7.2817062e-07 1.9041363e-05
 1.4125837e-03 7.4360910e-04]",[4.1517634e-03 9.9424070e-01 2.5908745e-04 1.3484212e-03],[9.99999881e-01 1.10803846e-07],"[2.15254143e-08 3.64960528e-07 6.68708177e-04 4.72907305e-01
 5.15595675e-01 1.06298830e-02 1.94176144e-04 3.80023516e-06
 1.03198005e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391878_face0.jpg,White,White,Male,20-29,"[9.7204638e-01 4.9700022e-05 1.8009424e-02 2.2291458e-06 1.1539746e-05
 3.7228045e-05 9.8434789e-03]",[9.995465e-01 3.581859e-04 3.118098e-05 6.412214e-05],[9.9999988e-01 5.1809906e-08],"[7.4940921e-08 6.4234478e-06 5.5219536e-03 6.6571772e-01 3.1632876e-01
 1.2357152e-02 6.6619199e-05 1.2332800e-06 7.6325515e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391879_face0.jpg,Latino_Hispanic,Indian,Male,20-29,"[3.8136609e-02 3.1472384e-03 3.4857956e-01 1.6449406e-04 1.1777938e-03
 2.7983314e-01 3.2896116e-01]",[0.02751089 0.0086956  0.00296783 0.9608257 ],[1.0000000e+00 3.0231104e-09],"[1.1952804e-06 3.8185215e-05 5.6606047e-03 6.5260297e-01 3.2920361e-01
 1.2390588e-02 1.0051923e-04 2.2956488e-06 1.2736223e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391895_face0.jpg,Middle Eastern,White,Male,10-19,"[1.4637695e-01 7.0038957e-05 7.5432318e-03 2.3787204e-04 2.5613172e-04
 4.2231681e-04 8.4509337e-01]",[0.98606884 0.00206469 0.00543088 0.00643552],[9.999927e-01 7.310540e-06],"[2.6606106e-08 2.8293394e-04 8.3090359e-01 1.6815123e-01 6.5544085e-04
 6.7414244e-06 3.1372743e-08 2.8619893e-09 5.3940234e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1391970_face0.jpg,White,White,Male,20-29,"[8.9510661e-01 1.4002105e-03 4.9272925e-02 6.2426108e-05 7.8273486e-05
 2.1439759e-04 5.3865194e-02]",[9.9832064e-01 1.2538563e-03 8.8484201e-05 3.3693929e-04],[9.9995863e-01 4.1363655e-05],"[3.6811182e-06 1.8271257e-04 2.2977354e-02 8.3616161e-01 1.3857663e-01
 2.0806957e-03 1.6804710e-05 5.7879754e-07 2.2188743e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1392077_face0.jpg,White,White,Male,20-29,"[9.9889475e-01 3.6948368e-06 4.9516116e-04 1.2547845e-05 3.2258016e-05
 2.8190877e-07 5.6136033e-04]",[9.9987859e-01 2.1767883e-05 9.5441559e-05 4.3461455e-06],[0.9987242  0.00127584],"[3.0556894e-08 4.3713459e-05 2.7391809e-01 7.0442384e-01 2.1048389e-02
 5.5880059e-04 6.9468119e-06 1.1576513e-07 3.9765675e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1392457_face0.jpg,Middle Eastern,White,Male,20-29,"[1.6205069e-02 2.8903951e-06 5.5922684e-03 2.9157703e-05 5.8774305e-05
 1.9653626e-03 9.7614646e-01]",[9.7926676e-01 3.7978552e-05 1.1351142e-03 1.9560155e-02],[9.9970394e-01 2.9606646e-04],"[2.8669031e-06 1.2317594e-04 8.1486525e-03 7.1600217e-01 2.6974469e-01
 5.9601376e-03 1.7955363e-05 3.6889941e-07 1.1479632e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1392458_face0.jpg,White,White,Male,20-29,"[9.9371785e-01 3.0543950e-05 6.6869351e-04 4.6467294e-06 6.3759690e-06
 1.6529891e-06 5.5702506e-03]",[9.9974537e-01 1.6034704e-04 5.4545977e-05 3.9675080e-05],[9.9999994e-01 5.3396853e-08],"[3.1531027e-08 3.1211330e-06 6.0582133e-03 8.8042456e-01 1.1193350e-01
 1.5685332e-03 1.1781044e-05 2.4304035e-07 2.7185914e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1392459_face0.jpg,Middle Eastern,White,Male,20-29,"[1.06488332e-01 1.04448896e-04 4.55692923e-03 1.34191441e-03
 1.97733869e-04 3.20918247e-04 8.86989713e-01]",[9.9852687e-01 4.1073904e-04 6.6021050e-04 4.0215775e-04],[0.8674184  0.13258155],"[2.9562875e-06 7.8871490e-05 2.3354208e-02 5.4000312e-01 3.3595765e-01
 9.0093218e-02 9.3954252e-03 1.0509216e-03 6.3594031e-05]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1392506_face0.jpg,White,White,Male,10-19,"[9.7964948e-01 1.1958338e-06 1.3527056e-03 1.8605569e-05 1.1119397e-05
 1.7604250e-05 1.8949250e-02]",[9.9995512e-01 1.5909894e-06 1.7100752e-05 2.6246951e-05],[9.99985337e-01 1.46221155e-05],"[3.3357142e-06 5.2781170e-03 8.2116854e-01 1.6291794e-01 1.0014948e-02
 6.1187346e-04 5.1571706e-06 1.5087711e-07 3.2357559e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1392573_face0.jpg,White,White,Male,20-29,"[5.4976171e-01 2.4829298e-04 6.8969145e-02 1.1736562e-04 2.4913740e-04
 1.1054529e-03 3.7954894e-01]",[0.9850374  0.00323548 0.00773507 0.00399206],[9.999641e-01 3.583863e-05],"[1.06946601e-07 1.13323595e-05 5.78154204e-03 8.60786021e-01
 1.32925019e-01 4.95291839e-04 6.74657542e-07 1.47025006e-08
 2.43937981e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1392592_face0.jpg,White,White,Male,10-19,"[8.8350588e-01 3.5937683e-05 9.3365638e-03 6.6662324e-05 9.5492687e-05
 1.2936813e-04 1.0683008e-01]",[9.9809927e-01 1.1984429e-03 3.8721351e-04 3.1506570e-04],[9.999923e-01 7.694777e-06],"[3.8728338e-08 3.4322898e-04 5.4259759e-01 4.5444945e-01 2.5953250e-03
 1.4409719e-05 2.9786930e-08 1.1021675e-09 2.6278263e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1392774_face0.jpg,White,Asian,Male,10-19,"[4.7338668e-01 2.2752011e-04 2.4365054e-01 1.6976517e-02 2.2486163e-02
 9.0166496e-04 2.4237090e-01]",[0.4156046  0.00127813 0.58082676 0.00229054],[9.999999e-01 7.275912e-08],"[1.16154325e-07 1.53633388e-04 5.03612816e-01 4.89049941e-01
 7.12710526e-03 5.61039997e-05 2.62413380e-07 9.61949453e-09
 7.60770821e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1392882_face0.jpg,Middle Eastern,White,Male,20-29,"[8.8578299e-02 5.1833522e-03 1.7956524e-01 5.8426044e-04 2.0364609e-03
 3.2608039e-03 7.2079158e-01]",[0.86709917 0.03439227 0.01280434 0.08570419],[1.000000e+00 4.631761e-09],"[2.6299708e-07 1.9602319e-05 8.9190220e-03 8.0654752e-01 1.7973430e-01
 4.7023497e-03 7.1653354e-05 5.1867414e-06 4.3852289e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1393274_face0.jpg,White,White,Male,20-29,"[9.8846477e-01 1.1496134e-05 2.0378244e-03 1.0048947e-05 1.9033409e-05
 3.7206330e-05 9.4196880e-03]",[9.9964327e-01 9.4997931e-06 3.0333298e-05 3.1692669e-04],[9.9998188e-01 1.8072342e-05],"[5.6626510e-07 6.1069390e-05 4.8685487e-02 8.6086136e-01 8.7899201e-02
 2.4801737e-03 1.2001680e-05 1.9157973e-07 4.4107922e-09]"
