face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\934294_face0.jpg,White,White,Male,10-19,"[6.72076702e-01 1.66367230e-04 1.14980504e-01 7.33366818e-04
 5.89914504e-04 2.79298925e-04 2.11173788e-01]",[9.9250275e-01 4.1172830e-03 3.0080369e-03 3.7196753e-04],[9.9982184e-01 1.7813384e-04],"[1.1417208e-06 1.9239382e-03 5.8556604e-01 3.9657554e-01 1.5476228e-02
 4.5459531e-04 2.4351787e-06 6.2101307e-08 1.3640774e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\934340_face0.jpg,White,White,Male,20-29,"[8.8308126e-01 4.5998528e-04 8.1319802e-02 9.6291973e-04 1.1364768e-03
 7.0597249e-05 3.2968976e-02]",[8.9630187e-01 5.5746338e-03 9.7331956e-02 7.9153181e-04],[9.9999994e-01 4.2328260e-08],"[3.3070279e-08 4.3823100e-05 2.8143057e-01 7.0984387e-01 8.6160423e-03
 6.5219814e-05 4.4956209e-07 1.6850821e-08 1.3359203e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\934351_face0.jpg,White,White,Male,20-29,"[6.95263684e-01 5.90828189e-04 2.45741576e-01 7.31196487e-03
 1.50076505e-02 7.97257235e-04 3.52870561e-02]",[0.8456931  0.02002346 0.13042578 0.00385766],[9.9999958e-01 4.3881136e-07],"[4.7559162e-08 1.9073468e-05 2.9471211e-02 9.1274601e-01 5.7576429e-02
 1.8672281e-04 4.4439071e-07 5.3427267e-09 8.7958314e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\934354_face0.jpg,Black,Black,Male,20-29,"[6.1889915e-07 9.9998635e-01 1.1228091e-05 1.9114514e-08 2.6263004e-07
 1.5416341e-06 1.5662323e-07]",[4.1728450e-07 9.9999672e-01 1.3368858e-06 1.5462831e-06],[9.9989533e-01 1.0466772e-04],"[4.9225207e-07 2.7344247e-05 4.5594904e-03 4.9402219e-01 4.6007890e-01
 4.0726982e-02 5.7804340e-04 6.1113601e-06 4.2746069e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\934355_face0.jpg,White,White,Male,20-29,"[9.6398294e-01 1.3878613e-05 2.7916594e-03 1.1295288e-04 1.7320573e-04
 1.2566327e-04 3.2799684e-02]",[9.9834245e-01 7.5878204e-05 2.2071926e-04 1.3610183e-03],[9.9999976e-01 1.8938535e-07],"[1.0572446e-05 2.4829074e-03 1.8189172e-01 7.7943695e-01 3.5544556e-02
 6.2994409e-04 3.1021043e-06 1.6958360e-07 3.1208216e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\934383_face0.jpg,White,White,Male,20-29,"[9.9832457e-01 3.7956768e-06 7.1771559e-04 1.1690578e-04 5.3131123e-05
 4.4553548e-07 7.8343373e-04]",[9.99774039e-01 1.14685005e-04 1.01139056e-04 1.00884763e-05],[9.9999845e-01 1.4826832e-06],"[1.4158930e-08 4.9112859e-06 4.8043068e-02 9.1837168e-01 3.3261817e-02
 3.1582967e-04 2.5705885e-06 4.3535859e-08 7.3549944e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\934384_face0.jpg,White,White,Male,20-29,"[9.9863517e-01 7.1119570e-07 4.3880855e-04 7.8377361e-06 1.5987978e-05
 2.7484473e-06 8.9868630e-04]",[9.9981081e-01 5.7465154e-06 1.7692160e-04 6.4594187e-06],[9.999993e-01 6.972449e-07],"[2.0045904e-08 4.9302536e-05 3.4359702e-01 6.4645243e-01 9.7060045e-03
 1.9414560e-04 1.0144278e-06 1.6454438e-08 2.8323793e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\934386_face0.jpg,Black,Black,Male,30-39,"[1.7777174e-07 9.9999833e-01 1.0124611e-06 7.2058154e-10 4.5009036e-09
 5.3822754e-07 3.2705184e-08]",[7.9700520e-08 9.9999934e-01 1.0893027e-07 4.6000181e-07],[0.97712654 0.02287349],"[4.6018318e-08 5.3381723e-06 1.8460029e-03 2.4662793e-01 5.9853595e-01
 1.4896102e-01 3.9877063e-03 3.4633747e-05 1.2645075e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\934409_face0.jpg,White,White,Male,20-29,"[9.94898558e-01 3.26139934e-06 2.00835359e-03 4.79879782e-05
 1.01511476e-04 5.54934331e-06 2.93470058e-03]",[9.9716723e-01 8.5995787e-05 2.6971772e-03 4.9640625e-05],[9.9999565e-01 4.2884080e-06],"[7.3089403e-08 6.2656705e-05 1.4929993e-01 8.0652434e-01 4.2652585e-02
 1.4488071e-03 1.1358353e-05 2.1132284e-07 5.1294018e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\934498_face0.jpg,Black,Black,Male,20-29,"[1.1986550e-04 9.9469304e-01 6.1490503e-04 4.6163009e-06 5.1960127e-05
 4.5054886e-03 9.9852869e-06]",[3.5454050e-05 9.9981821e-01 2.4655725e-05 1.2168378e-04],[0.97994536 0.02005463],"[1.9010449e-07 6.2141928e-04 2.7923715e-01 6.6209793e-01 5.6457318e-02
 1.5512785e-03 3.3794182e-05 9.7949146e-07 4.2789114e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\934526_face0.jpg,Black,Black,Male,20-29,"[1.9962249e-06 9.9997592e-01 1.5217248e-05 1.5682632e-08 2.1400614e-07
 6.3753473e-06 2.7076896e-07]",[1.1282717e-06 9.9996138e-01 1.9104757e-06 3.5594760e-05],[9.999128e-01 8.715885e-05],"[3.4619429e-08 8.4831845e-05 1.5945759e-01 8.2112151e-01 1.9143606e-02
 1.9103037e-04 1.3993272e-06 2.0472832e-08 1.3920621e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\935281_face0.jpg,White,White,Male,20-29,"[9.9288100e-01 1.0927508e-06 3.7180277e-04 3.1386655e-06 3.6707129e-06
 1.1768251e-06 6.7383070e-03]",[9.9990100e-01 7.4659853e-05 2.2138873e-05 2.2329280e-06],[9.9999851e-01 1.5340289e-06],"[1.39345445e-07 1.66720492e-04 9.09056142e-02 8.88710439e-01
 2.01103929e-02 1.06609215e-04 1.71089994e-07 1.98712358e-09
 4.37957760e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\935283_face0.jpg,Latino_Hispanic,White,Male,20-29,"[1.5198231e-01 4.4115293e-03 7.9683876e-01 5.6774425e-03 3.2369278e-02
 4.8455218e-04 8.2361186e-03]",[0.84542215 0.04812124 0.09811025 0.00834637],[9.9991339e-01 8.6563756e-05],"[5.47655134e-07 1.20383469e-04 1.51727110e-01 7.26739645e-01
 1.17271654e-01 4.08114353e-03 5.84090849e-05 1.12001885e-06
 1.48271857e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\935309_face0.jpg,Black,Black,Male,20-29,"[8.4884277e-08 9.9999064e-01 2.3183836e-06 2.9744514e-09 7.5060001e-08
 6.6050443e-06 3.0511561e-07]",[3.1716041e-08 9.9999601e-01 5.1284508e-07 3.5547166e-06],[9.9999875e-01 1.2283360e-06],"[3.0540590e-09 6.3876024e-07 3.7340906e-03 7.7599359e-01 2.1512571e-01
 5.1323576e-03 1.3434082e-05 1.1044667e-07 3.2705518e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\935392_face0.jpg,White,White,Male,20-29,"[7.8086996e-01 8.6729364e-05 2.2308629e-02 1.0282121e-04 1.5634058e-04
 2.2235136e-04 1.9625315e-01]",[9.9761957e-01 7.6552137e-04 4.8960844e-04 1.1252938e-03],[9.9999958e-01 4.0618147e-07],"[4.0480059e-09 6.0196935e-06 9.4703361e-02 8.9899480e-01 6.2804995e-03
 1.5257653e-05 3.1466474e-08 6.3325745e-10 6.0057354e-12]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\935543_face0.jpg,Middle Eastern,White,Male,20-29,"[1.6306013e-01 4.7257055e-02 2.3799646e-01 6.7944224e-05 2.5052237e-04
 1.2727333e-02 5.3864050e-01]",[0.6946638  0.22852527 0.00141593 0.07539491],[9.9999344e-01 6.5950890e-06],"[3.8532776e-06 1.5949573e-04 1.2618767e-02 5.7786864e-01 3.6598849e-01
 4.1741539e-02 1.5728578e-03 4.4879631e-05 1.4713513e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\935590_face0.jpg,White,White,Male,20-29,"[7.3890764e-01 5.0008058e-04 1.6643924e-01 5.0555253e-05 1.1175073e-04
 2.8406959e-03 9.1150008e-02]",[0.9472817  0.01353173 0.00142585 0.03776073],[9.9998337e-01 1.6632654e-05],"[2.9012898e-07 2.6378295e-06 6.8453234e-04 6.1051011e-01 3.8059446e-01
 8.1665488e-03 4.0858540e-05 6.2359464e-07 8.5851362e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\936122_face0.jpg,White,White,Male,20-29,"[6.3220423e-01 4.9960095e-04 4.6978667e-02 2.1139867e-04 3.9066796e-04
 5.0520030e-04 3.1921017e-01]",[0.98269993 0.01092278 0.00464241 0.00173481],[9.9971879e-01 2.8116966e-04],"[1.0441055e-07 2.8215229e-04 3.9326805e-01 5.9669805e-01 9.5717898e-03
 1.7804401e-04 1.8446300e-06 7.0309902e-08 1.3236837e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\936166_face0.jpg,Latino_Hispanic,White,Male,20-29,"[0.09716902 0.00281731 0.8135656  0.00529687 0.01675289 0.00424491
 0.06015346]",[0.85450655 0.06055079 0.07540915 0.00953352],[9.999945e-01 5.499592e-06],"[6.5928037e-07 1.7867682e-03 4.2063177e-01 5.6303549e-01 1.4374633e-02
 1.6979044e-04 8.6841879e-07 2.0012346e-08 3.9758893e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\936234_face0.jpg,Latino_Hispanic,White,Male,30-39,"[4.2311200e-01 2.9375558e-03 5.4322141e-01 3.0896652e-05 8.9810484e-05
 3.3119954e-03 2.7296372e-02]",[0.969258   0.00461467 0.00098198 0.02514534],[9.9999422e-01 5.7751213e-06],"[4.8293288e-07 5.1356533e-06 2.5157055e-03 4.5163488e-01 5.1100808e-01
 3.4356408e-02 4.7296609e-04 6.1885330e-06 5.8585957e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\936483_face0.jpg,Middle Eastern,White,Male,20-29,"[1.6497548e-01 1.1159108e-03 2.6148096e-01 1.2291444e-04 3.5951528e-04
 3.2332132e-04 5.7162189e-01]",[0.92587405 0.07049666 0.00133798 0.00229127],[9.999944e-01 5.660233e-06],"[1.64028302e-06 2.24599455e-04 5.14212213e-02 8.46806169e-01
 1.00086585e-01 1.45139592e-03 8.12055441e-06 2.32837166e-07
 3.88173138e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\936510_face0.jpg,Middle Eastern,White,Male,10-19,"[2.8552195e-01 4.9156399e-04 1.6131519e-01 6.9606147e-05 3.1330870e-04
 1.8419133e-03 5.5044651e-01]",[9.9177110e-01 4.2270846e-03 9.8024413e-04 3.0216197e-03],[9.9999821e-01 1.7733943e-06],"[9.00752752e-08 3.08395177e-03 8.61075163e-01 1.34916976e-01
 9.11111652e-04 1.26764035e-05 3.10668113e-08 9.68591984e-10
 1.58366618e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\936534_face0.jpg,Middle Eastern,White,Male,20-29,"[4.8568349e-02 5.6572873e-03 4.4242761e-01 1.7859973e-04 1.1234178e-03
 3.6348686e-02 4.6569610e-01]",[0.6505199  0.02863842 0.02813925 0.2927024 ],[9.9995613e-01 4.3863078e-05],"[2.3021007e-06 1.0991002e-04 5.1435567e-03 5.5557328e-01 4.2418855e-01
 1.4900203e-02 8.0928301e-05 1.2758542e-06 1.9881147e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\936719_face0.jpg,Black,Black,Male,20-29,"[7.2450675e-03 8.2089925e-01 1.6392063e-01 3.7588485e-05 2.7077930e-04
 2.5461330e-03 5.0806431e-03]",[4.1854806e-04 9.9748182e-01 1.6081739e-04 1.9388036e-03],[9.9999964e-01 3.7535705e-07],"[1.8253820e-07 9.8864548e-06 2.6748210e-02 8.1755549e-01 1.4544007e-01
 9.7722309e-03 4.5812427e-04 1.5537291e-05 2.8835490e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\936752_face0.jpg,White,White,Male,20-29,"[6.5671933e-01 3.5690806e-05 1.1210638e-02 6.5158810e-07 4.1655530e-06
 6.1279548e-05 3.3196837e-01]",[9.9958062e-01 1.6115297e-04 1.2891083e-05 2.4533313e-04],[9.9999982e-01 1.3114833e-07],"[8.0302787e-09 1.2452613e-06 3.2216734e-03 9.0964413e-01 8.6748667e-02
 3.8383761e-04 4.8422498e-07 2.7904949e-09 2.5633580e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\936845_face0.jpg,Middle Eastern,White,Male,20-29,"[1.3860844e-01 9.5512107e-05 3.7341282e-02 6.0894481e-06 4.5435208e-05
 5.2314950e-04 8.2338011e-01]",[9.857662e-01 8.099685e-03 2.804401e-04 5.853649e-03],[9.9998605e-01 1.3928512e-05],"[7.1426101e-08 5.3370615e-05 4.9659997e-02 8.8548821e-01 6.4152397e-02
 6.4411253e-04 1.8632240e-06 2.7956890e-08 4.6234386e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\936849_face0.jpg,East Asian,Asian,Male,30-39,"[3.75315198e-04 1.59174917e-04 6.38405932e-03 5.37889898e-01
 4.53282714e-01 1.89461920e-03 1.42237595e-05]",[5.4948364e-04 5.7313452e-04 9.9285054e-01 6.0268170e-03],[9.9994749e-01 5.2484513e-05],"[1.6598700e-07 8.1766320e-06 1.1511870e-02 4.6348906e-01 5.0103527e-01
 2.3660781e-02 2.8705978e-04 7.4486970e-06 1.2203449e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\937324_face0.jpg,White,White,Male,30-39,"[9.9942809e-01 6.8185255e-07 1.8168296e-04 2.0506036e-07 8.6374155e-07
 5.0045264e-06 3.8347591e-04]",[9.9948484e-01 1.9659162e-04 3.3677043e-05 2.8489885e-04],[9.9991333e-01 8.6662178e-05],"[4.9401732e-09 2.5694698e-07 7.8011682e-04 4.8664999e-01 4.8967886e-01
 2.2703044e-02 1.8691136e-04 8.3083398e-07 1.8198136e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\937898_face0.jpg,Middle Eastern,Indian,Male,30-39,"[5.1775631e-02 3.5891926e-03 2.1753851e-01 4.4688495e-05 3.0722222e-04
 4.3146674e-02 6.8359804e-01]",[0.38905463 0.10712004 0.00182415 0.5020013 ],[9.9982101e-01 1.7902203e-04],"[8.3834482e-07 5.2670872e-05 1.8460362e-03 4.6065903e-01 5.2382725e-01
 1.3583956e-02 2.9978506e-05 2.4147113e-07 4.1969055e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\937937_face0.jpg,Black,Black,Male,20-29,"[6.9292197e-05 9.9939734e-01 4.8821684e-04 2.7102510e-06 1.7641618e-05
 8.1541675e-06 1.6562306e-05]",[6.5626164e-06 9.9997056e-01 1.9727511e-05 3.1349241e-06],[0.95782226 0.04217774],"[4.9376422e-06 1.9223558e-03 1.3924512e-01 6.6498280e-01 1.7440782e-01
 1.8772129e-02 6.4360979e-04 1.9727966e-05 1.4971720e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\938000_face0.jpg,White,White,Male,20-29,"[5.1311219e-01 1.7987679e-03 3.4945711e-01 2.9800177e-04 6.0102635e-04
 1.3522941e-03 1.3338053e-01]",[0.955054   0.02737973 0.00365428 0.01391203],[9.9999982e-01 1.6847314e-07],"[3.2940545e-08 1.8098183e-06 5.1868842e-03 7.4555022e-01 2.4448644e-01
 4.7462685e-03 2.8143006e-05 1.6959612e-07 1.2994412e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\938044_face0.jpg,Middle Eastern,White,Male,20-29,"[3.8744923e-02 1.8401756e-03 1.8729664e-01 2.1251015e-04 1.0641526e-03
 4.9936390e-03 7.6584792e-01]",[0.38205066 0.28392994 0.02759488 0.30642453],[9.999301e-01 6.993227e-05],"[9.1853337e-08 2.4911581e-04 4.3959805e-01 5.4848820e-01 1.1477281e-02
 1.8620912e-04 9.7702889e-07 6.5475859e-08 1.1917884e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\938728_face0.jpg,Black,Black,Male,20-29,"[7.4908712e-06 9.9918705e-01 6.5856637e-04 1.1779161e-06 4.8464062e-05
 8.1543105e-05 1.5668958e-05]",[3.1565774e-05 9.9988598e-01 5.2716809e-05 2.9737468e-05],[9.999945e-01 5.470429e-06],"[1.11726955e-07 1.02661679e-05 6.49338914e-03 5.35596669e-01
 4.13179845e-01 4.37040292e-02 1.00382324e-03 1.13974093e-05
 3.92333732e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\939306_face0.jpg,Middle Eastern,White,Male,10-19,"[2.0141591e-01 1.0241402e-04 3.6769259e-01 8.4617088e-04 1.8256373e-03
 1.0784548e-03 4.2703885e-01]",[0.97634363 0.0019748  0.01047007 0.01121149],[9.999493e-01 5.072241e-05],"[1.8366245e-08 7.6322147e-04 8.3816218e-01 1.6041878e-01 6.5254961e-04
 3.2981650e-06 5.1330695e-09 1.7668425e-10 3.8634174e-12]"
