face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\124697_face0.jpg,Black,Black,Male,30-39,"[1.3667559e-06 9.9997556e-01 1.5742864e-05 1.4009355e-09 2.3489674e-08
 7.7500016e-07 6.4790161e-06]",[1.7591366e-06 9.9999398e-01 2.3781590e-06 1.9289582e-06],[9.9999976e-01 2.2702987e-07],"[2.8177942e-07 3.1159836e-06 3.5713363e-04 1.6171025e-01 6.0915446e-01
 2.2318339e-01 5.5109742e-03 7.7813311e-05 2.4985131e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\124698_face0.jpg,White,White,Male,20-29,"[9.99826014e-01 1.15101057e-06 1.19816556e-04 4.68812516e-07
 1.91857998e-06 4.05452084e-07 5.03603442e-05]",[9.9986529e-01 1.1628176e-04 7.1216923e-06 1.1252297e-05],[9.9999994e-01 8.1465068e-08],"[2.7342944e-08 9.2408127e-06 9.0121636e-03 6.6700757e-01 3.0486277e-01
 1.8904604e-02 2.0138512e-04 2.2830641e-06 4.4447425e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\124737_face0.jpg,Latino_Hispanic,White,Male,30-39,"[1.0394006e-01 6.5885698e-03 7.5392497e-01 1.7858596e-04 1.0078590e-03
 3.6010237e-03 1.3075884e-01]",[0.7784996  0.12097278 0.01420603 0.08632162],[9.9999988e-01 5.6051928e-08],"[1.9638981e-06 9.5355841e-05 1.2238071e-02 4.2026535e-01 5.0858778e-01
 5.7486512e-02 1.2984176e-03 2.6370521e-05 1.7105303e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\124743_face0.jpg,White,White,Male,20-29,"[9.0877783e-01 7.1312890e-05 2.5060564e-02 1.9044164e-05 4.9131453e-05
 3.7752496e-04 6.5644644e-02]",[9.84704375e-01 1.37031148e-03 8.13667662e-04 1.31116565e-02],[9.9999982e-01 2.0263535e-07],"[6.2580358e-07 2.0994778e-05 4.7694189e-03 6.7941952e-01 3.0812645e-01
 7.6188743e-03 4.3769229e-05 2.9942314e-07 3.3008429e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\124771_face0.jpg,White,White,Male,20-29,"[9.9795663e-01 1.8245559e-06 1.5659814e-04 8.9030647e-07 4.4866811e-06
 2.5322192e-06 1.8769908e-03]",[9.9984354e-01 2.7545955e-05 8.1878519e-05 4.6966503e-05],[1.0000000e+00 1.2764798e-08],"[6.2570744e-09 6.2572321e-06 4.3385506e-02 9.0535837e-01 5.0815023e-02
 4.3348779e-04 1.3154473e-06 8.1417344e-09 1.1744763e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\124776_face0.jpg,White,White,Male,20-29,"[5.8028209e-01 1.2111355e-03 1.0943301e-01 8.5778644e-05 3.4459497e-04
 1.3368163e-03 3.0730653e-01]",[9.9642307e-01 1.4773358e-03 5.5292872e-04 1.5466808e-03],[9.999999e-01 7.903986e-08],"[1.61437879e-06 1.19673095e-04 4.07851674e-02 7.88614213e-01
 1.64911658e-01 5.49140153e-03 7.42989287e-05 1.92953235e-06
 1.60924447e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\124799_face0.jpg,White,White,Male,20-29,"[9.9755335e-01 4.1927019e-06 4.1725472e-04 7.0262440e-06 1.2848054e-05
 4.7165358e-06 2.0006187e-03]",[9.9996990e-01 5.8354167e-06 1.1523430e-05 1.2640041e-05],[9.9999875e-01 1.2640570e-06],"[2.8174822e-08 4.2272818e-06 3.0324191e-03 7.7177805e-01 2.2305167e-01
 2.1260707e-03 7.4046775e-06 1.3474160e-07 3.1566751e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\124822_face0.jpg,White,White,Male,30-39,"[9.2232448e-01 6.9728580e-05 5.0961230e-02 9.2663176e-05 2.4434936e-04
 3.3810872e-04 2.5969496e-02]",[9.9769294e-01 2.4864386e-04 9.8908588e-04 1.0692496e-03],[9.9999785e-01 2.1646154e-06],"[8.7129292e-06 2.7960743e-04 1.1309712e-02 3.3265689e-01 5.5424094e-01
 1.0026247e-01 1.2205510e-03 2.0869671e-05 2.1867315e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\124950_face0.jpg,Black,Black,Male,40-49,"[1.0613587e-02 7.6072168e-01 1.6814323e-01 6.3806969e-05 6.4998330e-04
 5.3041223e-02 6.7664245e-03]",[0.02523315 0.9537808  0.00448138 0.01650482],[9.9998182e-01 1.8230483e-05],"[7.4162681e-06 1.5705742e-05 9.2634022e-05 1.5474168e-02 4.6772981e-01
 4.9325523e-01 2.3248276e-02 1.7477699e-04 1.8930057e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\124960_face0.jpg,White,White,Male,20-29,"[7.3379642e-01 4.3090205e-03 2.1340010e-01 6.0759048e-04 1.3895907e-03
 6.7723205e-04 4.5819957e-02]",[0.80815756 0.18080497 0.00798023 0.00305726],[9.999818e-01 1.820338e-05],"[3.3654678e-07 4.9868962e-05 3.2787640e-02 8.1695968e-01 1.4427161e-01
 5.8202390e-03 1.0889184e-04 1.7449906e-06 4.6734144e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\124980_face0.jpg,Latino_Hispanic,White,Male,20-29,"[0.25102276 0.00359829 0.50668883 0.00336687 0.01831358 0.01881882
 0.19819093]",[0.9746132  0.00505644 0.00639145 0.0139389 ],[9.9992245e-01 7.7606281e-05],"[3.4271557e-06 6.6426852e-05 7.4546221e-03 4.9682638e-01 4.5733598e-01
 3.6973622e-02 1.3180462e-03 2.1027026e-05 4.2761545e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\124992_face0.jpg,Latino_Hispanic,Black,Male,30-39,"[1.1347331e-02 1.9342843e-01 7.3791891e-01 3.7606140e-05 5.0903833e-04
 2.5288073e-02 3.1470675e-02]",[0.08572789 0.4813486  0.01849238 0.41443118],[9.9999964e-01 3.3579477e-07],"[1.1975350e-05 6.6082794e-05 1.3447292e-03 2.5659528e-01 6.1261070e-01
 1.2558849e-01 3.7032992e-03 7.8709221e-05 8.2921008e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125261_face0.jpg,White,White,Male,20-29,"[9.9315703e-01 7.0856055e-05 5.3430465e-03 2.3536568e-05 8.4295199e-05
 8.7519493e-06 1.3124340e-03]",[9.9656969e-01 2.4127588e-03 9.8470831e-04 3.2841905e-05],[9.9999839e-01 1.6214046e-06],"[1.8981632e-07 1.7346638e-05 1.7007243e-02 6.0361928e-01 3.5805064e-01
 2.0953914e-02 3.4812550e-04 3.1784266e-06 3.9156912e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125267_face0.jpg,White,White,Male,20-29,"[9.6897048e-01 1.4502530e-05 3.6211279e-03 4.3360337e-06 9.0497824e-06
 3.5332937e-06 2.7376940e-02]",[9.9975210e-01 2.2028049e-04 9.1940083e-06 1.8340426e-05],[1.000000e+00 5.118404e-08],"[7.1202479e-08 4.6913108e-05 8.8100530e-02 8.3608657e-01 7.4790038e-02
 9.7368448e-04 2.2180618e-06 2.2249800e-08 2.0694185e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125274_face0.jpg,White,White,Male,30-39,"[7.0345098e-01 2.8260737e-03 2.7130663e-01 2.1231815e-05 7.2711038e-05
 5.5765361e-03 1.6745649e-02]",[9.3323874e-01 2.9045163e-02 4.0674853e-04 3.7309445e-02],[9.9998468e-01 1.5280842e-05],"[6.7230253e-08 1.0939769e-06 4.7558337e-04 2.3398660e-01 6.9242173e-01
 7.2135404e-02 9.7513531e-04 4.2685087e-06 4.3522558e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125407_face0.jpg,Latino_Hispanic,White,Male,30-39,"[1.8944371e-01 4.0647160e-02 6.0140198e-01 1.3724927e-05 1.1718809e-04
 4.1374830e-03 1.6423871e-01]",[0.5877165  0.3700788  0.00115497 0.04104976],[1.000000e+00 9.904468e-09],"[7.1556963e-07 1.4849078e-05 3.6187836e-03 3.9968958e-01 5.4530478e-01
 5.0402351e-02 9.5601444e-04 1.2876225e-05 7.9070524e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125558_face0.jpg,Black,Black,Male,30-39,"[4.9993629e-04 8.6053932e-01 1.3857306e-02 2.8666973e-06 8.0412930e-05
 1.2143166e-01 3.5884818e-03]",[3.6563470e-05 9.9852890e-01 1.4796361e-05 1.4197527e-03],[9.9999970e-01 2.7836833e-07],"[1.7580138e-07 9.8097207e-06 1.1522837e-03 2.5814894e-01 6.8072611e-01
 5.9127212e-02 8.2818797e-04 7.1951426e-06 7.5660566e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125616_face0.jpg,White,White,Male,30-39,"[9.6882904e-01 3.5160655e-04 7.0401919e-03 2.6104092e-06 9.3071776e-06
 5.6169742e-05 2.3711173e-02]",[9.9191374e-01 7.5698909e-03 7.3448944e-05 4.4294560e-04],[9.9999660e-01 3.3884091e-06],"[3.8164475e-07 3.1649859e-06 8.9414668e-04 2.5663880e-01 6.3956141e-01
 1.0006698e-01 2.7791206e-03 5.5334949e-05 6.0885014e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125625_face0.jpg,White,White,Male,30-39,"[9.3022126e-01 1.5109822e-03 2.5142856e-02 5.6390388e-07 3.6976803e-06
 7.6599256e-04 4.2354591e-02]",[9.6663117e-01 2.4904516e-02 9.9891025e-05 8.3644902e-03],[9.9999946e-01 5.6614516e-07],"[1.30818762e-07 1.84925716e-06 1.10054476e-04 1.99108496e-01
 7.69583881e-01 3.10957301e-02 9.93117137e-05 5.52317147e-07
 4.77311435e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125660_face0.jpg,Middle Eastern,White,Male,30-39,"[1.4016557e-01 5.6343898e-04 1.7498106e-01 1.4122581e-04 4.9331534e-04
 3.5648189e-02 6.4800715e-01]",[0.8674749  0.01060157 0.00729183 0.11463169],[9.9998116e-01 1.8838902e-05],"[1.34775325e-06 1.60934123e-05 7.04033708e-04 2.84926504e-01
 6.80524230e-01 3.37090641e-02 1.18154334e-04 5.45224907e-07
 7.36352312e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125807_face0.jpg,White,White,Male,30-39,"[9.88920212e-01 4.16456933e-05 2.86067161e-03 8.12869416e-07
 1.10545425e-05 1.15744115e-05 8.15401785e-03]",[9.9986392e-01 7.5607000e-05 3.9481805e-05 2.1002033e-05],[9.9999994e-01 7.0714655e-08],"[3.3465817e-08 9.3513802e-07 2.8038301e-04 3.2262042e-01 6.4542562e-01
 3.1454839e-02 2.1334153e-04 4.3199398e-06 6.9039764e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125813_face0.jpg,White,White,Male,20-29,"[0.6786877  0.00077409 0.16870277 0.00189246 0.00416428 0.00159948
 0.14417921]",[0.9429933  0.0335904  0.01037126 0.01304511],[9.999977e-01 2.358076e-06],"[3.9129398e-07 6.7265682e-06 2.6536626e-03 5.6375366e-01 4.2250788e-01
 1.0994196e-02 8.2538150e-05 9.8230669e-07 1.3859285e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125831_face0.jpg,White,White,Male,30-39,"[9.1729712e-01 4.2511288e-05 3.3957921e-03 3.2297398e-06 7.2783064e-06
 1.3558382e-04 7.9118453e-02]",[9.9933636e-01 9.4819283e-05 3.9488281e-05 5.2939076e-04],[9.9997669e-01 2.3314666e-05],"[5.8219525e-06 4.4346616e-05 1.5903173e-03 2.0876029e-01 6.5039027e-01
 1.3676594e-01 2.4085622e-03 3.4060551e-05 4.0632710e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125874_face0.jpg,White,White,Male,20-29,"[9.4835716e-01 4.2595813e-05 8.2158977e-03 1.6101103e-05 4.6812576e-05
 5.2848565e-05 4.3268502e-02]",[9.9834186e-01 1.1927436e-04 2.2257895e-04 1.3163027e-03],[1.0000000e+00 2.9580274e-09],"[4.8352508e-08 1.0408139e-05 9.9569634e-03 8.7184191e-01 1.1661939e-01
 1.5657196e-03 5.4570064e-06 6.9959881e-08 5.3301602e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125921_face0.jpg,White,White,Male,30-39,"[9.2708313e-01 1.4104667e-05 1.0390594e-03 9.5347268e-06 2.8249709e-05
 4.2596643e-05 7.1783230e-02]",[9.9901974e-01 1.4109655e-05 8.8986236e-04 7.6308017e-05],[9.999954e-01 4.604200e-06],"[4.8023946e-08 2.3394010e-07 1.3045538e-05 9.6335392e-03 5.5302012e-01
 4.3275070e-01 4.5593018e-03 2.2705481e-05 1.9651507e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125925_face0.jpg,Middle Eastern,Black,Male,30-39,"[7.9365090e-02 1.7431696e-01 1.2762932e-01 7.0071178e-06 5.0039143e-05
 3.1659257e-02 5.8697236e-01]",[1.9201511e-01 5.2407748e-01 3.8005077e-04 2.8352737e-01],[9.999944e-01 5.595979e-06],"[1.4320980e-05 7.1127804e-05 1.1932828e-03 2.8242460e-01 6.5503848e-01
 6.0109179e-02 1.1080521e-03 4.0081592e-05 8.8888606e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125927_face0.jpg,Middle Eastern,White,Male,30-39,"[3.2052347e-01 4.1574548e-04 1.3528028e-01 2.1604972e-05 1.5178398e-04
 5.2771661e-03 5.3832990e-01]",[0.9637602  0.01375073 0.00308713 0.01940193],[9.999999e-01 6.369215e-08],"[9.4371700e-08 9.3397693e-07 1.4142164e-04 5.9330367e-02 7.9223102e-01
 1.4685477e-01 1.4343655e-03 6.9917801e-06 4.0762696e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\125932_face0.jpg,White,White,Male,30-39,"[7.8525120e-01 2.2184828e-03 1.0201552e-01 9.0371905e-05 2.7030485e-04
 1.9355083e-03 1.0821862e-01]",[0.84064263 0.07871675 0.00150328 0.07913727],[9.9999565e-01 4.3247605e-06],"[3.1554998e-07 6.7122423e-06 1.8355027e-03 3.5205576e-01 5.9607679e-01
 4.9230888e-02 7.8753504e-04 6.4509923e-06 8.0443577e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126071_face0.jpg,Black,Black,Male,30-39,"[3.5155401e-07 9.9998641e-01 7.4108852e-06 2.3388957e-09 8.5941153e-08
 1.8755674e-06 3.9201605e-06]",[8.9684869e-07 9.9999493e-01 8.1071585e-07 3.4290681e-06],[9.99999881e-01 1.10454565e-07],"[1.3823917e-07 1.4721085e-05 1.4992324e-03 4.1729310e-01 5.5381703e-01
 2.7195262e-02 1.7873704e-04 1.7105142e-06 9.2045525e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126122_face0.jpg,White,White,Male,30-39,"[6.7602146e-01 3.9490180e-05 4.7687624e-02 2.0135843e-04 3.6966105e-04
 4.8892172e-03 2.7079123e-01]",[9.7158629e-01 5.5681419e-04 6.0858256e-03 2.1770999e-02],[9.9981362e-01 1.8639478e-04],"[5.5775058e-07 1.4627972e-05 6.2509306e-04 2.1741392e-01 7.4831605e-01
 3.3554628e-02 7.4608899e-05 4.5338876e-07 7.0809776e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126161_face0.jpg,Middle Eastern,White,Male,30-39,"[1.4819798e-01 9.1865996e-04 2.2395802e-01 4.4460385e-04 9.5597166e-04
 2.6896022e-02 5.9862870e-01]",[0.8720943  0.00509662 0.03709844 0.08571068],[9.9999195e-01 8.0152140e-06],"[2.9789228e-06 1.9857498e-05 5.9053657e-04 1.1931439e-01 6.8764925e-01
 1.8998489e-01 2.4197253e-03 1.8169034e-05 1.8180231e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126205_face0.jpg,White,White,Male,20-29,"[9.7672826e-01 5.0938244e-05 7.2981836e-03 4.3843669e-05 1.5366168e-04
 2.0298650e-05 1.5704950e-02]",[9.9485421e-01 2.9135775e-03 1.9792484e-03 2.5295364e-04],[9.9999988e-01 1.3277605e-07],"[1.2847349e-08 5.0287972e-06 1.7444344e-02 8.8533437e-01 9.6386567e-02
 8.2649256e-04 3.1921766e-06 4.6361897e-08 6.0955518e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126219_face0.jpg,White,White,Male,20-29,"[9.9997699e-01 2.1595469e-07 7.4544782e-06 1.1643819e-07 6.2092073e-07
 1.4090591e-07 1.4578631e-05]",[9.9979734e-01 1.1729732e-04 6.9939400e-05 1.5388929e-05],[9.9999821e-01 1.7996589e-06],"[7.2377331e-09 4.8729235e-06 1.5878463e-02 9.0657645e-01 7.5949036e-02
 1.5728736e-03 1.8138540e-05 1.5464099e-07 5.8261134e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126224_face0.jpg,White,White,Male,20-29,"[8.3102471e-01 1.5047569e-04 4.7621746e-03 1.3431782e-06 8.4284957e-06
 1.0983176e-04 1.6394308e-01]",[9.8168391e-01 1.6757378e-02 9.6485317e-05 1.4621802e-03],[9.9999934e-01 6.6192007e-07],"[5.4171014e-08 1.7614083e-06 1.1300958e-03 6.5881032e-01 3.3390501e-01
 6.1334525e-03 1.9202145e-05 1.6828218e-07 1.9565358e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126236_face0.jpg,Middle Eastern,White,Male,30-39,"[1.0580651e-01 6.9132179e-04 9.1166887e-03 2.7894744e-06 1.5694161e-05
 6.2052452e-04 8.8374645e-01]",[9.7410744e-01 2.1219468e-02 2.7012115e-04 4.4029001e-03],[9.9999815e-01 1.7998976e-06],"[5.4234270e-06 2.0683859e-05 2.5476038e-04 9.1094978e-02 7.1975243e-01
 1.8700919e-01 1.8294795e-03 3.2538570e-05 5.1798617e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126241_face0.jpg,Latino_Hispanic,White,Male,30-39,"[4.1243601e-01 6.4089450e-05 4.7458807e-01 6.1275288e-02 4.4105902e-02
 1.2634251e-03 6.2672663e-03]",[8.8863617e-01 2.4220883e-04 1.0450467e-01 6.6169547e-03],[9.9999905e-01 1.0136723e-06],"[2.6030898e-06 1.8876609e-04 1.0318033e-02 2.5109741e-01 6.1209697e-01
 1.2365581e-01 2.6114432e-03 2.8756149e-05 1.2467869e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126281_face0.jpg,Black,Black,Male,30-39,"[9.5212948e-07 9.9997133e-01 1.9216202e-05 1.2371115e-08 2.7247864e-07
 7.0035503e-06 1.1596836e-06]",[5.6206977e-06 9.9998581e-01 5.3124004e-06 3.2342462e-06],[9.9999994e-01 6.0114886e-08],"[1.41237155e-08 2.37032296e-07 1.69147650e-04 1.87005699e-01
 7.19974458e-01 9.22877863e-02 5.55610575e-04 6.93352695e-06
 1.69325858e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126295_face0.jpg,White,White,Male,30-39,"[9.3216896e-01 1.8505173e-04 5.0406076e-02 2.4369461e-05 6.2911196e-05
 8.0188789e-04 1.6350748e-02]",[9.9798059e-01 7.3442789e-05 1.5816117e-03 3.6429340e-04],[9.9999547e-01 4.5065453e-06],"[1.5354084e-07 3.2548458e-06 1.3364622e-04 1.6635451e-01 7.8232276e-01
 5.0992616e-02 1.9164430e-04 1.4108126e-06 1.7664595e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126302_face0.jpg,Latino_Hispanic,White,Male,30-39,"[3.0142611e-01 9.3228550e-04 5.1801771e-01 1.2884069e-04 8.8563998e-04
 4.7003746e-02 1.3160573e-01]",[0.71150243 0.00601564 0.01038647 0.27209544],[9.9982429e-01 1.7572386e-04],"[5.2003844e-07 2.2604709e-05 1.0041649e-03 2.0166393e-01 7.6110464e-01
 3.6104951e-02 9.8580567e-05 7.3367050e-07 8.4123108e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126346_face0.jpg,White,White,Male,30-39,"[9.9726719e-01 2.9915070e-06 7.3762657e-04 1.2024147e-05 2.6737607e-05
 1.1021902e-05 1.9424043e-03]",[9.99443471e-01 3.46143002e-04 1.11343135e-04 9.90700137e-05],[9.9999994e-01 1.0703291e-07],"[6.9643704e-08 2.7390849e-06 3.3214272e-04 1.7218743e-01 7.6768875e-01
 5.9391566e-02 3.9625954e-04 1.0222536e-06 1.0601834e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\126531_face0.jpg,Middle Eastern,White,Male,30-39,"[2.9454505e-01 6.1202291e-03 3.3612058e-01 3.7813636e-05 2.8781514e-04
 1.5634185e-02 3.4725440e-01]",[0.86527824 0.07555957 0.00109443 0.05806779],[9.9998784e-01 1.2195135e-05],"[2.7836368e-06 1.3746022e-05 6.1764824e-04 1.3890649e-01 7.4240386e-01
 1.1621667e-01 1.8234361e-03 1.5226019e-05 1.6404182e-07]"
