face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\229776_face0.jpg,White,White,Male,20-29,"[5.0360644e-01 3.7110987e-04 1.7879659e-01 1.3916689e-04 4.6426235e-04
 3.4853816e-03 3.1313699e-01]",[0.981736   0.00451966 0.0011852  0.01255921],[9.9999452e-01 5.5151177e-06],"[1.7678423e-07 1.0118242e-05 2.8972244e-03 7.5801957e-01 2.3661560e-01
 2.4516606e-03 5.5910177e-06 4.3362892e-08 5.2070070e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\229858_face0.jpg,Middle Eastern,Black,Male,20-29,"[2.1317966e-01 1.7573644e-03 3.2490280e-02 9.0461376e-04 1.4397542e-03
 2.2246524e-04 7.5000584e-01]",[0.27055812 0.6777637  0.04379301 0.00788518],[9.9999708e-01 2.9273758e-06],"[3.5308603e-06 3.0593222e-04 4.2617287e-02 6.8900609e-01 2.3810439e-01
 2.7849659e-02 1.9558275e-03 1.5446299e-04 2.8208628e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\230050_face0.jpg,White,White,Male,20-29,"[8.9867169e-01 2.1767039e-04 2.3459893e-02 8.6548527e-05 1.5427734e-04
 2.6478367e-03 7.4761949e-02]",[9.8812044e-01 2.1333802e-03 1.5892959e-04 9.5872683e-03],[9.9999946e-01 5.1904959e-07],"[1.5315374e-07 1.9156867e-05 3.4213081e-02 9.2702180e-01 3.8525201e-02
 2.1974530e-04 8.4054051e-07 4.3450079e-08 9.5023056e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\230378_face0.jpg,White,White,Male,30-39,"[9.9959379e-01 1.4752292e-06 7.4138778e-05 1.0021045e-07 4.5004072e-07
 1.7267456e-06 3.2823996e-04]",[9.9989051e-01 4.3978634e-05 2.3801565e-05 4.1659878e-05],[9.9999982e-01 2.1970813e-07],"[3.8028753e-07 3.6383785e-06 6.9558911e-04 4.1334620e-01 5.4509538e-01
 4.0203981e-02 6.4698432e-04 7.6848046e-06 9.7536557e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\230766_face0.jpg,White,White,Male,20-29,"[9.9987191e-01 9.3502899e-07 8.7007968e-05 1.5361430e-06 5.3600224e-06
 1.7997430e-06 3.1452146e-05]",[9.9996358e-01 4.4992194e-06 2.5595618e-05 6.3155831e-06],[9.9999821e-01 1.7350154e-06],"[8.1604824e-08 1.0153333e-05 7.6976665e-03 6.3641465e-01 3.3229333e-01
 2.2994302e-02 5.8460381e-04 4.9500841e-06 2.0996875e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\231158_face0.jpg,White,White,Male,20-29,"[9.9788588e-01 1.1870190e-05 5.9691333e-04 1.9898760e-06 3.5575315e-06
 9.4478009e-06 1.4903547e-03]",[9.9974394e-01 1.4955280e-04 1.9156136e-05 8.7452223e-05],[9.9993366e-01 6.6404464e-05],"[1.6011907e-07 9.3889412e-06 1.4936799e-03 5.2672744e-01 4.6117571e-01
 1.0567811e-02 2.5556395e-05 2.5409804e-07 5.7069642e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\231614_face0.jpg,Black,Black,Male,30-39,"[9.0980410e-07 9.9998832e-01 7.0397882e-06 1.8484834e-09 3.0052600e-08
 3.3492697e-06 3.7779185e-07]",[2.0618704e-06 9.9998790e-01 5.0938507e-07 9.5385594e-06],[9.9999821e-01 1.8199457e-06],"[1.8995991e-08 5.4664957e-07 2.4878842e-04 1.8088278e-01 6.6289508e-01
 1.5274569e-01 3.2060174e-03 2.0488844e-05 5.4782959e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\231646_face0.jpg,White,White,Male,40-49,"[7.7315569e-01 2.1858430e-03 3.6314793e-02 6.1784856e-05 2.6567929e-04
 3.8682393e-04 1.8762928e-01]",[9.9941760e-01 2.0613932e-04 1.0990942e-04 2.6640709e-04],[9.9999607e-01 3.9234628e-06],"[4.4015028e-06 1.4090060e-05 1.8486781e-03 4.8179127e-02 1.6294253e-01
 3.9356598e-01 3.4928292e-01 4.3633211e-02 5.2904041e-04]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\231776_face0.jpg,White,White,Male,20-29,"[0.72463834 0.00172977 0.20175382 0.00739047 0.02041079 0.00238555
 0.04169135]",[0.8823807  0.00819881 0.09117753 0.01824299],[1.0000000e+00 4.3168836e-08],"[4.1710253e-05 7.1462351e-03 2.1351233e-01 5.9359974e-01 1.7643796e-01
 9.0688001e-03 1.8875189e-04 4.3487062e-06 5.3740852e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\231820_face0.jpg,White,White,Male,20-29,"[8.58599842e-01 2.57352204e-03 1.24822706e-01 2.49003970e-05
 1.21359830e-04 6.91524125e-04 1.31661789e-02]",[9.9104345e-01 7.3242658e-03 4.2429942e-04 1.2079407e-03],[9.9999946e-01 4.9008781e-07],"[4.8823849e-06 1.4063329e-04 1.8899104e-02 5.1611263e-01 4.0722147e-01
 5.5991206e-02 1.6037545e-03 2.6072968e-05 1.8426789e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\232096_face0.jpg,White,White,Male,30-39,"[9.9372923e-01 1.5502965e-06 3.0689535e-04 5.5056449e-07 2.8828754e-06
 3.5230605e-06 5.9553664e-03]",[9.9996185e-01 2.0071511e-05 3.5427654e-06 1.4610906e-05],[9.9999982e-01 1.8098338e-07],"[3.3321152e-07 1.7516004e-05 2.0071338e-03 4.4113207e-01 5.3997964e-01
 1.6834680e-02 2.8427839e-05 2.2056790e-07 3.1827845e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\232118_face0.jpg,Black,Black,Male,10-19,"[1.1940576e-03 9.8060894e-01 1.6784882e-02 5.0580915e-05 3.8565448e-04
 3.0452284e-04 6.7144464e-04]",[2.4598336e-04 9.9933887e-01 3.2245848e-04 9.2628594e-05],[9.9998486e-01 1.5149759e-05],"[6.4742089e-05 1.1593457e-02 5.8298171e-01 2.6976818e-01 7.9637185e-02
 4.2757545e-02 1.1414774e-02 1.6979227e-03 8.4414889e-05]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\232178_face0.jpg,White,White,Male,30-39,"[8.1081653e-01 1.3084224e-04 9.8579973e-02 2.5702041e-04 3.0940500e-04
 1.2219489e-03 8.8684238e-02]",[9.9356234e-01 6.6372397e-04 2.0133713e-03 3.7605758e-03],[9.999401e-01 5.990609e-05],"[4.4364850e-05 5.3625397e-04 7.8020822e-03 4.7262445e-01 4.9856198e-01
 2.0286547e-02 1.4251053e-04 1.7709812e-06 2.2578403e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\232224_face0.jpg,Black,Black,Male,20-29,"[1.9016674e-06 9.9961245e-01 2.7416465e-05 2.7971353e-08 5.1467225e-07
 3.5096001e-04 6.6878438e-06]",[4.9329806e-06 9.9986571e-01 4.9997739e-06 1.2428638e-04],[9.9999958e-01 4.0400025e-07],"[6.6655346e-08 1.3263667e-05 2.2842954e-03 5.2268314e-01 4.5607084e-01
 1.8862089e-02 8.5869098e-05 4.8845379e-07 1.0960160e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\232306_face0.jpg,White,White,Male,20-29,"[9.99982119e-01 7.99832733e-08 3.75046784e-06 6.25546859e-09
 2.98737959e-08 2.97471860e-08 1.39451095e-05]",[9.9999785e-01 3.5418927e-07 8.6685361e-08 1.7158608e-06],[9.9999994e-01 6.0060373e-08],"[3.2944167e-10 6.6127456e-08 7.9079124e-04 9.2209423e-01 7.6646343e-02
 4.6656426e-04 1.9468794e-06 1.5613292e-08 2.2101790e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\232398_face0.jpg,White,White,Male,20-29,"[9.8602498e-01 1.0019854e-04 6.1865142e-03 1.4757438e-05 3.0224226e-05
 1.3337525e-05 7.6298993e-03]",[9.9704546e-01 1.8882873e-03 9.7211526e-04 9.4118128e-05],[9.9998808e-01 1.1952006e-05],"[4.8923823e-07 1.3622502e-05 5.9252335e-03 5.1042199e-01 4.4625893e-01
 3.5275061e-02 2.0603207e-03 4.3932811e-05 4.5253398e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\232422_face0.jpg,White,White,Male,20-29,"[8.6233622e-01 1.0224659e-04 1.9383796e-02 1.7092299e-05 3.5576304e-05
 1.2640664e-04 1.1799864e-01]",[9.8909193e-01 1.6866740e-03 3.3732684e-04 8.8840835e-03],[9.9999797e-01 1.9884624e-06],"[3.8975921e-07 8.3585801e-06 5.5582384e-03 5.9625393e-01 3.5882521e-01
 3.8195934e-02 1.1345806e-03 2.3224909e-05 2.0886100e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\232548_face0.jpg,White,White,Male,30-39,"[6.0115361e-01 1.0467734e-03 2.8208217e-01 4.1162486e-05 2.4105494e-04
 5.3237561e-02 6.2197637e-02]",[0.5760248  0.00466964 0.00308678 0.41621876],[9.9999917e-01 8.7958119e-07],"[2.3644327e-07 3.2337896e-06 5.2199006e-04 2.1215209e-01 6.6713625e-01
 1.1879868e-01 1.3777371e-03 9.6788381e-06 5.1776048e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\232774_face0.jpg,Middle Eastern,White,Male,30-39,"[4.8025727e-02 1.4861734e-04 2.1710680e-01 2.8297448e-04 6.4485968e-04
 1.0761729e-01 6.2617379e-01]",[6.8406212e-01 6.6571299e-04 3.4270771e-03 3.1184512e-01],[9.9990809e-01 9.1887545e-05],"[1.1639755e-04 6.1157730e-04 4.8032720e-03 2.4910402e-01 6.1715263e-01
 1.2535933e-01 2.8094517e-03 4.2313401e-05 9.6561484e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\233114_face0.jpg,Middle Eastern,White,Male,20-29,"[7.9191282e-02 2.4782382e-03 5.7272598e-02 6.4376160e-05 1.6682930e-04
 2.3525963e-03 8.5847408e-01]",[0.7002573  0.07336276 0.00228505 0.22409485],[9.9996352e-01 3.6469304e-05],"[2.7795960e-04 2.2719565e-03 1.9924369e-02 6.1387259e-01 3.2915679e-01
 3.3641361e-02 8.2046818e-04 3.3884131e-05 7.0845357e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\233180_face0.jpg,Latino_Hispanic,Indian,Male,30-39,"[1.3579565e-01 4.0109053e-02 5.0892651e-01 3.8636141e-04 1.9298026e-03
 4.9564421e-02 2.6328811e-01]",[0.20558824 0.25418198 0.01934646 0.5208834 ],[9.9970615e-01 2.9379383e-04],"[2.5498459e-06 6.2255967e-05 3.9824005e-03 4.7148061e-01 5.0005126e-01
 2.4246605e-02 1.7212797e-04 2.2906941e-06 5.1203788e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\233252_face0.jpg,Middle Eastern,White,Male,30-39,"[2.6819098e-01 2.2001837e-04 2.9628554e-03 5.4697484e-06 2.1363461e-05
 8.1410421e-05 7.2851795e-01]",[9.9353170e-01 4.1886289e-03 1.4242375e-03 8.5533998e-04],[9.9999446e-01 5.5600481e-06],"[1.7624320e-06 3.9382714e-05 1.3260492e-03 1.9982049e-01 7.1007788e-01
 8.8043675e-02 6.8499101e-04 5.6989020e-06 1.1207043e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\233286_face0.jpg,White,White,Male,20-29,"[7.8498435e-01 1.5886859e-03 1.8515900e-01 2.2991115e-04 4.9995130e-04
 7.1352144e-04 2.6824554e-02]",[9.8057055e-01 1.7125150e-02 9.1732497e-04 1.3870021e-03],[9.999993e-01 7.236189e-07],"[3.9556998e-08 9.5633222e-06 2.1465132e-02 8.9412010e-01 8.3276726e-02
 1.1224732e-03 5.8982823e-06 7.6034915e-08 1.2192316e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\233328_face0.jpg,Middle Eastern,White,Male,20-29,"[1.02498956e-01 8.25591502e-04 1.05222814e-01 1.39389318e-04
 4.42772376e-04 1.08777760e-02 7.79992640e-01]",[9.5512551e-01 9.5020368e-04 5.5913096e-03 3.8332988e-02],[9.9998915e-01 1.0841261e-05],"[1.9428825e-07 4.5102624e-06 1.4701597e-03 4.9628165e-01 4.8955229e-01
 1.2640849e-02 4.9664162e-05 6.0069311e-07 9.5740260e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\233406_face0.jpg,White,White,Male,30-39,"[6.5229368e-01 5.8872992e-04 1.2645552e-01 3.0941312e-04 1.2657745e-03
 7.2787626e-04 2.1835898e-01]",[0.99280244 0.00179141 0.00133228 0.00407383],[9.9999970e-01 3.4117463e-07],"[1.0407107e-05 6.3523548e-05 1.6491070e-03 2.2334085e-01 6.9185412e-01
 8.1748739e-02 1.3124425e-03 2.0586460e-05 2.1595628e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\233826_face0.jpg,Indian,Black,Male,20-29,"[2.2388229e-03 2.8093418e-01 2.4413943e-01 9.5337906e-05 1.9535508e-03
 4.6271518e-01 7.9235258e-03]",[0.00213634 0.7678358  0.00490974 0.22511813],[9.9998736e-01 1.2606922e-05],"[8.9761454e-07 3.4135825e-05 9.5158555e-03 6.8403888e-01 2.9897514e-01
 7.3994370e-03 3.5109300e-05 4.8055699e-07 8.9775316e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\233856_face0.jpg,White,White,Male,20-29,"[0.35955524 0.01020341 0.35771948 0.00080788 0.00183488 0.00609815
 0.26378083]",[0.94298744 0.00335316 0.0039149  0.04974453],[1.0000000e+00 3.4707977e-08],"[7.3113995e-07 1.5666541e-05 2.3297612e-03 6.5293801e-01 3.3775300e-01
 6.9259661e-03 3.6240130e-05 6.8021041e-07 7.7944486e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\234148_face0.jpg,Black,Black,Male,20-29,"[9.50771948e-07 9.99992728e-01 5.19508376e-06 1.25579813e-08
 1.07219016e-07 7.74268813e-07 1.43217534e-07]",[5.4485838e-07 9.9999875e-01 4.2616537e-07 2.9311798e-07],[9.9928421e-01 7.1582024e-04],"[4.6690974e-07 1.2166747e-04 3.5735838e-02 7.6747841e-01 1.8372959e-01
 1.2754785e-02 1.7694419e-04 2.0963591e-06 2.1935267e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\234230_face0.jpg,White,White,Male,30-39,"[9.99973357e-01 1.40136549e-07 2.22076164e-06 1.05569036e-07
 3.09053917e-07 3.33238233e-07 2.35243078e-05]",[9.9994737e-01 2.0754735e-06 1.2599346e-05 3.7900216e-05],[9.9999994e-01 6.2725874e-08],"[5.1204843e-06 2.1042451e-05 5.2815024e-04 1.5595661e-01 6.9706494e-01
 1.4081399e-01 5.5331686e-03 7.3912779e-05 2.9830198e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\234232_face0.jpg,White,White,Male,20-29,"[9.9019331e-01 1.6429998e-05 6.3280069e-04 3.4452275e-06 8.0574173e-06
 4.6061803e-05 9.0998979e-03]",[9.9959052e-01 2.0115077e-04 5.6086214e-06 2.0264769e-04],[9.9995744e-01 4.2574022e-05],"[3.4775215e-07 2.9510091e-05 5.4375930e-03 8.0387419e-01 1.8932201e-01
 1.3325842e-03 3.6980639e-06 4.9038359e-08 2.3332238e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\235386_face0.jpg,Middle Eastern,White,Male,30-39,"[2.8028154e-01 1.0764545e-03 3.9378617e-02 4.3428507e-05 1.3086190e-04
 7.4754714e-04 6.7834157e-01]",[9.9821460e-01 3.7032022e-04 2.9288072e-04 1.1221659e-03],[9.9999970e-01 3.1747126e-07],"[1.3089471e-05 4.6330810e-05 7.7185652e-04 9.0994865e-02 6.5294242e-01
 2.4421884e-01 1.0831019e-02 1.7965760e-04 1.9487629e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\235400_face0.jpg,White,White,Male,20-29,"[3.8499287e-01 2.6119375e-03 3.0042630e-01 8.2238919e-05 6.1189855e-04
 1.1003145e-02 3.0027163e-01]",[0.971836   0.00648221 0.00315629 0.01852552],[9.9999720e-01 2.7768926e-06],"[1.1977236e-06 7.4498152e-05 3.9832294e-03 5.4570121e-01 4.3709403e-01
 1.3097212e-02 4.8055990e-05 5.1156707e-07 6.6655095e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\235404_face0.jpg,Latino_Hispanic,White,Male,20-29,"[7.5790554e-02 5.4309531e-03 8.8251513e-01 4.2344018e-05 6.1919278e-04
 4.3618851e-03 3.1239988e-02]",[0.7420594  0.08547407 0.00323621 0.16923027],[9.9999946e-01 5.3103940e-07],"[4.4932627e-08 2.9182281e-06 9.3439706e-03 6.4833170e-01 3.1815588e-01
 2.3751674e-02 4.1071675e-04 3.0420485e-06 2.2894275e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\235408_face0.jpg,White,White,Male,20-29,"[9.9966472e-01 9.8307703e-07 1.5163138e-04 2.9691023e-06 5.2161363e-06
 1.1021543e-06 1.7349194e-04]",[9.9912959e-01 6.9870026e-04 1.5592949e-04 1.5786720e-05],[9.9999720e-01 2.7470471e-06],"[1.6558485e-07 7.9882957e-05 3.2310273e-02 7.6131862e-01 2.0229906e-01
 3.9621405e-03 2.9676128e-05 1.7820878e-07 6.2129244e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\235444_face0.jpg,White,White,Male,30-39,"[5.0600034e-01 1.2541423e-02 3.4759861e-01 3.3545417e-05 2.6359368e-04
 2.4112819e-02 1.0944964e-01]",[9.0551686e-01 1.8855181e-02 2.9101397e-04 7.5336985e-02],[9.9997300e-01 2.6963206e-05],"[1.7734310e-06 1.9184472e-05 1.4136008e-03 3.3303642e-01 6.1307377e-01
 5.1587503e-02 8.5335330e-04 1.4119742e-05 2.4347671e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\235460_face0.jpg,White,White,Male,30-39,"[8.7371820e-01 1.6423305e-04 5.2110851e-02 1.0745583e-04 1.4415923e-04
 1.0722110e-02 6.3033000e-02]",[9.1903996e-01 5.0425355e-04 1.6075084e-03 7.8848280e-02],[9.9951530e-01 4.8470055e-04],"[2.9103353e-07 5.4913580e-06 2.7772569e-04 2.0513478e-01 7.1877211e-01
 7.5098969e-02 7.0763915e-04 2.8971940e-06 1.0039278e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\235644_face0.jpg,Middle Eastern,White,Male,30-39,"[8.6330280e-02 5.4232043e-04 7.7160165e-02 9.3747738e-05 2.5716153e-04
 1.1835165e-02 8.2378119e-01]",[0.820486   0.01462542 0.021989   0.14289953],[9.9989760e-01 1.0239165e-04],"[1.6292983e-05 1.2419555e-04 3.8795818e-03 4.3987149e-01 5.2569205e-01
 3.0087676e-02 3.2436391e-04 4.1866078e-06 8.8002245e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\235648_face0.jpg,Middle Eastern,Indian,Male,30-39,"[1.2912594e-01 1.3931337e-02 2.5964102e-01 6.2029490e-06 1.0506066e-04
 2.2179310e-01 3.7539732e-01]",[2.2590758e-02 3.6767658e-02 2.7294288e-04 9.4036859e-01],[9.9999642e-01 3.5908643e-06],"[1.0142645e-07 2.6882462e-06 5.6117459e-04 2.1309495e-01 7.4001724e-01
 4.6054687e-02 2.6632979e-04 2.8500071e-06 3.0827650e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\235656_face0.jpg,White,White,Male,30-39,"[9.8524874e-01 5.7749792e-05 3.5910553e-04 2.3316263e-06 4.0559012e-06
 6.6224666e-06 1.4321392e-02]",[9.9824011e-01 1.2673676e-03 2.6954824e-04 2.2304706e-04],[9.999920e-01 8.032375e-06],"[1.02283093e-06 1.53395904e-05 2.33107858e-04 1.16720647e-01
 7.66574860e-01 1.15238644e-01 1.19870168e-03 1.71149404e-05
 5.46047545e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\235672_face0.jpg,White,White,Male,30-39,"[0.5379009  0.00310864 0.22960396 0.00094169 0.00257159 0.0018305
 0.22404267]",[0.97608954 0.01949657 0.00277159 0.00164224],[9.9997771e-01 2.2292917e-05],"[3.3762726e-06 6.9625828e-05 4.3247310e-03 4.7992226e-01 4.9396908e-01
 2.1490231e-02 2.1734547e-04 3.2482335e-06 6.0339019e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\237048_face0.jpg,White,White,Male,30-39,"[9.9993736e-01 2.2273090e-07 8.4116273e-06 7.6683961e-08 1.8770525e-07
 1.7218963e-07 5.3537333e-05]",[9.9998188e-01 8.3334608e-06 6.7147539e-06 3.1037146e-06],[9.9999774e-01 2.3328630e-06],"[2.5290714e-07 4.0555969e-06 3.6640457e-04 3.5094112e-01 6.2850124e-01
 2.0118088e-02 6.8017122e-05 8.3981081e-07 3.5897404e-08]"
