face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\10599_face0.jpg,White,White,Male,30-39,"[9.9291581e-01 8.1048438e-06 1.2690827e-03 2.6991313e-06 7.1641043e-06
 1.9226945e-05 5.7779662e-03]",[9.9984670e-01 3.6891161e-05 2.0237463e-05 9.6114709e-05],[9.9999726e-01 2.7210701e-06],"[2.0535417e-08 2.0157488e-07 3.4208024e-05 5.0754037e-02 7.3744226e-01
 2.0969437e-01 2.0521106e-03 2.2432663e-05 3.0012779e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\10629_face0.jpg,Black,Black,Male,20-29,"[3.08478693e-03 7.12680280e-01 1.10934034e-01 2.62470098e-06
 5.05606258e-05 1.06994696e-02 1.62548155e-01]",[1.7126232e-03 9.7189605e-01 3.7760462e-04 2.6013738e-02],[9.9999976e-01 2.3243835e-07],"[5.4590839e-07 1.0116343e-05 1.4810384e-03 5.1816899e-01 4.5730495e-01
 2.2795847e-02 2.3272933e-04 5.7184825e-06 1.3373634e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\10689_face0.jpg,White,White,Male,40-49,"[9.9797785e-01 3.6590893e-06 8.3237473e-04 1.6565133e-05 2.4403582e-05
 6.4488297e-05 1.0808425e-03]",[9.9910086e-01 1.0555361e-04 6.3440697e-05 7.3011935e-04],[9.9999970e-01 2.9771732e-07],"[5.0817639e-06 5.8406862e-05 2.2111095e-03 4.3035679e-02 2.1502720e-01
 4.8777625e-01 2.4323002e-01 8.5363239e-03 1.1987230e-04]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\10710_face0.jpg,White,White,Male,30-39,"[6.8435645e-01 5.5650610e-04 7.7606894e-02 7.4189546e-04 2.3929297e-03
 1.1148517e-03 2.3323043e-01]",[0.9238837  0.00415612 0.05766997 0.01429023],[1.000000e+00 1.438055e-08],"[5.2929522e-07 3.7297814e-06 2.6634667e-04 1.4269371e-01 7.4042809e-01
 1.1453187e-01 2.0453976e-03 3.0028774e-05 2.5641245e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11068_face0.jpg,White,White,Male,30-39,"[9.9118167e-01 3.7181857e-05 2.6588139e-04 5.4219390e-06 1.0810478e-05
 1.2993275e-05 8.4860167e-03]",[9.9177343e-01 4.3373066e-03 3.4842482e-03 4.0493504e-04],[9.9998921e-01 1.0762605e-05],"[6.5824629e-08 2.9743112e-06 1.4435941e-04 1.7993163e-01 7.8275669e-01
 3.6994237e-02 1.6945129e-04 6.0915437e-07 3.3504346e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11601_face0.jpg,Middle Eastern,White,Male,20-29,"[1.1054721e-01 7.6999408e-05 8.4056802e-02 6.4104373e-05 1.3440567e-04
 1.0338144e-02 7.9478240e-01]",[9.3334544e-01 7.0507391e-03 2.3538458e-04 5.9368446e-02],[9.9987340e-01 1.2659917e-04],"[3.9737297e-06 7.7819801e-05 3.3738397e-03 5.3389913e-01 4.4908866e-01
 1.3500607e-02 5.5351164e-05 6.7713489e-07 1.3473164e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11621_face0.jpg,Latino_Hispanic,Black,Male,40-49,"[1.3969447e-02 9.7052328e-02 7.5540882e-01 1.5284920e-04 2.5877575e-03
 1.1080516e-01 2.0023642e-02]",[0.01374501 0.69636613 0.01417489 0.27571407],[9.9999708e-01 2.8403558e-06],"[4.1791319e-04 5.3194951e-04 1.9466926e-03 2.4303529e-02 1.9132960e-01
 4.9590349e-01 2.7243277e-01 1.2958264e-02 1.7566602e-04]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11647_face0.jpg,White,White,Male,20-29,"[6.9416440e-01 2.1449286e-02 1.0895175e-01 4.6413312e-05 5.4013362e-04
 3.7649146e-03 1.7108314e-01]",[9.0817261e-01 8.9534096e-02 9.0239727e-04 1.3908750e-03],[9.9998748e-01 1.2514602e-05],"[2.7371243e-08 3.6496192e-06 6.7468989e-03 8.3851880e-01 1.5266295e-01
 2.0510869e-03 1.6141268e-05 4.3053063e-07 8.5735961e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11654_face0.jpg,White,White,Male,20-29,"[8.4577298e-01 1.8891203e-04 5.0398760e-02 6.9377274e-05 1.4549565e-04
 1.0878373e-03 1.0233665e-01]",[9.9507999e-01 5.4993253e-04 1.4922996e-04 4.2208284e-03],[9.994780e-01 5.220203e-04],"[5.8216420e-07 1.9716086e-05 4.0923362e-03 5.0471061e-01 4.7135213e-01
 1.9693019e-02 1.3021365e-04 1.3412966e-06 2.7787756e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11657_face0.jpg,White,White,Male,30-39,"[9.9860013e-01 5.5615688e-05 3.3513416e-04 6.1763781e-06 2.4709285e-05
 5.3019405e-05 9.2513260e-04]",[9.9859953e-01 1.7513968e-04 5.5414566e-04 6.7113701e-04],[9.9999970e-01 3.1496495e-07],"[5.9540685e-07 5.2841283e-06 2.1445904e-04 1.2034432e-01 6.9259417e-01
 1.7809115e-01 8.6614508e-03 8.4733118e-05 3.8891631e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11658_face0.jpg,White,White,Male,30-39,"[7.6037407e-01 2.7159919e-04 8.1299320e-02 2.4803710e-04 2.5155561e-04
 1.5785261e-03 1.5597692e-01]",[9.9735349e-01 3.2372813e-04 4.7610173e-04 1.8466696e-03],[9.999990e-01 9.743111e-07],"[2.7260483e-05 1.1204182e-04 4.1952631e-03 1.6523814e-01 5.8172244e-01
 2.3346625e-01 1.4971349e-02 2.6491607e-04 2.3303421e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11692_face0.jpg,White,White,Male,30-39,"[5.2236032e-01 2.0064296e-04 7.1474090e-02 3.4177814e-05 9.1487302e-05
 3.3311953e-03 4.0250805e-01]",[9.932304e-01 9.609095e-04 2.595963e-04 5.549085e-03],[9.9999958e-01 4.2776193e-07],"[3.2065634e-06 7.2165356e-05 1.2579038e-03 1.2490724e-01 7.4415720e-01
 1.2917973e-01 4.2114060e-04 1.4650282e-06 1.1545894e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11724_face0.jpg,White,White,Male,20-29,"[9.4587409e-01 9.9933520e-04 3.1929988e-02 9.9036934e-06 7.4268137e-05
 1.4692459e-03 1.9643174e-02]",[9.7918642e-01 9.7196894e-03 1.7019272e-04 1.0923794e-02],[9.9998957e-01 1.0482961e-05],"[3.0864885e-06 1.5877416e-04 7.2446195e-03 5.6652510e-01 3.9874256e-01
 2.6926763e-02 3.8997381e-04 8.7828412e-06 2.6039328e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11739_face0.jpg,White,White,Male,20-29,"[8.5681045e-01 1.3556238e-04 5.9685100e-02 3.5663186e-05 1.3632191e-04
 3.9242627e-03 7.9272568e-02]",[9.9557728e-01 6.8191730e-05 1.9181002e-04 4.1627507e-03],[9.9935997e-01 6.4004568e-04],"[3.6534452e-08 2.8483428e-06 3.7935025e-03 7.2344339e-01 2.6714835e-01
 5.5857804e-03 2.5776404e-05 3.4296812e-07 1.3943298e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11764_face0.jpg,White,White,Male,20-29,"[9.9895853e-01 1.5080172e-07 4.7313246e-05 1.0406943e-07 3.6019679e-07
 7.9197366e-07 9.9272665e-04]",[9.9870735e-01 3.3143791e-04 6.1534862e-05 8.9976133e-04],[9.9999946e-01 5.5266827e-07],"[7.2376105e-09 1.0808849e-06 9.8315987e-04 7.7295154e-01 2.2458346e-01
 1.4791978e-03 1.6076625e-06 7.2526807e-09 1.4841126e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11781_face0.jpg,Latino_Hispanic,Indian,Male,20-29,"[0.26921475 0.00256774 0.55972755 0.00422535 0.03275743 0.05275882
 0.07874841]",[0.23260225 0.01122689 0.18693894 0.56923187],[9.9999982e-01 2.1035065e-07],"[1.4924741e-07 5.9529666e-06 1.6766337e-03 4.9306011e-01 4.8574191e-01
 1.9385949e-02 1.2700791e-04 2.2651968e-06 2.8163717e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11796_face0.jpg,White,White,Male,30-39,"[7.1243978e-01 6.4274478e-03 7.9402357e-02 7.3564854e-07 4.3719015e-06
 3.9500874e-03 1.9777516e-01]",[9.1313088e-01 6.9012493e-02 1.6331211e-05 1.7840277e-02],[9.999975e-01 2.509449e-06],"[3.4372132e-08 7.8038248e-08 3.6183545e-05 4.1466217e-02 6.0639834e-01
 3.2446611e-01 2.7157309e-02 4.7042067e-04 5.4161719e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11803_face0.jpg,Middle Eastern,Black,Male,30-39,"[3.5939135e-03 1.1900843e-02 2.3235429e-02 2.1369651e-06 2.4768389e-05
 3.9132331e-03 9.5732969e-01]",[0.01901484 0.93593186 0.0014635  0.0435898 ],[9.9999690e-01 3.0655353e-06],"[1.0210957e-05 3.5723744e-04 3.0561390e-03 1.8310912e-01 6.5227503e-01
 1.5879610e-01 2.3564757e-03 3.9108774e-05 6.1818986e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11824_face0.jpg,White,White,Male,30-39,"[9.6077323e-01 1.7878691e-04 1.2518093e-02 3.9225001e-06 1.9646544e-05
 2.2715286e-03 2.4234779e-02]",[9.9298555e-01 1.9925629e-04 2.7735932e-05 6.7875222e-03],[9.9975795e-01 2.4203799e-04],"[1.0222766e-06 5.4167704e-05 7.2575198e-03 4.0751898e-01 5.3067642e-01
 5.3974450e-02 5.1059487e-04 6.6846424e-06 7.8418616e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\11869_face0.jpg,Latino_Hispanic,White,Male,30-39,"[0.27486083 0.00063359 0.40340635 0.00078097 0.00118932 0.04994407
 0.26918483]",[8.8730443e-01 1.2185307e-02 7.3706405e-04 9.9773213e-02],[9.9997133e-01 2.8655943e-05],"[1.1046658e-05 1.5964497e-04 1.5534983e-03 1.4144389e-01 7.2777092e-01
 1.2771077e-01 1.3372670e-03 1.2779748e-05 1.5241508e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\12189_face0.jpg,White,White,Male,20-29,"[8.8381320e-01 2.5750820e-03 2.8950028e-02 3.5910231e-05 1.3474550e-04
 8.4330430e-05 8.4406711e-02]",[9.0689629e-01 9.0006284e-02 2.7079722e-03 3.8947712e-04],[9.999578e-01 4.219656e-05],"[4.7831175e-08 1.0129141e-05 2.4903387e-02 8.1868625e-01 1.5141480e-01
 4.9373307e-03 4.7330544e-05 6.9096933e-07 2.2283137e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\12394_face0.jpg,Latino_Hispanic,Black,Male,20-29,"[1.4544761e-01 2.1609677e-01 4.8580974e-01 1.7643802e-05 3.6793528e-04
 3.9680745e-03 1.4829226e-01]",[0.12180638 0.85225004 0.00111774 0.02482583],[9.9999982e-01 2.1802936e-07],"[5.6024720e-07 6.4758613e-05 1.0333642e-02 7.0469797e-01 2.7736577e-01
 7.4919108e-03 4.4542718e-05 8.7267892e-07 1.4967048e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\12616_face0.jpg,Middle Eastern,White,Male,30-39,"[1.7098664e-01 4.5184813e-02 6.1976735e-02 1.4165631e-06 1.7644215e-05
 4.0905997e-03 7.1774215e-01]",[8.525941e-01 1.032681e-01 3.753578e-04 4.376242e-02],[9.9999821e-01 1.7267356e-06],"[2.91630784e-07 7.30467173e-06 3.40157858e-04 1.37369514e-01
 7.49415815e-01 1.11618064e-01 1.23786426e-03 1.08545173e-05
 1.13122013e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\12629_face0.jpg,White,White,Male,30-39,"[7.7127337e-01 1.4544243e-04 7.5986110e-02 1.0555610e-03 8.0524833e-04
 3.4117554e-03 1.4732251e-01]",[9.5192105e-01 3.6106861e-04 1.8416313e-03 4.5876250e-02],[0.99769443 0.00230561],"[9.8837054e-06 1.2150952e-04 5.3347447e-03 4.6391100e-01 4.9623626e-01
 3.3972077e-02 4.0935821e-04 4.9925748e-06 1.3107774e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\12656_face0.jpg,White,White,Male,30-39,"[8.7380731e-01 3.2665699e-05 7.4845366e-02 6.2026700e-04 6.3148077e-04
 9.0400589e-04 4.9158864e-02]",[9.9905723e-01 8.4880685e-06 3.1451441e-04 6.1972690e-04],[9.997761e-01 2.238208e-04],"[1.5022598e-05 1.0940247e-04 1.5378126e-03 5.0983738e-02 6.0683185e-01
 3.3213001e-01 8.2963444e-03 9.4401665e-05 1.4580778e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\12663_face0.jpg,Latino_Hispanic,Black,Male,30-39,"[6.78712502e-02 1.21690832e-01 4.65693444e-01 8.43504131e-06
 1.08439046e-04 3.27992700e-02 3.11828345e-01]",[9.7041965e-02 7.5773966e-01 2.9328221e-04 1.4492516e-01],[9.999959e-01 4.108778e-06],"[3.5847615e-06 4.9805811e-05 2.5150399e-03 4.2203820e-01 5.4441071e-01
 3.0578002e-02 3.9531995e-04 9.2840892e-06 1.3083596e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\12673_face0.jpg,Black,Black,Male,30-39,"[1.20716195e-05 9.99308050e-01 2.09981416e-04 1.58842912e-08
 5.13945508e-07 1.33443129e-04 3.35955876e-04]",[1.41905120e-05 9.99846756e-01 2.08649999e-05 1.18185504e-04],[1.000000e+00 7.266291e-09],"[1.04332125e-08 3.14903616e-07 1.86682009e-04 2.91077644e-01
 6.62614465e-01 4.53835875e-02 7.27460370e-04 9.66012885e-06
 1.56952353e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\12994_face0.jpg,White,White,Male,30-39,"[0.7910191  0.00155227 0.06517074 0.0012229  0.00287195 0.00211416
 0.13604897]",[0.9835317  0.00522775 0.00497824 0.0062623 ],[9.9999851e-01 1.5298879e-06],"[7.3653177e-07 8.5707670e-06 1.4724913e-04 3.3585124e-02 6.5913236e-01
 2.9875115e-01 8.3128791e-03 6.0971139e-05 9.0490471e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\13009_face0.jpg,White,White,Male,20-29,"[9.9977595e-01 2.0159921e-06 1.9681682e-05 2.1446134e-08 2.3926398e-07
 4.0649425e-07 2.0167686e-04]",[9.9997944e-01 1.1339008e-05 2.5895193e-07 8.8884599e-06],[1.0000000e+00 1.6377058e-08],"[2.3185847e-09 6.2767140e-07 2.0841793e-03 7.7877855e-01 2.1442355e-01
 4.6862038e-03 2.6758986e-05 1.7317849e-07 3.9291370e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\13025_face0.jpg,White,White,Male,20-29,"[9.9839991e-01 3.3275806e-05 7.8581355e-04 6.0906581e-07 2.2879342e-06
 3.9575057e-06 7.7409472e-04]",[9.9730784e-01 2.5560081e-03 5.6777313e-05 7.9296187e-05],[9.9999434e-01 5.6949675e-06],"[1.7571844e-07 8.3465020e-06 1.7751515e-03 5.2044523e-01 4.6575999e-01
 1.1951743e-02 5.8545847e-05 8.1357922e-07 1.7061105e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\13028_face0.jpg,Black,Black,Male,20-29,"[7.0352515e-05 9.8661739e-01 1.1507634e-02 2.2929611e-05 1.1434327e-03
 6.1179057e-04 2.6350950e-05]",[2.3079125e-04 9.9254858e-01 7.8913401e-04 6.4315400e-03],[9.9999994e-01 4.1098595e-08],"[1.30178776e-07 3.10785708e-06 6.98483922e-03 8.23518336e-01
 1.58110544e-01 1.09570706e-02 4.14752401e-04 1.10373085e-05
 2.14920604e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\13048_face0.jpg,Middle Eastern,White,Male,40-49,"[2.1463412e-01 9.4205479e-04 3.2842245e-02 6.0639672e-06 1.9243877e-05
 1.2260835e-02 7.3929548e-01]",[0.8870157  0.0595486  0.00139876 0.05203693],[9.999687e-01 3.130054e-05],"[1.03310285e-05 3.58296129e-05 4.87803423e-04 1.64691620e-02
 3.26526970e-01 5.76289415e-01 7.96193480e-02 5.56031184e-04
 5.12568977e-06]"
