face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\50730_face0.jpg,Black,Black,Male,30-39,"[3.8730175e-07 9.9999285e-01 1.9246563e-06 7.5138940e-10 1.0017704e-08
 1.6406418e-06 3.1897687e-06]",[2.5356036e-07 9.9999905e-01 1.8759035e-07 4.8589237e-07],[9.9995989e-01 4.0107196e-05],"[6.8417216e-07 9.2349073e-05 2.9199990e-03 2.4996282e-01 6.3758790e-01
 1.0792590e-01 1.4824697e-03 2.6384523e-05 1.5623801e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\50731_face0.jpg,Middle Eastern,White,Male,20-29,"[1.0034847e-01 4.6822250e-05 4.3044761e-02 3.0307330e-05 1.3786570e-04
 1.3595484e-03 8.5503215e-01]",[9.8219466e-01 1.9368740e-04 1.5395908e-03 1.6072033e-02],[9.9999648e-01 3.4624552e-06],"[7.4288669e-09 1.5246200e-05 5.7442322e-02 9.2536861e-01 1.7128227e-02
 4.5520181e-05 6.4307216e-08 1.3355488e-09 2.4518651e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\50826_face0.jpg,White,White,Male,30-39,"[9.9938905e-01 9.2549926e-06 1.3247042e-04 3.5685284e-07 1.6955975e-06
 4.3945402e-06 4.6281624e-04]",[9.9940783e-01 4.4497516e-04 3.7911454e-05 1.0938427e-04],[9.9999994e-01 7.9403492e-08],"[1.8995023e-07 3.2664516e-06 1.4364262e-04 2.1273521e-01 7.4452758e-01
 4.2395826e-02 1.9324281e-04 1.0532294e-06 2.6841832e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\50899_face0.jpg,White,White,Male,30-39,"[9.0763479e-01 2.6396357e-03 5.3355776e-02 9.9380843e-05 3.0787595e-04
 1.5746960e-03 3.4388006e-02]",[0.9631601  0.01119384 0.003345   0.02230096],[9.9998367e-01 1.6387010e-05],"[9.5104049e-08 7.8370510e-07 1.9562207e-04 2.0619375e-01 7.2913301e-01
 6.3787021e-02 6.8219058e-04 7.3431665e-06 1.4148871e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\50949_face0.jpg,White,White,Male,20-29,"[9.9162340e-01 3.7601194e-06 2.4600798e-04 8.1458238e-06 1.1776471e-05
 4.3014620e-06 8.1025856e-03]",[9.9937862e-01 2.4961888e-05 5.8294542e-04 1.3505451e-05],[9.9999982e-01 1.6713972e-07],"[3.2610442e-05 1.7843498e-02 3.1681457e-01 5.9527004e-01 6.7714721e-02
 2.3055484e-03 1.8719933e-05 3.5730713e-07 1.1317510e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\50968_face0.jpg,Black,Black,Male,30-39,"[3.8347563e-03 7.9967296e-01 1.1585173e-01 4.8260858e-06 2.2235031e-04
 6.8675034e-02 1.1738316e-02]",[4.7565494e-03 9.0778816e-01 3.4941547e-04 8.7105826e-02],[1.0000000e+00 2.5572028e-08],"[1.8341731e-06 3.3781778e-06 4.8098849e-05 1.6488554e-02 5.9812349e-01
 3.7491810e-01 1.0347702e-02 6.8384776e-05 4.8543683e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\51021_face0.jpg,White,White,Male,20-29,"[9.4624412e-01 1.7299562e-03 9.8607559e-03 1.0019670e-05 3.0697185e-05
 3.7129305e-04 4.1753072e-02]",[9.8847783e-01 1.1244226e-02 3.2917069e-05 2.4501470e-04],[9.9999911e-01 9.1261313e-07],"[2.7208431e-05 1.6261186e-04 3.0162598e-03 4.9418533e-01 4.8158899e-01
 2.0584920e-02 4.1901474e-04 1.5200810e-05 4.7488194e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\51326_face0.jpg,White,White,Male,30-39,"[9.9929142e-01 4.5304330e-07 2.9043089e-05 1.2859979e-06 1.5515450e-06
 3.6750896e-07 6.7592144e-04]",[9.9992055e-01 7.9022830e-06 3.5422800e-05 3.6054720e-05],[9.9999952e-01 4.3584092e-07],"[2.8509729e-07 1.1965011e-05 2.7938802e-03 4.4682768e-01 5.1030946e-01
 3.9701093e-02 3.5277443e-04 2.8732334e-06 4.8518128e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\51377_face0.jpg,Black,Black,Male,20-29,"[4.2071434e-07 9.9987465e-01 6.2938307e-05 5.8411440e-09 2.7687440e-07
 5.4153978e-05 7.6118781e-06]",[5.6648282e-06 9.9966115e-01 1.6077542e-05 3.1716374e-04],[1.0000000e+00 8.6086895e-11],"[1.2682681e-08 1.5613925e-06 1.7432724e-03 5.6181550e-01 4.0810627e-01
 2.8034728e-02 2.9564323e-04 3.0527344e-06 3.2277082e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\51498_face0.jpg,Black,Black,Male,20-29,"[3.0301388e-03 8.9966279e-01 8.3736673e-02 4.3274772e-06 1.5958100e-04
 4.2981394e-03 9.1085359e-03]",[1.5330827e-03 9.9298388e-01 3.0427077e-04 5.1787663e-03],[1.0000000e+00 2.2527618e-09],"[4.4368811e-08 2.7297710e-06 2.2779817e-03 7.5353473e-01 2.3867798e-01
 5.4816562e-03 2.4555982e-05 3.3501291e-07 3.6854930e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\51501_face0.jpg,Black,Black,Male,40-49,"[2.98954602e-02 4.93302077e-01 4.30057496e-01 8.19259549e-06
 1.14305825e-04 4.42057922e-02 2.41666264e-03]",[1.5699300e-03 9.3297791e-01 2.1835712e-04 6.5233745e-02],[9.9999976e-01 2.3246606e-07],"[3.4694139e-07 1.1382705e-06 2.4277873e-04 4.1274536e-02 3.2931617e-01
 4.8895523e-01 1.3668810e-01 3.4953451e-03 2.6346404e-05]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\51785_face0.jpg,White,White,Male,20-29,"[9.9969083e-01 4.0740127e-07 4.1980056e-05 8.7540985e-07 2.4047881e-06
 1.2588952e-06 2.6226239e-04]",[9.9980962e-01 3.6595160e-05 1.2599857e-04 2.7726690e-05],[0.98558325 0.01441681],"[3.4509020e-07 9.9214194e-05 2.3157742e-02 7.2934216e-01 2.3543718e-01
 1.1672043e-02 2.8443622e-04 6.2458248e-06 6.1026907e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52023_face0.jpg,White,White,Male,30-39,"[9.9802876e-01 5.7036691e-06 9.8874872e-05 3.7788966e-06 1.3606532e-05
 3.0717313e-06 1.8462181e-03]",[9.9993098e-01 3.2827989e-05 1.0761839e-05 2.5497528e-05],[9.9999917e-01 8.3958207e-07],"[9.4633072e-07 1.1960356e-05 5.3649483e-04 1.9870408e-01 7.2232002e-01
 7.7560842e-02 8.5478503e-04 1.0569411e-05 3.8578338e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52093_face0.jpg,Middle Eastern,White,Male,30-39,"[1.05362654e-01 2.14646780e-03 1.52919322e-01 3.48286048e-05
 1.47403422e-04 3.05314902e-02 7.08857834e-01]",[0.67115337 0.1099976  0.0007547  0.2180944 ],[9.998572e-01 1.428275e-04],"[1.3253083e-06 3.3138884e-05 1.3550736e-03 4.0389723e-01 5.7544786e-01
 1.9203272e-02 6.1605584e-05 4.7833828e-07 6.8779560e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52100_face0.jpg,Middle Eastern,White,Male,20-29,"[1.5410247e-01 2.9982737e-04 2.2005183e-01 3.3537272e-04 7.6885644e-04
 6.6922042e-03 6.1774951e-01]",[9.5340955e-01 2.7130847e-04 1.2620959e-02 3.3698209e-02],[9.9999624e-01 3.8113571e-06],"[1.9406185e-07 9.2800874e-06 6.7338138e-03 7.8095901e-01 2.0892939e-01
 3.3524800e-03 1.5629630e-05 2.2544808e-07 3.1688476e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52114_face0.jpg,Black,Black,Male,30-39,"[1.3573485e-05 9.9849188e-01 5.0633238e-04 9.5257928e-07 2.8883691e-05
 9.3232549e-04 2.6133563e-05]",[6.2547288e-06 9.9983335e-01 1.8025296e-05 1.4233866e-04],[9.9998528e-01 1.4690609e-05],"[1.7081928e-05 5.6836626e-04 5.0112382e-03 4.4192791e-01 5.0328922e-01
 4.8442136e-02 7.3176954e-04 1.1736604e-05 5.3367586e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52118_face0.jpg,Middle Eastern,White,Male,30-39,"[1.01140484e-01 8.05836054e-04 1.09168239e-01 2.72664329e-05
 1.94395092e-04 3.69813368e-02 7.51682460e-01]",[8.2940042e-01 3.9367815e-03 3.2515652e-04 1.6633762e-01],[9.9997371e-01 2.6247297e-05],"[3.8609174e-05 1.8923558e-04 1.8348240e-03 2.0070510e-01 6.7246538e-01
 1.2176660e-01 2.9504814e-03 4.8753303e-05 9.9445924e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52125_face0.jpg,Middle Eastern,White,Male,30-39,"[2.4093986e-01 1.4379404e-03 1.5463763e-01 3.2074699e-05 1.8211994e-04
 1.7615397e-02 5.8515495e-01]",[0.7792388  0.0061379  0.00689756 0.2077257 ],[9.9997193e-01 2.8102744e-05],"[1.2081243e-07 3.9122538e-06 5.7246553e-04 2.0058183e-01 7.4016315e-01
 5.8389451e-02 2.8702841e-04 2.0536604e-06 2.0321334e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52126_face0.jpg,Latino_Hispanic,White,Male,20-29,"[8.8666029e-02 9.9553382e-03 7.6457810e-01 7.6335782e-05 1.1565757e-03
 9.9052824e-03 1.2566230e-01]",[8.6628848e-01 8.7068558e-02 2.8761878e-04 4.6355303e-02],[9.9997735e-01 2.2658194e-05],"[2.0243253e-06 1.8572860e-04 1.6771233e-02 5.8976555e-01 3.7825343e-01
 1.4908001e-02 1.1260516e-04 1.4310780e-06 2.3832962e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52127_face0.jpg,Middle Eastern,White,Male,30-39,"[2.0814711e-01 3.2233950e-04 2.0964907e-02 5.1116772e-06 1.8020579e-05
 2.3335647e-03 7.6820898e-01]",[9.6309799e-01 8.3608823e-03 5.1335315e-04 2.8027730e-02],[9.9999970e-01 3.5690337e-07],"[3.7338204e-08 4.9063129e-07 2.8862894e-04 3.0032715e-01 6.7091233e-01
 2.8302072e-02 1.6808331e-04 1.1838371e-06 1.2867756e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52149_face0.jpg,Latino_Hispanic,Indian,Male,30-39,"[0.0422621  0.00720212 0.8044206  0.00559184 0.00948297 0.05279736
 0.07824294]",[0.30540746 0.19806543 0.02767091 0.4688563 ],[9.9999976e-01 2.7599128e-07],"[1.9809371e-05 2.0379284e-04 3.3604617e-03 1.5250811e-01 5.8594054e-01
 2.4771598e-01 1.0124229e-02 1.2622870e-04 8.7721281e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52663_face0.jpg,White,White,Male,30-39,"[9.9758863e-01 3.3197925e-06 1.9078355e-04 5.3236869e-07 2.0587420e-06
 1.0103661e-06 2.2135973e-03]",[9.9993557e-01 3.2121949e-05 1.4588049e-05 1.7778564e-05],[1.000000e+00 8.087786e-09],"[4.0591777e-07 3.2943022e-05 3.5662800e-03 4.1851282e-01 5.5163080e-01
 2.6089441e-02 1.6641502e-04 8.9057102e-07 9.2868904e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52691_face0.jpg,Latino_Hispanic,Asian,Male,20-29,"[0.01577826 0.00378453 0.80960184 0.0181861  0.13440073 0.0097903
 0.00845827]",[0.15728274 0.21593404 0.3670825  0.25970075],[9.9999982e-01 1.6366533e-07],"[4.3767706e-08 1.8770343e-06 1.7144821e-03 5.7736039e-01 4.0320382e-01
 1.7528700e-02 1.8826731e-04 2.4213946e-06 3.2688686e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52699_face0.jpg,White,White,Male,20-29,"[9.8392326e-01 2.5337731e-05 1.4326364e-03 4.9087538e-07 1.6318392e-06
 1.1679208e-05 1.4605010e-02]",[9.9964213e-01 1.8677041e-04 1.6692449e-05 1.5441579e-04],[9.9999756e-01 2.4129833e-06],"[1.1062566e-07 8.4271978e-06 7.6075783e-03 7.1743900e-01 2.5506753e-01
 1.9520074e-02 3.5301899e-04 4.1651247e-06 4.5629310e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52712_face0.jpg,White,White,Male,30-39,"[9.5591819e-01 4.2409105e-05 4.3692668e-03 2.0673100e-05 6.8569054e-05
 1.7279988e-04 3.9408136e-02]",[9.9910760e-01 4.3738040e-04 4.8334197e-05 4.0665016e-04],[9.9999440e-01 5.5778764e-06],"[7.3811560e-07 7.3181054e-06 1.1211340e-03 3.8629130e-01 5.7853711e-01
 3.3515081e-02 5.1748910e-04 9.6734602e-06 2.2876398e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52740_face0.jpg,Black,Black,Male,20-29,"[6.0935753e-07 9.9997526e-01 7.2915436e-06 4.2966533e-09 1.2798417e-07
 1.5556941e-05 1.1380378e-06]",[7.2201584e-07 9.9998927e-01 4.4962317e-07 9.5515015e-06],[9.9996006e-01 3.9902290e-05],"[2.4044107e-06 2.5681485e-04 1.9781951e-02 4.9580437e-01 4.4224459e-01
 4.0628988e-02 1.2559670e-03 2.4050898e-05 8.1911821e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52741_face0.jpg,White,White,Male,30-39,"[7.4208909e-01 6.6367332e-03 1.5631451e-01 2.9557403e-05 1.3483656e-04
 3.4306026e-03 9.1364741e-02]",[0.9610682  0.01768563 0.00226117 0.01898497],[9.9995863e-01 4.1408050e-05],"[1.9868455e-06 1.0816440e-05 3.9011808e-04 9.0500869e-02 6.4859468e-01
 2.5086245e-01 9.4609531e-03 1.7588366e-04 2.1887697e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52748_face0.jpg,White,White,Male,30-39,"[9.0977043e-01 2.0568943e-04 4.9336862e-02 4.7366862e-06 3.7471218e-05
 5.8041234e-03 3.4840666e-02]",[9.9926788e-01 2.3569098e-04 4.9867713e-06 4.9146434e-04],[9.9999994e-01 3.7340453e-08],"[1.4366806e-09 4.6244764e-08 3.8394300e-04 4.4278428e-01 5.2383536e-01
 3.2407366e-02 5.8686937e-04 2.1603628e-06 1.7255013e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52755_face0.jpg,White,White,Male,30-39,"[8.40656996e-01 1.18674601e-04 4.63643000e-02 3.03876848e-04
 7.46895443e-04 3.51617113e-03 1.08293064e-01]",[9.9341929e-01 7.8941666e-04 1.0182834e-03 4.7730529e-03],[9.9958336e-01 4.1664281e-04],"[7.1429000e-05 1.8714319e-04 1.3303753e-03 7.5552247e-02 5.8448577e-01
 3.2141000e-01 1.6561380e-02 3.9613299e-04 5.5315804e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\52786_face0.jpg,Middle Eastern,White,Male,20-29,"[1.9404863e-01 2.1867576e-04 8.7593168e-02 1.3755358e-05 8.0776939e-05
 2.2561238e-03 7.1578890e-01]",[9.6259189e-01 3.0682341e-03 2.7384242e-04 3.4066085e-02],[9.9999905e-01 9.7611360e-07],"[8.8212857e-08 1.4885474e-05 5.9405407e-03 7.5058717e-01 2.4144708e-01
 2.0060656e-03 4.1613744e-06 3.2129154e-08 4.1733264e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\53739_face0.jpg,White,White,Male,20-29,"[8.3100253e-01 4.6562878e-03 1.2446439e-01 9.2354079e-05 7.1879372e-04
 7.2295038e-04 3.8342629e-02]",[0.70684    0.27031165 0.00384594 0.01900241],[9.9999994e-01 3.5512965e-08],"[5.1007721e-08 6.9764519e-06 2.6842039e-03 7.3860580e-01 2.5407442e-01
 4.6051298e-03 2.3207649e-05 2.1290076e-07 2.1511288e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\53753_face0.jpg,White,White,Male,20-29,"[8.2126683e-01 5.6482921e-04 1.1972499e-01 1.3315651e-04 6.5644697e-04
 1.0725015e-03 5.6581285e-02]",[0.97276264 0.00243828 0.00701623 0.01778283],[9.999999e-01 7.339551e-08],"[6.5047265e-09 3.7953026e-07 2.9194597e-03 8.1366742e-01 1.7874701e-01
 4.5892987e-03 7.5895878e-05 5.6598071e-07 5.9405076e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\53757_face0.jpg,Middle Eastern,White,Male,30-39,"[1.7713465e-01 4.9354858e-03 2.6035562e-02 1.0181234e-06 7.9879856e-06
 7.3623832e-04 7.9114908e-01]",[6.2623495e-01 3.5708156e-01 2.0043054e-04 1.6483093e-02],[9.9999303e-01 6.9869297e-06],"[3.4837396e-07 9.7524699e-06 7.3322660e-04 2.6804441e-01 6.5888357e-01
 7.1237966e-02 1.0656583e-03 2.4748302e-05 4.0802016e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\53770_face0.jpg,Middle Eastern,Indian,Male,20-29,"[1.7707328e-01 1.4405111e-04 1.7709099e-01 7.8244777e-03 1.2621629e-02
 1.3040450e-01 4.9484104e-01]",[7.1170427e-02 2.8724366e-04 3.2499868e-01 6.0354358e-01],[1.0000000e+00 4.4981148e-09],"[2.67147612e-07 5.04386262e-05 6.09086305e-02 8.34687233e-01
 1.02116615e-01 2.21785484e-03 1.84645905e-05 5.25438963e-07
 3.12240234e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\53778_face0.jpg,White,White,Male,20-29,"[9.3610662e-01 1.5927360e-05 7.6903738e-03 2.2561101e-06 9.3485851e-06
 1.3526386e-03 5.4822829e-02]",[9.8602802e-01 7.1133079e-05 1.0665593e-05 1.3890156e-02],[9.9971086e-01 2.8912167e-04],"[8.0974638e-07 6.3652995e-05 6.7100050e-03 5.5466175e-01 4.1009271e-01
 2.8103678e-02 3.6418959e-04 3.1365732e-06 1.0876442e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\53783_face0.jpg,White,White,Male,30-39,"[9.0884328e-01 1.7844675e-04 2.5684454e-03 2.4529816e-05 1.9295085e-05
 3.1889620e-05 8.8334173e-02]",[9.9887472e-01 3.1746138e-04 7.5324017e-05 7.3247036e-04],[9.999999e-01 1.514805e-07],"[7.1335677e-07 2.3570842e-06 5.9988402e-04 3.7272596e-01 5.9749883e-01
 2.8722448e-02 4.4226536e-04 7.4299282e-06 9.0692957e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\53816_face0.jpg,Latino_Hispanic,Indian,Male,20-29,"[0.285235   0.00527722 0.36923692 0.00181347 0.0056956  0.10001032
 0.23273148]",[0.3101613  0.01493071 0.00919398 0.665714  ],[9.9999833e-01 1.6446058e-06],"[7.27764018e-07 1.08073218e-05 2.16716342e-03 6.03368700e-01
 3.77218843e-01 1.69948563e-02 2.34134233e-04 4.57025499e-06
 1.04641764e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\53825_face0.jpg,Latino_Hispanic,Black,Male,40-49,"[1.6256168e-01 3.9912913e-02 7.2943723e-01 7.9924357e-05 1.9855973e-04
 2.9571978e-02 3.8237695e-02]",[0.29108393 0.43983003 0.00540032 0.2636857 ],[9.9998826e-01 1.1775567e-05],"[2.4874314e-06 4.0161476e-06 2.5240268e-04 1.3193780e-02 2.2633736e-01
 5.2932918e-01 2.2414890e-01 6.6835368e-03 4.8367314e-05]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\54242_face0.jpg,White,White,Male,30-39,"[9.2690241e-01 1.2090988e-04 4.5588370e-02 1.2020487e-04 1.1382274e-04
 3.0676560e-03 2.4086734e-02]",[0.94671637 0.00151775 0.0039005  0.04786544],[9.9986172e-01 1.3830076e-04],"[8.1497365e-07 5.0494955e-06 1.5194585e-04 5.7081856e-02 6.6948605e-01
 2.6838014e-01 4.8580519e-03 3.5709403e-05 4.9773178e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\54330_face0.jpg,White,White,Male,30-39,"[4.8856565e-01 1.8906001e-03 4.8930194e-02 4.9789858e-05 3.3672180e-04
 1.2506093e-03 4.5897648e-01]",[9.6101272e-01 3.5194643e-02 4.9328664e-04 3.2993632e-03],[9.9999547e-01 4.5640613e-06],"[5.5214377e-07 7.4186821e-05 4.0589683e-03 3.4708956e-01 6.1944491e-01
 2.9175125e-02 1.5570244e-04 9.4450263e-07 1.3989281e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\54331_face0.jpg,White,White,Male,20-29,"[9.0650862e-01 9.9979421e-05 2.7013931e-02 1.5291227e-05 4.1736523e-05
 4.3055357e-04 6.5889895e-02]",[9.9479908e-01 1.4288884e-03 2.1143189e-04 3.5606113e-03],[9.9999934e-01 6.7319303e-07],"[3.4973859e-09 7.7831879e-07 1.7141866e-03 7.6523751e-01 2.3001999e-01
 3.0196642e-03 7.7406694e-06 4.3109118e-08 6.5871925e-10]"
