face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000257_face0.jpg,White,White,Male,20-29,"[9.4201344e-01 4.2856089e-05 5.0376826e-03 2.4646213e-05 3.7005480e-05
 3.1155710e-06 5.2841175e-02]",[9.9900401e-01 6.3247391e-04 3.6010152e-04 3.4616698e-06],[9.9999964e-01 4.1645271e-07],"[1.2959922e-06 3.0992384e-04 1.8784724e-01 7.5032222e-01 5.9811469e-02
 1.6932333e-03 1.4274526e-05 3.5346824e-07 4.2263477e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000270_face0.jpg,White,White,Male,20-29,"[4.7297978e-01 4.2912291e-04 2.2183593e-01 1.3219954e-03 3.5292252e-03
 7.3863873e-03 2.9251757e-01]",[9.9724889e-01 8.8210312e-05 1.8683329e-03 7.9462398e-04],[9.9999726e-01 2.7333263e-06],"[1.2089485e-07 1.9504949e-05 4.4836272e-02 9.1164613e-01 4.3156344e-02
 3.4061013e-04 9.1935220e-07 4.8017206e-08 6.3420319e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000289_face0.jpg,Indian,Indian,Male,20-29,"[9.9067083e-03 1.0257521e-02 4.4255796e-01 2.3966256e-04 6.4832526e-03
 5.1705390e-01 1.3500917e-02]",[3.8164288e-03 1.2213132e-02 7.1045535e-04 9.8326004e-01],[1.0000000e+00 5.3534986e-08],"[9.4787787e-08 3.1701406e-04 1.9217327e-01 7.9350024e-01 1.3866485e-02
 1.4248278e-04 4.2234285e-07 9.2531787e-09 9.4645916e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000292_face0.jpg,Latino_Hispanic,Black,Male,20-29,"[0.29575458 0.14108823 0.52234954 0.00293168 0.02268793 0.00327666
 0.01191142]",[0.1619034 0.8186437 0.0150903 0.0043627],[9.9999833e-01 1.6801814e-06],"[9.47194536e-08 1.20249184e-04 2.42107391e-01 7.35394955e-01
 2.21523307e-02 2.23229436e-04 1.70992178e-06 4.82859619e-08
 1.08715659e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000347_face0.jpg,White,White,Male,20-29,"[9.6864796e-01 5.0833514e-05 1.2642395e-02 2.8328668e-06 1.4411128e-05
 4.0740078e-06 1.8637452e-02]",[9.8804069e-01 1.1740164e-02 1.3514851e-04 8.4040585e-05],[9.9999988e-01 1.1241347e-07],"[2.3000346e-10 1.7174760e-07 1.2871527e-02 9.6497279e-01 2.2111904e-02
 4.3515392e-05 4.3688882e-08 5.1047527e-10 5.7415240e-12]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000366_face0.jpg,Black,Black,Male,30-39,"[2.4281142e-05 9.9895185e-01 6.7976100e-04 2.4101701e-07 4.7310032e-06
 3.1370283e-04 2.5453995e-05]",[2.4173829e-05 9.9947548e-01 8.2953651e-05 4.1737914e-04],[9.9999923e-01 8.1241603e-07],"[7.8627801e-07 7.7776012e-06 1.5856148e-03 4.6531186e-01 4.8216945e-01
 4.9910598e-02 9.9803961e-04 1.5345277e-05 4.9716368e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000397_face0.jpg,Middle Eastern,Indian,Male,20-29,"[1.26175536e-02 6.33922406e-04 4.86141182e-02 9.55266842e-07
 2.59633671e-05 1.03704914e-01 8.34402561e-01]",[4.9267318e-02 4.8245783e-03 7.4444528e-05 9.4583362e-01],[9.9999988e-01 1.3755471e-07],"[1.00161826e-08 6.05891000e-06 2.07182150e-02 9.43559289e-01
 3.54950055e-02 2.21117123e-04 2.66963355e-07 6.81125423e-09
 7.57791468e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000449_face0.jpg,Black,Black,Male,20-29,"[2.0100413e-05 9.9837840e-01 1.3273852e-03 1.6295041e-06 1.9883371e-05
 2.0540890e-04 4.7187994e-05]",[1.8072966e-05 9.9963665e-01 2.0015090e-04 1.4506014e-04],[9.9999946e-01 5.6784876e-07],"[1.9977895e-07 7.9899701e-06 7.1572661e-03 6.5364730e-01 2.9740509e-01
 4.0408351e-02 1.3231387e-03 4.9391878e-05 1.3134908e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000473_face0.jpg,Middle Eastern,Black,Male,30-39,"[6.1100557e-02 1.2858479e-01 1.5752456e-01 6.3100360e-06 9.7479264e-05
 2.3729827e-02 6.2895650e-01]",[1.08473070e-01 8.80915940e-01 3.84610583e-04 1.02263605e-02],[9.9999630e-01 3.7370598e-06],"[5.3155077e-07 2.9682712e-06 2.9967510e-04 2.0442906e-01 7.3498678e-01
 5.9627090e-02 6.4150611e-04 1.2089585e-05 2.2670112e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000483_face0.jpg,White,White,Male,30-39,"[9.3548948e-01 3.1516185e-05 3.3511575e-02 4.0198810e-04 2.7891772e-04
 2.0061922e-04 3.0085895e-02]",[9.9515641e-01 2.3343014e-04 4.3221228e-03 2.8803572e-04],[9.9999976e-01 2.2398790e-07],"[2.1212660e-05 1.4238094e-03 2.9736852e-02 4.1606781e-01 5.1646644e-01
 3.6006514e-02 2.7479141e-04 2.5507850e-06 1.9485329e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000531_face0.jpg,Middle Eastern,White,Male,20-29,"[5.2850548e-02 6.4002391e-04 4.0105909e-02 2.5799789e-05 6.6341570e-05
 1.0831617e-03 9.0522826e-01]",[9.4021600e-01 4.5487169e-02 4.6628781e-04 1.3830565e-02],[9.9998736e-01 1.2677047e-05],"[4.6280604e-07 1.2336718e-04 4.9206693e-02 8.9707136e-01 5.3064223e-02
 5.3256837e-04 1.2730553e-06 3.4933414e-08 7.6919537e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000541_face0.jpg,Middle Eastern,White,Male,20-29,"[2.7884254e-01 6.2926563e-05 2.0625617e-02 1.1220902e-05 2.5871643e-05
 1.3008788e-04 7.0030171e-01]",[0.95857984 0.02373788 0.00422799 0.01345431],[9.9999863e-01 1.3715572e-06],"[8.6012768e-08 1.7282568e-05 2.9426454e-02 9.2817688e-01 4.2099446e-02
 2.7919142e-04 6.4369340e-07 1.5561307e-08 2.0236240e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000670_face0.jpg,White,White,Male,20-29,"[4.9759060e-01 2.0753825e-04 5.1826019e-02 1.9751952e-04 3.7547442e-04
 1.2127919e-03 4.4859007e-01]",[9.9966753e-01 7.3456315e-05 9.5771167e-05 1.6326725e-04],[9.9999326e-01 6.7409064e-06],"[5.3936816e-07 8.7692912e-05 3.9942775e-02 9.0226889e-01 5.7322606e-02
 3.7645458e-04 9.8835562e-07 2.6260031e-08 5.5030341e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000671_face0.jpg,White,White,Male,10-19,"[8.7071025e-01 6.1585102e-05 3.6619566e-02 6.2840839e-04 3.2806379e-04
 6.5207169e-05 9.1586806e-02]",[9.9251395e-01 7.6828827e-04 6.0383105e-03 6.7952328e-04],[9.999873e-01 1.265023e-05],"[1.18304115e-07 2.77341198e-04 5.91464102e-01 4.05664772e-01
 2.57264473e-03 2.10446706e-05 5.62394646e-08 1.64875036e-09
 3.48312559e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000674_face0.jpg,White,White,Male,20-29,"[9.9452239e-01 7.2912785e-06 2.9925152e-03 6.3477067e-04 4.4079794e-04
 5.3336425e-06 1.3968784e-03]",[9.8598021e-01 9.7129938e-05 1.3875581e-02 4.7116751e-05],[9.999994e-01 6.209341e-07],"[4.2379617e-07 9.7197670e-05 2.1141168e-02 8.2438612e-01 1.5143618e-01
 2.9128848e-03 2.5823363e-05 2.5083199e-07 3.6039152e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000676_face0.jpg,White,White,Male,20-29,"[9.9214095e-01 2.5531667e-06 1.2079442e-03 1.4099022e-04 4.4283341e-05
 3.4328696e-05 6.4288671e-03]",[9.9981582e-01 5.4049483e-06 1.5475784e-04 2.4077101e-05],[9.9990803e-01 9.1967675e-05],"[1.7150029e-08 4.9851813e-05 3.0049923e-01 6.9511974e-01 4.2769061e-03
 5.3669963e-05 5.5789263e-07 1.7199017e-08 9.2320607e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000677_face0.jpg,Latino_Hispanic,Asian,Male,20-29,"[0.26332146 0.01375144 0.6187481  0.01031727 0.03268282 0.00507512
 0.05610373]",[0.2970413  0.05642853 0.6300317  0.01649842],[9.9999881e-01 1.1888886e-06],"[2.5122202e-07 1.0350790e-04 1.7836203e-01 7.7107280e-01 4.7949098e-02
 2.4220468e-03 8.6551670e-05 3.6020895e-06 5.8987538e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000678_face0.jpg,White,White,Male,20-29,"[8.9102280e-01 8.3101411e-05 8.2732197e-03 2.7011542e-05 4.3443681e-05
 5.9487880e-05 1.0049092e-01]",[9.9919415e-01 3.0548574e-04 1.9349917e-04 3.0683694e-04],[9.9999446e-01 5.5209048e-06],"[3.7103337e-07 7.4813282e-04 2.5730792e-01 7.1515840e-01 2.6501857e-02
 2.8219359e-04 1.1449539e-06 2.4019823e-08 4.9245313e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000679_face0.jpg,Middle Eastern,White,Male,20-29,"[7.4712023e-02 3.8660660e-02 3.9486024e-01 2.7467782e-05 3.3370015e-04
 7.8997826e-03 4.8350611e-01]",[0.51043683 0.28934488 0.00111441 0.19910389],[9.9999887e-01 1.0918433e-06],"[4.2044132e-08 2.0642625e-05 2.4691958e-02 9.3415439e-01 4.0950328e-02
 1.8208374e-04 5.1405198e-07 2.0159803e-08 3.4878089e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000680_face0.jpg,White,White,Male,20-29,"[5.9215951e-01 1.4172575e-05 6.2151521e-02 1.2269471e-04 1.8484105e-04
 1.4049655e-03 3.4396231e-01]",[9.7434962e-01 2.8869661e-04 2.6118695e-03 2.2749851e-02],[1.0000000e+00 6.9921904e-09],"[1.6977097e-08 2.8727320e-05 9.5706716e-02 8.9949691e-01 4.7612484e-03
 6.4024293e-06 5.5522156e-09 1.1452405e-10 9.7197153e-13]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000691_face0.jpg,White,White,Male,20-29,"[5.2857858e-01 2.1677606e-05 6.1765811e-03 3.2071355e-06 9.4351553e-06
 1.3928363e-04 4.6507129e-01]",[9.9993551e-01 7.2896642e-06 2.7895953e-06 5.4476503e-05],[9.999993e-01 6.707095e-07],"[3.3816701e-07 4.9163820e-04 1.8150614e-01 7.9857296e-01 1.9282039e-02
 1.4657681e-04 3.8091690e-07 7.8430720e-09 1.3755322e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000696_face0.jpg,White,White,Male,20-29,"[9.7782815e-01 4.5899860e-06 4.7449088e-03 1.2365986e-05 2.3143382e-05
 1.1836484e-04 1.7268531e-02]",[9.9878293e-01 1.5713014e-04 1.3532692e-04 9.2460983e-04],[1.0000000e+00 1.3098397e-08],"[4.7356252e-08 1.2035517e-04 4.0551177e-01 5.8887947e-01 5.4553580e-03
 3.2892207e-05 5.9507300e-08 1.2184166e-09 9.7051906e-12]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000781_face0.jpg,White,White,Male,10-19,"[9.9949950e-01 1.2112127e-05 3.0314282e-04 2.6928059e-05 3.3295535e-05
 1.8019433e-06 1.2325167e-04]",[9.9922198e-01 4.8675921e-04 2.7273584e-04 1.8574210e-05],[9.9999660e-01 3.4090317e-06],"[1.5487821e-08 1.7248010e-04 6.2677801e-01 3.7116459e-01 1.8687010e-03
 1.6088798e-05 9.4980336e-08 1.8913664e-09 6.8542727e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000898_face0.jpg,White,White,Male,20-29,"[7.2638392e-01 7.5740863e-05 1.3765327e-02 1.9237000e-03 1.7221894e-03
 4.2116776e-04 2.5570795e-01]",[9.9920255e-01 1.3355580e-04 2.9108790e-04 3.7280549e-04],[0.9988986  0.00110134],"[3.6882767e-07 2.0442470e-05 8.2605943e-02 7.0617396e-01 1.4959961e-01
 4.7490641e-02 1.1929181e-02 2.0996621e-03 8.0129983e-05]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000925_face0.jpg,White,White,Male,20-29,"[8.5296071e-01 8.3867772e-06 1.0922388e-02 1.7564054e-06 1.0312371e-05
 1.1220566e-03 1.3497442e-01]",[9.9931526e-01 3.6649693e-05 1.5898768e-05 6.3217507e-04],[9.999995e-01 4.843589e-07],"[2.8099595e-07 1.6143623e-04 1.1758417e-01 8.1528741e-01 6.5606393e-02
 1.3570113e-03 3.3090771e-06 3.9697454e-08 4.7661974e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1000927_face0.jpg,Black,Black,Male,20-29,"[8.4455067e-04 9.1850615e-01 4.2668350e-02 1.9451802e-05 9.3511434e-04
 2.4946000e-02 1.2080360e-02]",[1.4016927e-04 9.9062467e-01 7.4554433e-04 8.4896889e-03],[9.9999744e-01 2.5890354e-06],"[1.43128784e-06 1.11186295e-04 1.52034154e-02 6.34552360e-01
 3.35425884e-01 1.45772388e-02 1.26675819e-04 1.71305010e-06
 4.21218012e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001017_face0.jpg,White,White,Male,20-29,"[7.9569453e-01 1.4027789e-04 9.3479067e-02 4.4354838e-05 1.4211894e-04
 1.4387215e-03 1.0906082e-01]",[9.9406940e-01 7.2732585e-04 3.1440251e-04 4.8889802e-03],[9.9999994e-01 4.5833978e-08],"[1.1700914e-06 3.4813644e-04 1.0063318e-01 8.1894803e-01 7.8978963e-02
 1.0879561e-03 2.5837551e-06 4.3595648e-08 3.0645883e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001033_face0.jpg,White,White,Male,20-29,"[9.9192029e-01 4.3796342e-07 2.1868511e-03 5.8262201e-04 2.8467766e-04
 3.2971209e-05 4.9922173e-03]",[9.8599982e-01 6.2707936e-06 1.3955006e-02 3.8859533e-05],[0.82440275 0.17559724],"[1.8891944e-07 2.0656470e-04 1.7710383e-01 7.5222158e-01 6.8910770e-02
 1.5474079e-03 9.5021087e-06 1.3596734e-07 4.1047890e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001108_face0.jpg,Indian,Indian,Male,20-29,"[3.9494256e-03 1.5935116e-01 1.6287589e-01 3.2522239e-05 1.2415247e-03
 6.0200316e-01 7.0546299e-02]",[0.00139604 0.16510141 0.00185395 0.8316486 ],[1.0000000e+00 3.3281484e-08],"[1.2419629e-07 1.5161918e-05 9.4756754e-03 7.8593433e-01 2.0043516e-01
 4.1234838e-03 1.5739986e-05 3.0049813e-07 2.9269207e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001180_face0.jpg,White,White,Male,30-39,"[5.02311170e-01 1.18625125e-04 3.49313244e-02 9.31075988e-07
 1.14176637e-05 3.69884097e-03 4.58927661e-01]",[8.79221499e-01 2.57362286e-03 1.75181223e-04 1.18029706e-01],[9.9999934e-01 6.6162562e-07],"[3.9811496e-07 3.9187889e-05 6.6796453e-03 4.5911381e-01 4.9017259e-01
 4.3569651e-02 4.2056685e-04 4.0389509e-06 3.9097898e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001310_face0.jpg,White,White,Male,20-29,"[8.0786425e-01 2.5913439e-04 7.2582871e-02 3.8402086e-05 9.4798961e-05
 5.2064063e-04 1.1863987e-01]",[9.6772790e-01 2.7851183e-02 4.1515328e-04 4.0057860e-03],[9.9999994e-01 4.4438771e-08],"[3.0530604e-08 6.1902319e-06 1.1820544e-02 8.9483410e-01 9.2537560e-02
 7.9947745e-04 2.0621005e-06 2.1580055e-08 2.6170774e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001610_face0.jpg,White,White,Male,20-29,"[7.3107564e-01 3.9744703e-04 1.6624755e-01 1.1170324e-04 2.0776612e-04
 1.9407114e-04 1.0176585e-01]",[9.97678399e-01 2.07712734e-03 1.30559260e-04 1.13884686e-04],[9.9998927e-01 1.0747579e-05],"[7.9957353e-08 9.0542715e-05 1.6326436e-01 8.1626230e-01 2.0230502e-02
 1.5165193e-04 4.7626591e-07 8.5661425e-09 1.7204857e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001618_face0.jpg,Middle Eastern,White,Male,10-19,"[1.2562203e-01 2.4768111e-05 1.6734485e-02 1.8634761e-05 7.1786693e-05
 3.6266845e-04 8.5716563e-01]",[9.9524218e-01 1.7020217e-03 7.1630446e-04 2.3395596e-03],[9.9999946e-01 5.4722670e-07],"[1.2418410e-07 5.0482051e-03 9.6944207e-01 2.5169345e-02 3.2945751e-04
 1.0773535e-05 4.5362551e-08 1.6996030e-09 1.6817606e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001645_face0.jpg,White,White,Male,20-29,"[9.8190397e-01 2.0613673e-07 1.2176864e-04 4.7729118e-06 5.3815743e-06
 3.7169302e-06 1.7960152e-02]",[9.9997121e-01 4.4557173e-06 1.1724564e-05 1.2650317e-05],[9.999978e-01 2.243695e-06],"[3.3861141e-08 6.4647917e-05 1.0242402e-01 8.7960273e-01 1.7826172e-02
 8.2310718e-05 1.0838530e-07 1.0489977e-09 2.3960533e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001662_face0.jpg,Middle Eastern,White,Male,20-29,"[1.4864612e-01 3.0161063e-05 6.5578952e-02 4.8174243e-04 7.2339433e-04
 1.3753320e-03 7.8316432e-01]",[9.5072186e-01 5.7392643e-04 1.6590895e-02 3.2113325e-02],[9.9999756e-01 2.4841190e-06],"[1.0689557e-06 2.6122062e-03 3.8609442e-01 5.8117110e-01 2.9610086e-02
 5.0863012e-04 2.3775165e-06 5.9195116e-08 8.1804791e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001689_face0.jpg,White,White,Male,10-19,"[9.7990751e-01 4.0451346e-06 4.3389346e-03 1.4054042e-06 6.3488360e-06
 1.9043126e-05 1.5722882e-02]",[9.9986416e-01 3.5041725e-05 4.1956966e-05 5.8822690e-05],[9.9999994e-01 7.3885950e-08],"[5.5534843e-09 2.0991244e-04 9.1498512e-01 8.4240310e-02 5.5437168e-04
 1.0281206e-05 1.9942814e-08 2.4750282e-10 2.6331819e-12]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001725_face0.jpg,Black,Black,Male,20-29,"[2.8431880e-06 9.9997419e-01 7.5703747e-06 4.0188990e-09 6.6764308e-08
 5.9322806e-06 9.4165598e-06]",[4.3607624e-06 9.9999231e-01 1.7143011e-06 1.6534814e-06],[9.9999613e-01 3.8615512e-06],"[5.2382580e-07 1.3972246e-04 8.0060596e-03 5.1945657e-01 4.4655454e-01
 2.5465220e-02 3.7161115e-04 5.4982688e-06 2.2724386e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001746_face0.jpg,White,White,Male,20-29,"[9.5075762e-01 5.5747746e-06 1.1713783e-03 1.6721171e-04 6.2890795e-05
 5.6788940e-06 4.7829766e-02]",[9.9991232e-01 1.2403172e-05 4.7832385e-05 2.7484819e-05],[9.9981761e-01 1.8243851e-04],"[1.1952964e-07 7.1584567e-05 3.6301842e-01 6.2672299e-01 9.9442443e-03
 2.4091032e-04 1.7203439e-06 4.2591086e-08 8.1681462e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1001766_face0.jpg,White,White,Male,10-19,"[8.7171036e-01 8.5075306e-05 4.4093754e-02 8.2232589e-05 9.8238233e-05
 1.7923002e-04 8.3751135e-02]",[9.9599373e-01 5.6470785e-04 2.8005084e-03 6.4103235e-04],[9.9999750e-01 2.5052464e-06],"[3.4156908e-09 4.2742955e-05 8.5721725e-01 1.4215961e-01 5.7577394e-04
 4.6619903e-06 1.4322742e-08 6.0915467e-10 8.3888747e-12]"
