face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1143597_face0.jpg,Middle Eastern,Indian,Male,20-29,"[6.7190975e-02 4.6526706e-03 9.0222344e-02 4.1969284e-05 4.0612917e-04
 2.4172725e-02 8.1331313e-01]",[0.19393079 0.1464434  0.00370886 0.6559169 ],[9.9995869e-01 4.1270312e-05],"[1.9328095e-06 9.6670017e-05 8.9173028e-03 5.5597222e-01 4.1247910e-01
 2.2237947e-02 2.8646464e-04 8.2430606e-06 1.5729304e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1143930_face0.jpg,White,White,Male,20-29,"[9.8772717e-01 3.9344818e-06 1.1968723e-03 4.3950351e-08 6.2636565e-07
 4.7903286e-05 1.1023517e-02]",[9.9965054e-01 5.8732421e-05 4.5259694e-05 2.4550565e-04],[9.9999976e-01 1.8947138e-07],"[1.0162858e-08 3.2671185e-05 1.8842325e-01 7.8489137e-01 2.5592150e-02
 1.0558109e-03 4.7501740e-06 4.4704766e-08 5.4342814e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1143931_face0.jpg,White,White,Male,10-19,"[8.4683156e-01 1.6418687e-04 1.2586479e-01 8.6062086e-05 1.5019177e-04
 2.1627801e-03 2.4740374e-02]",[9.9429756e-01 5.8787328e-04 2.5803028e-04 4.8565511e-03],[9.9998087e-01 1.9129800e-05],"[4.6681271e-07 9.3020627e-04 5.8166534e-01 4.0561250e-01 1.1534562e-02
 2.5567837e-04 1.2642932e-06 3.2299436e-08 6.8658684e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1143932_face0.jpg,White,White,Male,10-19,"[9.8223406e-01 1.2113325e-06 1.5916682e-03 9.0136491e-06 1.8953437e-05
 2.8754777e-05 1.6116388e-02]",[9.9974030e-01 7.2623807e-05 6.0435737e-05 1.2667089e-04],[9.999161e-01 8.393483e-05],"[1.14488586e-07 5.31798403e-04 7.09496617e-01 2.81574279e-01
 7.80987181e-03 5.80986845e-04 6.12314670e-06 1.49004464e-07
 3.96697741e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1144086_face0.jpg,Middle Eastern,White,Male,30-39,"[1.7215705e-01 8.8891631e-04 2.2443773e-01 7.7553625e-05 3.5800959e-04
 5.6989081e-02 5.4509169e-01]",[9.4365054e-01 1.6879902e-03 2.9806898e-04 5.4363348e-02],[9.9998164e-01 1.8346236e-05],"[1.3559783e-05 1.8380220e-04 1.2145408e-03 2.1171854e-01 7.0054257e-01
 8.4846042e-02 1.4678183e-03 1.2943402e-05 2.3977938e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1144096_face0.jpg,Black,Black,Male,20-29,"[7.9270130e-08 9.9982059e-01 3.7783414e-06 1.3534687e-07 5.8918968e-06
 1.6950315e-04 1.5589539e-08]",[1.4748211e-06 9.9990213e-01 5.4769112e-06 9.0866699e-05],[0.756112   0.24388805],"[7.5911018e-08 1.2342087e-03 3.4913948e-01 6.0600275e-01 4.2917851e-02
 6.9863658e-04 6.8630402e-06 6.6898281e-08 3.7717864e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1144123_face0.jpg,Latino_Hispanic,White,Male,20-29,"[0.18470192 0.00058103 0.53752285 0.00234706 0.01200996 0.00544235
 0.25739482]",[0.91230005 0.00128655 0.07153125 0.01488221],[9.9999696e-01 3.0618610e-06],"[3.9418163e-07 3.3170243e-05 5.9537245e-03 5.6998593e-01 4.0766481e-01
 1.6283430e-02 7.6934040e-05 1.6269789e-06 1.7896392e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1144146_face0.jpg,Middle Eastern,White,Male,20-29,"[1.3271727e-01 2.6201957e-05 1.0527433e-02 1.4037341e-05 1.2420570e-04
 3.3273341e-04 8.5625809e-01]",[9.9761736e-01 1.2617995e-04 7.9658540e-04 1.4598310e-03],[9.9999982e-01 1.8235755e-07],"[3.7012089e-09 2.1777387e-05 1.6446637e-01 8.2554293e-01 9.9403327e-03
 2.8554317e-05 2.2481393e-08 4.7545434e-10 4.8827188e-12]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1144630_face0.jpg,Black,Black,Male,20-29,"[1.0214859e-03 8.8286602e-01 2.8055467e-02 5.5652777e-06 1.1694939e-04
 6.7853905e-02 2.0080585e-02]",[7.0328017e-05 9.9943644e-01 3.7358102e-05 4.5586971e-04],[1.0000000e+00 3.0725232e-08],"[3.5802103e-08 4.9366026e-05 1.8236421e-02 8.1820923e-01 1.5970917e-01
 3.7777130e-03 1.7791990e-05 2.6791034e-07 3.0035823e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1144660_face0.jpg,White,White,Male,20-29,"[9.0594274e-01 9.1236499e-05 1.5856706e-03 1.9687533e-05 3.1858766e-05
 1.7558676e-05 9.2311293e-02]",[9.9976903e-01 2.0808875e-04 1.7314000e-05 5.5289893e-06],[9.999996e-01 4.571182e-07],"[3.1863415e-08 2.4635779e-05 3.2992758e-02 9.2979193e-01 3.7097730e-02
 9.2718838e-05 1.6097644e-07 3.4279042e-09 8.5504985e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1144949_face0.jpg,Black,Black,Male,20-29,"[8.7051216e-04 9.4824702e-01 2.5703060e-02 1.1138837e-04 3.2609492e-03
 1.9798465e-02 2.0085380e-03]",[1.04378974e-04 9.98665392e-01 2.11198494e-04 1.01906981e-03],[9.9998558e-01 1.4483824e-05],"[7.6556148e-08 1.0917754e-05 7.5524431e-03 7.9046482e-01 1.9975094e-01
 2.2144723e-03 6.1663895e-06 7.8600280e-08 3.1398670e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1145100_face0.jpg,Latino_Hispanic,White,Male,20-29,"[2.3310892e-01 1.1818651e-03 5.2719647e-01 3.5488268e-04 2.5816483e-03
 5.7079416e-02 1.7849676e-01]",[0.53405774 0.01640323 0.00558376 0.44395527],[1.0000000e+00 1.8547718e-09],"[5.6687863e-08 3.1061369e-04 3.2068169e-01 6.7183894e-01 7.1226088e-03
 4.5962210e-05 1.2516243e-07 3.5823455e-09 2.8211863e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1145164_face0.jpg,Black,Black,Male,20-29,"[0.00719874 0.5116185  0.38493812 0.00137162 0.02051246 0.05560122
 0.01875936]",[0.01355424 0.8406621  0.03676333 0.10902032],[9.9999827e-01 1.7135594e-06],"[2.2526249e-08 2.5843490e-06 1.3357184e-02 8.6670429e-01 1.1803770e-01
 1.8856621e-03 1.2428972e-05 1.1869000e-07 1.9109276e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1145190_face0.jpg,White,White,Male,20-29,"[9.9916983e-01 9.5823765e-08 3.1022828e-05 1.9205370e-07 5.8701028e-07
 1.3270967e-07 7.9819933e-04]",[9.9995452e-01 2.0807209e-05 1.1845383e-05 1.2859175e-05],[1.00000e+00 2.75866e-09],"[4.3866470e-09 3.7694679e-06 3.7367065e-02 9.4927740e-01 1.3312530e-02
 3.9148188e-05 5.4602726e-08 5.2768911e-10 5.7662343e-12]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1145621_face0.jpg,White,White,Male,20-29,"[9.9896640e-01 3.8029357e-06 4.7554067e-04 2.0105654e-05 2.5701167e-05
 1.0418674e-05 4.9806194e-04]",[9.9801946e-01 8.0191428e-05 1.2280698e-03 6.7234843e-04],[9.9999982e-01 1.2316868e-07],"[4.7918864e-09 2.8950660e-06 7.0970021e-03 9.1313159e-01 7.9309665e-02
 4.5835465e-04 5.2882979e-07 5.1985829e-09 7.2117035e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1145627_face0.jpg,Black,Black,Male,20-29,"[8.99125807e-05 9.94322777e-01 2.68795108e-03 4.01691159e-06
 1.04400715e-04 2.70589720e-03 8.51114310e-05]",[2.3196551e-05 9.9956989e-01 5.8148475e-05 3.4878435e-04],[9.9999911e-01 8.6738027e-07],"[1.1715389e-08 7.6960657e-07 3.6303049e-03 8.1686330e-01 1.7621394e-01
 3.2788892e-03 1.2676312e-05 9.6635652e-08 2.5201548e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1145633_face0.jpg,Black,Black,Male,20-29,"[1.9054409e-04 9.7491789e-01 1.1541684e-02 8.0614859e-07 2.8027322e-05
 1.2707303e-02 6.1357458e-04]",[1.7393709e-04 9.7514194e-01 4.1961859e-04 2.4264431e-02],[9.999839e-01 1.608919e-05],"[4.3235940e-07 1.3297456e-05 8.3799278e-03 6.0462731e-01 3.6841154e-01
 1.8314740e-02 2.5051029e-04 2.1856370e-06 3.3921900e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146018_face0.jpg,White,White,Male,10-19,"[9.9917680e-01 1.1215934e-06 6.1065439e-05 3.6273264e-07 9.9115005e-07
 4.4908137e-07 7.5925491e-04]",[9.9991095e-01 3.3123390e-05 4.3673354e-05 1.2280335e-05],[9.999996e-01 3.533716e-07],"[1.2491703e-06 1.3099178e-02 9.2535436e-01 5.9307288e-02 2.0765527e-03
 1.6028112e-04 9.7303950e-07 2.6802786e-08 7.2073003e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146091_face0.jpg,Black,Black,Male,20-29,"[5.7656405e-04 9.7006285e-01 2.5194345e-02 3.0563366e-05 1.1779034e-03
 1.2513320e-03 1.7064518e-03]",[1.6395946e-04 9.9823749e-01 1.2949712e-03 3.0357484e-04],[9.9999744e-01 2.5136717e-06],"[3.2831488e-07 2.1209157e-04 6.4485520e-02 8.6780399e-01 6.6304810e-02
 1.1866224e-03 6.3945813e-06 2.4569397e-07 9.0882466e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146120_face0.jpg,Black,Black,Male,30-39,"[2.55892473e-06 9.99949157e-01 3.34715005e-05 3.15120019e-07
 1.58360456e-06 1.12554935e-05 1.71556428e-06]",[9.76319188e-06 9.99783278e-01 9.24912383e-05 1.14422895e-04],[0.9969227  0.00307729],"[1.5143601e-05 4.2187853e-04 2.4152149e-02 2.9400635e-01 4.0778816e-01
 2.5679597e-01 1.6345654e-02 4.4534291e-04 2.9381927e-05]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146132_face0.jpg,Black,Black,Male,20-29,"[1.1024236e-03 9.7702098e-01 1.9566156e-02 1.1211359e-04 9.4674242e-04
 1.0822621e-03 1.6933164e-04]",[5.4173055e-04 9.9878252e-01 3.5138038e-04 3.2442223e-04],[9.9992275e-01 7.7261997e-05],"[1.19094113e-06 3.87422988e-05 3.26294042e-02 7.31278598e-01
 2.07899660e-01 2.50774082e-02 2.87759025e-03 1.87160622e-04
 1.03145485e-05]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146145_face0.jpg,White,White,Male,20-29,"[9.5044196e-01 3.5152320e-06 2.9499270e-03 1.6590372e-04 2.2079700e-04
 3.0708525e-05 4.6187278e-02]",[9.97850657e-01 1.63632885e-05 2.01950967e-03 1.13417096e-04],[9.9981993e-01 1.8007446e-04],"[6.3273365e-07 4.8501953e-04 3.7324762e-01 6.0639679e-01 1.9392701e-02
 4.7489596e-04 2.3427297e-06 9.8162602e-08 3.9971031e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146148_face0.jpg,Black,Black,Male,20-29,"[5.6169427e-04 9.5795530e-01 3.6646079e-02 1.4506713e-05 6.0900318e-04
 3.9397418e-03 2.7360659e-04]",[2.4454674e-05 9.9728870e-01 3.5541118e-04 2.3314445e-03],[9.9984372e-01 1.5632833e-04],"[1.9704053e-06 1.0282729e-04 5.7913501e-02 7.8771096e-01 1.4613156e-01
 7.9339202e-03 2.0139155e-04 3.8196390e-06 8.2594418e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146225_face0.jpg,White,White,Male,20-29,"[9.47633028e-01 3.62064020e-04 4.14497145e-02 2.40279987e-05
 9.23433181e-05 3.63545187e-05 1.04024755e-02]",[9.0302873e-01 9.6080028e-02 2.7012517e-04 6.2110432e-04],[9.999991e-01 8.816430e-07],"[3.0092961e-09 1.0080563e-05 2.6235351e-01 7.3307699e-01 4.5271898e-03
 3.2046075e-05 1.7201633e-07 3.1034859e-09 4.3517363e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146248_face0.jpg,White,White,Male,20-29,"[9.8204279e-01 7.6479926e-05 1.1688000e-02 7.9235979e-06 2.3667546e-05
 8.0384991e-05 6.0807532e-03]",[9.9886400e-01 1.0499016e-03 4.1290325e-05 4.4833556e-05],[1.0000000e+00 1.0728166e-08],"[2.8987177e-08 1.5061559e-05 9.0187140e-02 8.7646145e-01 3.2868244e-02
 4.6541251e-04 2.5561415e-06 5.0264124e-08 5.7136451e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146249_face0.jpg,White,White,Male,20-29,"[8.7953496e-01 9.4799900e-05 1.9249547e-02 1.4966672e-03 1.1771618e-03
 3.2549688e-05 9.8414317e-02]",[9.9337387e-01 3.3206496e-04 6.2415451e-03 5.2548581e-05],[9.9999541e-01 4.6188047e-06],"[2.1392941e-06 4.4579862e-04 2.0527309e-01 6.9376642e-01 9.6422181e-02
 3.9638011e-03 1.2209317e-04 4.4031181e-06 5.2802399e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146250_face0.jpg,Latino_Hispanic,Black,Male,20-29,"[1.8446082e-02 6.1735209e-02 9.1207063e-01 1.2054231e-04 2.3014550e-03
 2.9433214e-03 2.3828014e-03]",[0.1205293  0.7603063  0.05148047 0.06768388],[9.9999988e-01 1.7182744e-07],"[1.1522341e-06 5.2059626e-05 2.3478718e-02 7.4801582e-01 2.1976323e-01
 8.5850218e-03 1.0259995e-04 1.4549025e-06 1.5151260e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146319_face0.jpg,Black,Black,Male,20-29,"[7.9724668e-06 9.9524981e-01 1.3847717e-04 2.2287047e-07 3.6379322e-06
 4.5772251e-03 2.2651428e-05]",[1.0975995e-06 9.9937081e-01 7.7376681e-06 6.2036765e-04],[9.9957585e-01 4.2412707e-04],"[3.7018660e-06 1.4161351e-02 4.5897579e-01 5.0123364e-01 2.5042735e-02
 5.7817908e-04 4.5011661e-06 1.2576282e-07 6.0637970e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146545_face0.jpg,White,White,Male,10-19,"[9.9989641e-01 5.8892442e-07 5.3521399e-05 1.7075954e-06 1.3049014e-06
 7.9028780e-08 4.6455636e-05]",[9.9990863e-01 4.5977067e-05 4.3060809e-05 2.3313053e-06],[9.9980587e-01 1.9411089e-04],"[1.7451603e-07 1.6163714e-03 9.1465473e-01 8.2960017e-02 7.4206432e-04
 2.6467798e-05 2.0486186e-07 5.7906324e-09 2.1229789e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146633_face0.jpg,White,White,Male,10-19,"[5.6982958e-01 2.3964762e-03 2.4977404e-01 1.5167742e-04 1.1684557e-03
 3.3238740e-03 1.7335594e-01]",[0.9729054  0.01884715 0.00202798 0.00621944],[9.999992e-01 7.652375e-07],"[4.6176861e-08 9.6322451e-04 8.2907581e-01 1.6810039e-01 1.8245985e-03
 3.5707082e-05 1.6668872e-07 4.7900186e-09 8.9516727e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1146760_face0.jpg,White,White,Male,20-29,"[9.5367467e-01 2.0458068e-05 5.5616484e-03 4.0474308e-05 5.0460425e-05
 1.8831270e-04 4.0463969e-02]",[9.9574965e-01 1.4397841e-04 3.5216785e-03 5.8469392e-04],[0.87884563 0.12115437],"[4.7282563e-07 4.4594525e-04 1.7882875e-01 7.8595412e-01 3.4224719e-02
 5.4132839e-04 4.5498659e-06 1.4870275e-07 1.1245024e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1147186_face0.jpg,Middle Eastern,White,Male,30-39,"[2.4128976e-01 8.2899135e-07 1.6564093e-04 2.7666454e-06 1.9900340e-06
 1.4806404e-05 7.5852418e-01]",[9.9999702e-01 1.6262136e-07 3.2827205e-07 2.5482836e-06],[0.9936583  0.00634168],"[8.9034040e-07 8.5159227e-06 4.2566690e-03 1.9763869e-01 4.9164143e-01
 2.8816476e-01 1.7183037e-02 1.0246333e-03 8.1496088e-05]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1147334_face0.jpg,Latino_Hispanic,White,Male,20-29,"[1.5698119e-01 3.6561355e-02 6.8964088e-01 1.2560868e-04 7.2468125e-04
 1.8762423e-02 9.7203910e-02]",[0.82312363 0.15500736 0.00402571 0.01784336],[9.9996740e-01 3.2589538e-05],"[5.8402684e-06 7.1234902e-04 6.1112747e-02 6.5683872e-01 2.7023965e-01
 1.0963673e-02 1.2378898e-04 3.1996551e-06 4.4797449e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1148507_face0.jpg,Latino_Hispanic,Asian,Male,10-19,"[0.31851363 0.00078064 0.50285935 0.07800364 0.07985321 0.00301918
 0.01697038]",[0.45175526 0.00731127 0.53599864 0.00493484],[9.9998975e-01 1.0236295e-05],"[2.22388877e-07 6.94198185e-04 5.29352903e-01 4.50589150e-01
 1.88917890e-02 4.67661652e-04 4.02175374e-06 1.11385646e-07
 2.02949613e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1148962_face0.jpg,White,White,Male,20-29,"[9.9929851e-01 2.5785420e-07 6.3659718e-05 2.7764891e-05 6.7739302e-06
 1.6332453e-07 6.0281885e-04]",[9.9984664e-01 1.6383055e-06 1.5137986e-04 2.9934370e-07],[1.000000e+00 3.036427e-09],"[1.33478511e-06 5.88569848e-04 1.61084518e-01 7.21387088e-01
 1.11800954e-01 5.07689780e-03 5.92209071e-05 1.41152543e-06
 1.33296467e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1148964_face0.jpg,White,White,Male,10-19,"[9.9873209e-01 4.1671748e-07 1.0038740e-04 1.5324471e-04 5.9832757e-05
 6.6903402e-07 9.5344038e-04]",[9.9944854e-01 7.0926894e-06 5.4015586e-04 4.2028755e-06],[9.9985981e-01 1.4021005e-04],"[4.9083464e-08 3.4025731e-04 7.8005522e-01 2.1652018e-01 2.9965446e-03
 8.7051390e-05 6.2642471e-07 1.3512919e-08 5.8628846e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1149011_face0.jpg,White,White,Male,20-29,"[0.6929549  0.00078613 0.1659128  0.00753604 0.01190936 0.00401001
 0.11689083]",[0.9136816  0.00149899 0.06617276 0.01864666],[9.9999654e-01 3.5118776e-06],"[7.2837798e-07 3.3877390e-05 4.2532377e-02 6.7789155e-01 2.4996823e-01
 2.8555393e-02 9.9336088e-04 2.4222265e-05 2.6273071e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1149080_face0.jpg,Latino_Hispanic,White,Male,10-19,"[2.8355077e-02 2.1582772e-03 9.4811547e-01 2.4719478e-04 2.3794142e-03
 4.2181662e-03 1.4526446e-02]",[0.6822329  0.15776199 0.06055398 0.09945109],[9.9948919e-01 5.1079446e-04],"[2.8944347e-08 4.9806276e-04 7.8676218e-01 2.1100384e-01 1.7187257e-03
 1.7053351e-05 8.3547427e-08 2.7604317e-09 7.9835978e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1149127_face0.jpg,White,White,Male,20-29,"[9.9564171e-01 7.8637589e-04 2.0370253e-03 1.1929451e-06 9.3721155e-06
 1.0526909e-05 1.5137513e-03]",[9.7738940e-01 2.2181133e-02 1.5234890e-04 2.7711055e-04],[1.00000e+00 9.60479e-10],"[2.7358251e-07 4.0158986e-05 1.4426695e-02 8.5186458e-01 1.3066959e-01
 2.9604784e-03 3.7539041e-05 6.8739678e-07 9.7244124e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1149138_face0.jpg,Black,Black,Male,20-29,"[2.1833923e-06 9.9991369e-01 1.3497384e-05 8.7926864e-08 9.6606311e-07
 6.7560468e-05 1.9650267e-06]",[1.0970016e-06 9.9977648e-01 8.2385423e-06 2.1416930e-04],[9.993274e-01 6.726522e-04],"[1.7392511e-08 6.3492211e-05 9.9762172e-02 8.3956021e-01 5.9983090e-02
 6.2811695e-04 2.8646732e-06 3.9850637e-08 1.7155465e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1149152_face0.jpg,Black,Black,Male,20-29,"[6.1082147e-07 9.9997199e-01 2.1393596e-05 4.0924732e-08 1.0492009e-06
 4.1095086e-06 6.6271986e-07]",[7.5564577e-07 9.9998564e-01 1.2697350e-05 9.3688692e-07],[9.9999738e-01 2.6197768e-06],"[1.3639418e-08 1.9204137e-05 7.7620983e-02 8.9353794e-01 2.8505979e-02
 3.1456165e-04 1.2962997e-06 1.5897353e-08 6.6681050e-10]"
