face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851100_face0.jpg,Latino_Hispanic,Black,Male,20-29,"[0.02877507 0.07836878 0.8360584  0.00230851 0.01575461 0.00864759
 0.03008694]",[0.03011419 0.82424015 0.06783344 0.07781222],[9.9999475e-01 5.2955788e-06],"[5.4902074e-07 4.4781784e-05 4.7064725e-02 8.1296682e-01 1.3336685e-01
 6.4184177e-03 1.3184115e-04 5.9034865e-06 9.3304024e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851103_face0.jpg,White,White,Male,20-29,"[4.7946548e-01 1.9529325e-05 5.9402019e-02 5.9746200e-04 5.3359463e-04
 2.7716628e-04 4.5970476e-01]",[9.9866945e-01 2.3263933e-04 8.6210284e-04 2.3582359e-04],[9.9977249e-01 2.2749357e-04],"[1.7650343e-08 1.4124615e-05 4.8970014e-02 8.9624977e-01 5.4366041e-02
 3.9932525e-04 7.3147487e-07 8.6867971e-09 1.5045927e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851150_face0.jpg,Black,Black,Male,20-29,"[2.2035649e-03 8.9907497e-01 7.7900872e-02 3.8425860e-06 9.6990181e-05
 2.5028044e-03 1.8216947e-02]",[3.5121595e-04 9.9849635e-01 7.7658660e-05 1.0748064e-03],[9.9999875e-01 1.2757644e-06],"[5.3390959e-08 3.1531176e-06 2.4575898e-03 6.7381930e-01 3.1753054e-01
 6.1654886e-03 2.3695691e-05 1.8100364e-07 2.4255338e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851185_face0.jpg,White,White,Male,20-29,"[9.6097666e-01 7.5349293e-04 4.1390145e-03 9.2256778e-06 2.9873041e-05
 1.3926054e-05 3.4077711e-02]",[9.8507535e-01 1.4686863e-02 4.9785562e-05 1.8793625e-04],[9.999638e-01 3.614974e-05],"[1.9322783e-06 9.3338109e-05 7.3604053e-03 5.9359425e-01 3.8551810e-01
 1.3213415e-02 2.1248295e-04 5.9168465e-06 1.7675841e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851221_face0.jpg,White,White,Male,20-29,"[6.4303088e-01 1.9730201e-04 1.5213555e-01 2.4159989e-04 6.5596466e-04
 9.2425478e-05 2.0364629e-01]",[0.98425484 0.00652426 0.00816074 0.00106018],[1.0000000e+00 2.1352824e-08],"[1.5426531e-08 1.6198730e-05 8.4695935e-02 8.8855231e-01 2.6583277e-02
 1.5186430e-04 4.0656968e-07 7.5136883e-09 5.6989885e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851222_face0.jpg,Middle Eastern,Indian,Male,20-29,"[2.3327192e-02 1.1467808e-02 4.0883753e-01 1.8349416e-05 3.5756122e-04
 1.3781977e-01 4.1817182e-01]",[0.07149609 0.10499343 0.00414107 0.8193694 ],[9.9999541e-01 4.6356186e-06],"[1.2475235e-07 4.9378282e-06 1.0458778e-03 5.3768349e-01 4.5389897e-01
 7.3538818e-03 1.2675673e-05 7.9534011e-08 1.1342299e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851223_face0.jpg,Middle Eastern,White,Male,20-29,"[2.6450548e-01 2.6618250e-04 9.2004783e-02 4.3179054e-05 9.1843605e-05
 1.2012713e-03 6.4188719e-01]",[9.9269849e-01 4.6455460e-03 1.7010937e-04 2.4858762e-03],[9.9999899e-01 1.0553081e-06],"[3.8145319e-07 4.9517221e-05 5.9261736e-03 8.5212523e-01 1.4070229e-01
 1.1945703e-03 1.8947935e-06 3.8358120e-08 3.8481776e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851226_face0.jpg,Middle Eastern,White,Male,20-29,"[3.8963102e-02 9.2054972e-05 6.0761444e-02 1.0101700e-05 4.9045451e-05
 3.1001404e-02 8.6912280e-01]",[0.50280726 0.00486895 0.0008153  0.4915084 ],[9.9999523e-01 4.7408053e-06],"[1.2974886e-06 5.7542162e-05 2.0005491e-03 5.7844174e-01 4.1044214e-01
 9.0403995e-03 1.6216929e-05 1.3500015e-07 1.5865785e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851231_face0.jpg,White,White,Male,20-29,"[4.8008585e-01 8.5492544e-03 2.4277100e-01 1.0886801e-05 7.3205243e-05
 1.5757825e-03 2.6693401e-01]",[0.94376636 0.03232087 0.00222295 0.02168984],[9.9999964e-01 4.0743089e-07],"[7.5816153e-08 1.7447863e-05 5.1339325e-03 7.7477956e-01 2.1789998e-01
 2.1661273e-03 2.8684228e-06 3.6713796e-08 4.2877854e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851240_face0.jpg,Middle Eastern,White,Male,20-29,"[7.2852336e-02 4.7771562e-02 1.3853182e-01 7.4112701e-05 3.1200572e-04
 1.7916203e-03 7.3866653e-01]",[0.69834507 0.28843722 0.00355783 0.00965984],[9.9999690e-01 3.1224529e-06],"[5.1793660e-07 8.0770544e-05 9.6928179e-03 6.2478155e-01 3.5845363e-01
 6.9592097e-03 3.0949726e-05 5.8280062e-07 7.5698443e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851254_face0.jpg,White,White,Male,30-39,"[9.8826122e-01 5.1628787e-05 9.5310612e-03 2.2979961e-05 6.4405787e-05
 5.8576342e-04 1.4829898e-03]",[9.9882138e-01 1.0808184e-04 1.5442421e-04 9.1609010e-04],[9.9999893e-01 1.0759483e-06],"[2.3509033e-06 6.9152002e-06 6.0222758e-04 1.5668158e-01 6.0665566e-01
 2.2373536e-01 1.2150077e-02 1.6316022e-04 2.7109666e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851256_face0.jpg,Black,Black,Male,20-29,"[1.5331703e-03 8.7118363e-01 1.1886673e-01 4.3831205e-05 1.1207717e-03
 5.6938613e-03 1.5580031e-03]",[6.1870820e-04 9.9494398e-01 8.5608778e-04 3.5811977e-03],[9.9999988e-01 1.2777127e-07],"[1.13980306e-07 7.05641423e-06 6.73305197e-03 7.15924144e-01
 2.68451720e-01 8.76060501e-03 1.22470097e-04 8.78227297e-07
 1.47167416e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851257_face0.jpg,White,White,Male,20-29,"[8.0863994e-01 9.6858299e-04 3.2937706e-02 9.5499527e-05 1.8114720e-04
 1.1047815e-03 1.5607238e-01]",[9.8078740e-01 1.5866034e-02 7.9374213e-04 2.5528087e-03],[9.9997312e-01 2.6900452e-05],"[5.7233444e-07 2.6324886e-05 2.8705022e-03 6.9595444e-01 2.9646519e-01
 4.6638041e-03 1.8859457e-05 3.1517374e-07 6.7034160e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851261_face0.jpg,White,White,Male,20-29,"[6.7534751e-01 5.9232622e-04 7.0729062e-02 5.1472080e-04 4.3106111e-04
 4.6278583e-04 2.5192249e-01]",[9.9842840e-01 4.4536663e-04 6.2580151e-04 5.0049805e-04],[9.9998808e-01 1.1861501e-05],"[2.11543920e-06 1.15082934e-04 8.51383805e-03 8.00959349e-01
 1.88884720e-01 1.51882519e-03 5.98045381e-06 1.38401589e-07
 3.41515793e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851262_face0.jpg,Black,Black,Male,20-29,"[5.3425078e-06 9.9885398e-01 2.5934482e-04 4.6778894e-08 2.1764133e-06
 7.2821544e-04 1.5088836e-04]",[1.8360824e-06 9.9984801e-01 8.5486308e-06 1.4155710e-04],[1.0000000e+00 1.4151904e-08],"[2.81845463e-08 1.39840458e-05 9.50897485e-03 8.12827885e-01
 1.74261421e-01 3.37613234e-03 1.14275945e-05 2.24340752e-07
 3.24558247e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851266_face0.jpg,White,White,Male,20-29,"[6.4426482e-01 6.4084743e-04 8.8012308e-02 4.1725274e-05 1.0052952e-04
 5.2836817e-04 2.6641139e-01]",[9.9615055e-01 2.7274271e-03 9.1549678e-05 1.0303867e-03],[9.9995321e-01 4.6761365e-05],"[5.93476868e-09 1.16029933e-05 1.50130779e-01 8.32297683e-01
 1.74501725e-02 1.09454908e-04 2.82243803e-07 5.59178082e-09
 1.11976324e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851268_face0.jpg,White,White,Male,20-29,"[9.8817611e-01 4.9115319e-05 7.4637751e-04 2.9814414e-06 6.0074249e-06
 2.3938308e-06 1.1017000e-02]",[9.9788761e-01 2.0926113e-03 8.1968710e-06 1.1535269e-05],[9.9999821e-01 1.7104159e-06],"[5.06920461e-09 2.39328779e-06 1.40559040e-02 9.45624113e-01
 4.01838198e-02 1.33509646e-04 2.92224627e-07 4.71722394e-09
 1.14925354e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851270_face0.jpg,Middle Eastern,White,Male,20-29,"[3.4916061e-01 7.9266880e-05 1.2249547e-02 2.0132509e-06 4.9777877e-06
 5.1795934e-05 6.3845181e-01]",[9.98974204e-01 8.93895340e-04 2.74326958e-05 1.04394516e-04],[9.9999279e-01 7.1828913e-06],"[9.4168053e-07 6.9475570e-04 2.2104779e-01 7.3760563e-01 3.9096825e-02
 1.5437668e-03 1.0071417e-05 2.1367282e-07 3.7413979e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851271_face0.jpg,White,White,Male,20-29,"[9.6760082e-01 5.2029514e-05 2.3680586e-02 6.8135836e-05 2.7501426e-04
 4.2033884e-05 8.2814144e-03]",[9.9906534e-01 1.1042014e-04 9.6967931e-05 7.2730111e-04],[9.991117e-01 8.883105e-04],"[5.0425297e-07 1.0363638e-04 9.9533863e-02 6.6166568e-01 2.3167562e-01
 6.9726803e-03 4.7378882e-05 7.0125924e-07 1.1716798e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851274_face0.jpg,Middle Eastern,Black,Male,20-29,"[4.9159210e-03 5.6444127e-03 4.3310326e-02 7.4730424e-06 8.5504216e-05
 2.0197546e-03 9.4401658e-01]",[0.04997259 0.8514575  0.0014311  0.09713881],[9.9999893e-01 1.1106133e-06],"[6.50957546e-08 1.05025165e-05 2.14668456e-02 8.28841031e-01
 1.46306604e-01 3.35798902e-03 1.65771980e-05 3.71701674e-07
 6.02490147e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851282_face0.jpg,Indian,Black,Male,30-39,"[6.5039436e-04 4.3652999e-01 4.1402597e-02 2.3819364e-05 1.2591792e-03
 5.1953888e-01 5.9516501e-04]",[2.0110354e-04 6.3842481e-01 1.0340500e-03 3.6034003e-01],[9.999911e-01 8.883605e-06],"[5.3627610e-07 9.4725328e-05 1.6590830e-02 4.0422100e-01 5.4005533e-01
 3.8698655e-02 3.3519298e-04 3.7238365e-06 3.5262794e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851284_face0.jpg,Black,Black,Male,20-29,"[1.6701770e-06 9.9982101e-01 4.4218119e-05 3.5283318e-08 7.0542455e-07
 1.2738972e-04 5.0534477e-06]",[2.7162343e-06 9.9995923e-01 2.9989073e-06 3.4968376e-05],[9.9997890e-01 2.1085076e-05],"[3.9532726e-08 1.2798737e-05 3.6532655e-02 8.6517811e-01 9.6188672e-02
 2.0768398e-03 1.0682145e-05 2.0723428e-07 5.4369238e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851596_face0.jpg,Black,Black,Male,20-29,"[1.85410306e-03 8.70535076e-01 1.18552946e-01 1.60871678e-05
 3.99913144e-04 5.83917508e-03 2.80269329e-03]",[0.00202608 0.9840405  0.00104884 0.01288452],[9.999990e-01 9.683359e-07],"[5.6209319e-07 9.6263939e-06 4.8327828e-03 5.1086766e-01 4.5751783e-01
 2.6443014e-02 3.2472081e-04 3.7359339e-06 4.9268372e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851600_face0.jpg,Black,Black,Male,20-29,"[1.14587741e-03 9.80740011e-01 3.60456924e-03 1.59769639e-04
 3.00670881e-03 1.07910335e-02 5.52114856e-04]",[0.01830626 0.73170304 0.17341895 0.0765717 ],[1.000000e+00 8.552341e-09],"[4.2170036e-08 3.3019627e-05 5.4626599e-02 8.5557866e-01 8.5678011e-02
 4.0319003e-03 5.1026651e-05 7.5601889e-07 1.5639593e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851671_face0.jpg,White,White,Male,20-29,"[8.4001291e-01 4.5929130e-05 9.8253861e-02 4.5563688e-04 7.9448329e-04
 1.4127090e-03 5.9024490e-02]",[9.7554713e-01 4.7226759e-04 2.5172951e-03 2.1463320e-02],[9.9999988e-01 1.1074921e-07],"[1.2337092e-08 2.9049545e-06 3.2246448e-02 8.6700052e-01 1.0001600e-01
 7.3165575e-04 2.4121855e-06 3.9060900e-08 3.3340564e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851690_face0.jpg,White,White,Male,20-29,"[9.96634722e-01 1.24507615e-05 3.88696324e-04 1.44051307e-06
 4.78759785e-06 6.49664707e-06 2.95149954e-03]",[9.9875599e-01 1.0216403e-03 1.8389108e-05 2.0395120e-04],[9.9975699e-01 2.4300259e-04],"[3.2484974e-07 6.2031308e-05 2.9849043e-02 7.9748070e-01 1.6590540e-01
 6.5971678e-03 1.0351289e-04 1.7824377e-06 1.0393164e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\851890_face0.jpg,White,White,Male,20-29,"[7.6646507e-01 1.1342500e-04 1.1129526e-02 1.1187509e-05 3.3501910e-05
 2.1198099e-04 2.2203532e-01]",[9.9968451e-01 1.2884934e-04 5.1150266e-05 1.3540046e-04],[9.9999750e-01 2.4478022e-06],"[2.1037419e-08 7.5641231e-07 2.2932792e-03 7.8643805e-01 2.0815799e-01
 3.0911090e-03 1.8608602e-05 2.3495528e-07 3.6520509e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\852096_face0.jpg,Latino_Hispanic,White,Male,20-29,"[0.15178937 0.00227879 0.48329744 0.00048409 0.002325   0.01159859
 0.3482267 ]",[0.87209606 0.01148758 0.02598213 0.09043421],[9.9998081e-01 1.9233366e-05],"[1.6817620e-06 4.1222731e-05 3.7718699e-03 6.9322807e-01 2.9536313e-01
 7.5399610e-03 5.2267322e-05 1.8435119e-06 4.1898890e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\852145_face0.jpg,Black,Black,Male,30-39,"[3.4317750e-06 9.9984145e-01 9.2145943e-05 5.2864499e-07 6.9289849e-06
 3.6499419e-05 1.8919822e-05]",[3.5723031e-05 9.9831438e-01 3.1361514e-04 1.3363140e-03],[9.9999624e-01 3.8152375e-06],"[1.2028331e-06 4.5012330e-05 3.0683314e-03 3.4333616e-01 5.7816374e-01
 7.4326627e-02 1.0519094e-03 6.6957605e-06 3.6762893e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\852394_face0.jpg,White,White,Male,20-29,"[9.5936716e-01 1.1524758e-03 2.5290264e-02 7.6525111e-04 1.8823968e-03
 1.6705572e-04 1.1375270e-02]",[0.9676927  0.01595125 0.01510654 0.00124948],[9.9999768e-01 2.3051257e-06],"[1.0505968e-06 1.3538751e-04 6.1215073e-02 7.5292671e-01 1.6292104e-01
 2.1975035e-02 7.9933106e-04 2.6031277e-05 3.4148988e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\852404_face0.jpg,Middle Eastern,White,Male,20-29,"[1.9871500e-01 1.8189651e-03 9.9830426e-02 1.9249690e-05 9.8031633e-05
 1.5645702e-03 6.9795370e-01]",[9.8991710e-01 4.1739740e-03 2.0072061e-04 5.7082223e-03],[9.999209e-01 7.908285e-05],"[3.9398658e-09 1.9560789e-06 3.0891847e-02 8.9734465e-01 7.1309932e-02
 4.5026003e-04 1.2688931e-06 1.9068697e-08 2.8602581e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\852412_face0.jpg,White,White,Male,20-29,"[8.2580882e-01 2.7862183e-05 2.7679756e-02 2.8061108e-03 1.1895372e-03
 9.3184545e-04 1.4155599e-01]",[9.9737048e-01 2.3179509e-05 1.8898326e-03 7.1643759e-04],[9.9999946e-01 5.2824407e-07],"[2.0973914e-05 1.0274844e-03 3.6326595e-02 7.8478241e-01 1.7528600e-01
 2.5438594e-03 1.2222373e-05 4.5955986e-07 7.0128325e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\852435_face0.jpg,White,White,Male,20-29,"[8.8500792e-01 1.0710929e-05 7.5193387e-03 6.7544920e-06 2.0394787e-05
 3.8320970e-05 1.0739656e-01]",[9.9967015e-01 1.9277122e-05 5.1133509e-05 2.5941373e-04],[9.9999821e-01 1.7623472e-06],"[2.5520523e-08 1.7852988e-05 1.8616313e-02 9.5660836e-01 2.4708636e-02
 4.8877024e-05 2.6094872e-08 3.7239131e-10 6.4908426e-12]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\852479_face0.jpg,Middle Eastern,White,Male,20-29,"[3.3168355e-01 9.7135198e-04 2.7064812e-01 7.7796525e-05 2.7216267e-04
 8.5660425e-04 3.9549050e-01]",[0.96860254 0.00434353 0.00125387 0.02580005],[9.99999881e-01 1.02088904e-07],"[2.1983313e-08 1.4646706e-05 4.0549215e-02 9.3980473e-01 1.9561209e-02
 6.9993679e-05 1.5746321e-07 3.8344097e-09 3.6959432e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\852480_face0.jpg,White,White,Male,20-29,"[9.9781215e-01 7.1804279e-06 6.8399985e-04 2.0143548e-04 5.9611295e-05
 5.7246657e-06 1.2298465e-03]",[9.9627370e-01 3.4725013e-05 3.3988089e-03 2.9276271e-04],[9.999916e-01 8.449462e-06],"[4.9558292e-08 3.6407398e-06 2.8520538e-02 8.3408606e-01 1.2952451e-01
 7.7188346e-03 1.4387794e-04 2.4688591e-06 3.5263689e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\855647_face0.jpg,White,White,Male,20-29,"[9.9867630e-01 7.0084548e-06 5.6883198e-04 2.1162259e-06 9.1707470e-06
 4.0013465e-06 7.3252484e-04]",[9.9965721e-01 1.2329014e-04 1.6878481e-04 5.0684641e-05],[9.9999183e-01 8.1166772e-06],"[1.2910274e-07 2.4122079e-05 2.5067575e-02 7.8666174e-01 1.7612410e-01
 1.1885882e-02 2.3242422e-04 3.9796682e-06 1.2304524e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\855650_face0.jpg,Black,Black,Male,20-29,"[7.5904831e-07 9.9999022e-01 3.3539641e-06 5.5653473e-09 1.7179849e-07
 4.4226404e-06 9.9683132e-07]",[5.0306465e-07 9.9999833e-01 2.4031735e-07 9.2522316e-07],[9.999947e-01 5.286392e-06],"[1.7564573e-06 2.1057364e-03 1.5388089e-01 7.1189189e-01 1.2597786e-01
 6.0733599e-03 6.7321140e-05 1.1562153e-06 7.4435206e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\855653_face0.jpg,Black,Black,Male,20-29,"[1.5488517e-07 9.9999338e-01 2.6901557e-06 3.3292789e-08 7.4394364e-07
 3.0656599e-06 1.8312843e-08]",[1.1274688e-07 9.9999720e-01 1.3414972e-06 1.2936231e-06],[9.9950117e-01 4.9883453e-04],"[1.8433727e-08 5.3142476e-06 9.1614807e-03 6.4019471e-01 3.3789936e-01
 1.2583640e-02 1.5459713e-04 8.1172510e-07 3.9974328e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\855654_face0.jpg,Middle Eastern,White,Male,20-29,"[3.0738425e-01 5.0769700e-05 1.5574647e-01 4.7156282e-05 1.2980575e-04
 1.1406843e-02 5.2523476e-01]",[7.3201907e-01 7.3458307e-04 4.6899574e-04 2.6677743e-01],[9.9999994e-01 4.1467619e-08],"[3.82263522e-07 2.05626566e-05 1.02020213e-02 8.13604414e-01
 1.72949240e-01 3.21004470e-03 1.31523375e-05 2.07399253e-07
 1.44327283e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\855662_face0.jpg,White,White,Male,20-29,"[9.9999917e-01 7.0612721e-08 4.8199485e-08 3.9891421e-07 2.6160657e-07
 6.0718195e-09 7.4950620e-08]",[9.9996984e-01 1.7781893e-05 1.2027249e-05 3.3000552e-07],[0.9985929 0.0014071],"[1.79075141e-06 6.60214748e-04 1.17134362e-01 7.57103562e-01
 1.18135825e-01 6.41538110e-03 5.29417128e-04 1.64404864e-05
 3.06156880e-06]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\855663_face0.jpg,Middle Eastern,White,Male,20-29,"[2.4772860e-01 2.1773041e-04 3.0479550e-01 4.4680285e-04 1.1039982e-03
 6.6139018e-03 4.3909341e-01]",[0.73944294 0.00281129 0.0114025  0.24634326],[9.9999797e-01 2.0606622e-06],"[2.3195375e-06 1.6122473e-04 2.8551565e-02 7.6614976e-01 2.0029761e-01
 4.8162062e-03 2.0841702e-05 4.4369253e-07 5.0496158e-09]"
